time;sec;nsec;tag_address;anchor_address;range;range_ground_truth;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay
1516649097.527788;1516649097;527787923;176;177;1.7000000476837158;1.732050807568877;-72.55999755859375;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649097.637929;1516649097;637928962;176;178;1.7799999713897705;1.732050807568877;-75.05000305175781;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649097.651995;1516649097;651994943;176;177;1.7200000286102295;1.732050807568877;-72.18000030517578;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649097.760761;1516649097;760761022;176;178;1.7599999904632568;1.732050807568877;-77.01000213623047;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649097.774455;1516649097;774455070;176;177;1.7200000286102295;1.732050807568877;-73.56999969482422;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649097.88478;1516649097;884779930;176;178;1.7699999809265137;1.732050807568877;-76.3499984741211;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649097.898571;1516649097;898571014;176;177;1.6699999570846558;1.732050807568877;-73.2300033569336;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649098.007346;1516649098;7345914;176;178;1.7599999904632568;1.732050807568877;-77.30999755859375;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649098.022625;1516649098;22624969;176;177;1.7200000286102295;1.732050807568877;-72.94000244140625;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649098.255675;1516649098;255675077;176;178;1.7699999809265137;1.732050807568877;-76.04000091552734;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649098.269257;1516649098;269257068;176;177;1.6799999475479126;1.732050807568877;-73.61000061035156;-279.29998779296875;-153.02000427246094;46.939998626708984;3.299999952316284;16451
1516649098.501534;1516649098;501533985;176;178;1.7599999904632568;1.732050807568877;-76.87999725341797;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649098.516978;1516649098;516978025;176;177;1.7000000476837158;1.732050807568877;-72.80000305175781;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649098.625953;1516649098;625952959;176;178;1.7799999713897705;1.732050807568877;-75.51000213623047;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649098.640044;1516649098;640043973;176;177;1.7200000286102295;1.732050807568877;-72.9000015258789;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649098.748557;1516649098;748557090;176;178;1.7899999618530273;1.732050807568877;-76.0;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649098.762653;1516649098;762653112;176;177;1.6799999475479126;1.732050807568877;-74.31999969482422;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649098.872765;1516649098;872765064;176;178;1.809999942779541;1.732050807568877;-74.98999786376953;-279.29998779296875;-153.02000427246094;46.939998626708984;3.2884390354156494;16451
1516649098.888117;1516649098;888117074;176;177;1.6799999475479126;1.732050807568877;-72.9800033569336;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649098.995393;1516649098;995393037;176;178;1.75;1.732050807568877;-74.91000366210938;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.010808;1516649099;10807991;176;177;1.6699999570846558;1.732050807568877;-72.55999755859375;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.119517;1516649099;119517087;176;178;1.809999942779541;1.732050807568877;-75.70999908447266;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.134145;1516649099;134145021;176;177;1.7000000476837158;1.732050807568877;-74.38999938964844;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.243662;1516649099;243662118;176;178;1.8200000524520874;1.732050807568877;-75.25;-279.29998779296875;-153.02000427246094;-100.12000274658203;2.554335117340088;16451
1516649099.257558;1516649099;257558107;176;177;1.7000000476837158;1.732050807568877;-73.13999938964844;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.366594;1516649099;366594076;176;178;1.7699999809265137;1.732050807568877;-76.66000366210938;-279.29998779296875;-153.02000427246094;-100.12000274658203;2.554335117340088;16451
1516649099.380142;1516649099;380141973;176;177;1.7100000381469727;1.732050807568877;-73.25;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.490259;1516649099;490258932;176;178;1.850000023841858;1.732050807568877;-75.56999969482422;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649099.505612;1516649099;505611896;176;177;1.7400000095367432;1.732050807568877;-72.69000244140625;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649099.614308;1516649099;614308118;176;178;1.809999942779541;1.732050807568877;-75.7699966430664;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649099.629515;1516649099;629514932;176;177;1.7300000190734863;1.732050807568877;-72.88999938964844;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.736699;1516649099;736699104;176;178;1.7899999618530273;1.732050807568877;-75.56999969482422;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649099.752255;1516649099;752254962;176;177;1.690000057220459;1.732050807568877;-73.43000030517578;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.860917;1516649099;860917091;176;178;1.7999999523162842;1.732050807568877;-74.83999633789062;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649099.874876;1516649099;874876022;176;177;1.690000057220459;1.732050807568877;-73.11000061035156;-279.29998779296875;-153.02000427246094;46.939998626708984;3.2884390354156494;16451
1516649099.983699;1516649099;983699083;176;178;1.7999999523162842;1.732050807568877;-76.91000366210938;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649099.998127;1516649099;998126983;176;177;1.7000000476837158;1.732050807568877;-72.37000274658203;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649100.107715;1516649100;107714891;176;178;1.75;1.732050807568877;-76.41000366210938;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649100.121371;1516649100;121371030;176;177;1.7100000381469727;1.732050807568877;-74.16999816894531;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649100.23184;1516649100;231839895;176;178;1.75;1.732050807568877;-76.13999938964844;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649100.245762;1516649100;245762109;176;177;1.7200000286102295;1.732050807568877;-72.91999816894531;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649100.354449;1516649100;354449033;176;178;1.7899999618530273;1.732050807568877;-75.45999908447266;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649100.368343;1516649100;368343114;176;177;1.7100000381469727;1.732050807568877;-73.0;-279.29998779296875;-153.02000427246094;46.939998626708984;3.2884390354156494;16451
1516649100.477393;1516649100;477392911;176;178;1.7599999904632568;1.732050807568877;-76.81999969482422;-279.29998779296875;-153.02000427246094;48.08000183105469;2.5485548973083496;16451
1516649100.492103;1516649100;492103099;176;177;1.6799999475479126;1.732050807568877;-72.98999786376953;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649100.60253;1516649100;602530002;176;178;1.75;1.732050807568877;-76.33999633789062;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649100.61677;1516649100;616770029;176;177;1.7100000381469727;1.732050807568877;-73.54000091552734;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649100.725122;1516649100;725121974;176;178;1.7699999809265137;1.732050807568877;-76.11000061035156;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649100.739037;1516649100;739037036;176;177;1.7000000476837158;1.732050807568877;-72.81999969482422;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649100.849168;1516649100;849168062;176;178;1.7400000095367432;1.732050807568877;-76.37999725341797;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649100.862456;1516649100;862456083;176;177;1.7100000381469727;1.732050807568877;-72.33999633789062;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649101.095855;1516649101;95854997;176;178;1.7699999809265137;1.732050807568877;-77.37000274658203;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649101.109941;1516649101;109941005;176;177;1.690000057220459;1.732050807568877;-73.1500015258789;-279.29998779296875;-153.02000427246094;-100.12000274658203;2.554335117340088;16451
1516649101.219645;1516649101;219645023;176;178;1.7699999809265137;1.732050807568877;-75.56999969482422;-279.29998779296875;-153.02000427246094;46.939998626708984;3.2884390354156494;16451
1516649101.233407;1516649101;233407020;176;177;1.7100000381469727;1.732050807568877;-72.06999969482422;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649101.342601;1516649101;342601060;176;178;1.7999999523162842;1.732050807568877;-75.91999816894531;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649101.356452;1516649101;356451988;176;177;1.690000057220459;1.732050807568877;-73.19000244140625;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649101.467012;1516649101;467011928;176;178;1.7899999618530273;1.732050807568877;-76.54000091552734;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649101.481229;1516649101;481229066;176;177;1.690000057220459;1.732050807568877;-74.41999816894531;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649101.590704;1516649101;590703964;176;178;1.8300000429153442;1.732050807568877;-75.26000213623047;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649101.604596;1516649101;604595899;176;177;1.7100000381469727;1.732050807568877;-72.80000305175781;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649101.713393;1516649101;713392972;176;178;1.7400000095367432;1.732050807568877;-75.81999969482422;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649101.726981;1516649101;726980924;176;177;1.690000057220459;1.732050807568877;-72.52999877929688;-279.29998779296875;-153.02000427246094;46.939998626708984;3.299999952316284;16451
1516649101.836723;1516649101;836723089;176;178;1.840000033378601;1.732050807568877;-76.01000213623047;-279.29998779296875;-153.02000427246094;46.939998626708984;3.299999952316284;16451
1516649101.851479;1516649101;851479053;176;177;1.7300000190734863;1.732050807568877;-72.48999786376953;-279.29998779296875;-153.02000427246094;-100.12000274658203;2.554335117340088;16451
1516649101.959584;1516649101;959583997;176;178;1.7899999618530273;1.732050807568877;-76.91000366210938;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649101.974478;1516649101;974478006;176;177;1.7200000286102295;1.732050807568877;-72.4800033569336;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649102.083371;1516649102;83370923;176;178;1.7599999904632568;1.732050807568877;-75.31999969482422;-279.29998779296875;-153.02000427246094;46.939998626708984;3.299999952316284;16451
1516649102.098191;1516649102;98191022;176;177;1.7100000381469727;1.732050807568877;-73.69000244140625;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649102.207831;1516649102;207830905;176;178;1.809999942779541;1.732050807568877;-74.80000305175781;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649102.222066;1516649102;222065925;176;177;1.7000000476837158;1.732050807568877;-73.12000274658203;-279.29998779296875;-153.02000427246094;-100.12000274658203;2.554335117340088;16451
1516649102.330753;1516649102;330753087;176;178;1.7899999618530273;1.732050807568877;-77.04000091552734;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649102.344702;1516649102;344702005;176;177;1.690000057220459;1.732050807568877;-74.02999877929688;-279.29998779296875;-153.02000427246094;48.08000183105469;3.2884390354156494;16451
1516649102.454807;1516649102;454807043;176;178;1.7699999809265137;1.732050807568877;-75.86000061035156;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649102.468775;1516649102;468775033;176;177;1.7100000381469727;1.732050807568877;-72.36000061035156;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649102.578203;1516649102;578202962;176;178;1.7699999809265137;1.732050807568877;-76.11000061035156;-279.29998779296875;-153.02000427246094;46.939998626708984;3.299999952316284;16451
1516649102.592692;1516649102;592691898;176;177;1.6699999570846558;1.732050807568877;-73.5999984741211;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649102.700751;1516649102;700751066;176;178;1.7999999523162842;1.732050807568877;-77.3499984741211;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649102.714255;1516649102;714255094;176;177;1.659999966621399;1.732050807568877;-74.5199966430664;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649102.824815;1516649102;824815034;176;178;1.809999942779541;1.732050807568877;-75.87000274658203;-279.29998779296875;-153.02000427246094;46.939998626708984;3.299999952316284;16451
1516649102.839496;1516649102;839495897;176;177;1.690000057220459;1.732050807568877;-73.62999725341797;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649102.947192;1516649102;947191953;176;178;1.7699999809265137;1.732050807568877;-75.0;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649102.963383;1516649102;963382959;176;177;1.7400000095367432;1.732050807568877;-72.1500015258789;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649103.072108;1516649103;72108030;176;178;1.7999999523162842;1.732050807568877;-75.05000305175781;-279.29998779296875;-153.02000427246094;46.939998626708984;3.294219970703125;16451
1516649103.086191;1516649103;86190938;176;177;1.7200000286102295;1.732050807568877;-74.44000244140625;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649103.196197;1516649103;196197032;176;178;1.75;1.732050807568877;-76.05000305175781;-279.29998779296875;-153.02000427246094;48.08000183105469;3.2884390354156494;16451
1516649103.211209;1516649103;211209058;176;177;1.6799999475479126;1.732050807568877;-72.33000183105469;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649103.318729;1516649103;318728923;176;178;1.7699999809265137;1.732050807568877;-75.75;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649103.334056;1516649103;334055900;176;177;1.7100000381469727;1.732050807568877;-73.44000244140625;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649103.4422;1516649103;442199945;176;178;1.7899999618530273;1.732050807568877;-75.93000030517578;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649103.456172;1516649103;456171989;176;177;1.690000057220459;1.732050807568877;-72.31999969482422;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649103.689689;1516649103;689688920;176;178;1.7899999618530273;1.732050807568877;-76.31999969482422;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649103.703722;1516649103;703722000;176;177;1.690000057220459;1.732050807568877;-73.36000061035156;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649103.813629;1516649103;813628911;176;178;1.809999942779541;1.732050807568877;-77.02999877929688;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649103.827961;1516649103;827960968;176;177;1.6799999475479126;1.732050807568877;-73.30999755859375;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649103.936176;1516649103;936176061;176;178;1.7999999523162842;1.732050807568877;-75.30000305175781;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649103.950314;1516649103;950314044;176;177;1.7000000476837158;1.732050807568877;-73.62000274658203;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649104.060407;1516649104;60406923;176;178;1.809999942779541;1.732050807568877;-76.19000244140625;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649104.074093;1516649104;74093103;176;177;1.7000000476837158;1.732050807568877;-74.31999969482422;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649104.184371;1516649104;184370994;176;178;1.7899999618530273;1.732050807568877;-75.01000213623047;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649104.197571;1516649104;197571039;176;177;1.7200000286102295;1.732050807568877;-73.33000183105469;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649104.30694;1516649104;306940078;176;178;1.7999999523162842;1.732050807568877;-76.11000061035156;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649104.321197;1516649104;321197032;176;177;1.6699999570846558;1.732050807568877;-73.04000091552734;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649104.430485;1516649104;430485010;176;178;1.7999999523162842;1.732050807568877;-75.0;-279.29998779296875;-153.02000427246094;48.08000183105469;3.3057799339294434;16451
1516649104.444394;1516649104;444394111;176;177;1.7300000190734863;1.732050807568877;-73.33000183105469;-279.29998779296875;-153.02000427246094;46.939998626708984;3.299999952316284;16451
1516649104.554914;1516649104;554913997;176;178;1.7799999713897705;1.732050807568877;-75.33999633789062;-279.29998779296875;-153.02000427246094;46.939998626708984;3.294219970703125;16451
1516649104.570414;1516649104;570414066;176;177;1.6699999570846558;1.732050807568877;-73.36000061035156;-279.29998779296875;-153.02000427246094;48.08000183105469;2.554335117340088;16451
1516649104.677801;1516649104;677800893;176;178;1.809999942779541;1.732050807568877;-75.63999938964844;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649104.693004;1516649104;693003892;176;177;1.7000000476837158;1.732050807568877;-72.4800033569336;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649104.801828;1516649104;801827907;176;178;1.809999942779541;1.732050807568877;-75.08000183105469;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649104.816102;1516649104;816102027;176;177;1.7100000381469727;1.732050807568877;-72.38999938964844;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649104.924423;1516649104;924422979;176;178;1.7899999618530273;1.732050807568877;-75.94999694824219;-279.29998779296875;-153.02000427246094;48.08000183105469;3.2884390354156494;16451
1516649104.939458;1516649104;939457893;176;177;1.7000000476837158;1.732050807568877;-72.97000122070312;-279.29998779296875;-153.02000427246094;48.08000183105469;3.2884390354156494;16451
1516649105.049592;1516649105;49592018;176;178;1.7799999713897705;1.732050807568877;-75.11000061035156;-279.29998779296875;-153.02000427246094;-100.12000274658203;2.554335117340088;16451
1516649105.062784;1516649105;62783956;176;177;1.7000000476837158;1.732050807568877;-74.30999755859375;-279.29998779296875;-153.02000427246094;48.08000183105469;2.5485548973083496;16451
1516649105.172593;1516649105;172593116;176;178;1.8300000429153442;1.732050807568877;-75.66999816894531;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649105.186494;1516649105;186494112;176;177;1.6699999570846558;1.732050807568877;-72.75;-279.29998779296875;-153.02000427246094;48.08000183105469;3.294219970703125;16451
1516649105.294614;1516649105;294614076;176;178;1.7599999904632568;1.732050807568877;-75.31999969482422;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649105.308358;1516649105;308357954;176;177;1.659999966621399;1.732050807568877;-73.08999633789062;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649105.419585;1516649105;419584989;176;178;1.7799999713897705;1.732050807568877;-75.58000183105469;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649105.433122;1516649105;433121919;176;177;1.75;1.732050807568877;-72.29000091552734;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649105.543285;1516649105;543284893;176;178;1.809999942779541;1.732050807568877;-75.27999877929688;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.554335117340088;16451
1516649105.556697;1516649105;556696891;176;177;1.6699999570846558;1.732050807568877;-73.55999755859375;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649105.665855;1516649105;665854930;176;178;1.7799999713897705;1.732050807568877;-75.55000305175781;-279.29998779296875;-153.02000427246094;48.08000183105469;3.299999952316284;16451
1516649105.679912;1516649105;679912090;176;177;1.690000057220459;1.732050807568877;-72.29000091552734;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649105.78996;1516649105;789959907;176;178;1.809999942779541;1.732050807568877;-75.31999969482422;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649105.805296;1516649105;805295944;176;177;1.690000057220459;1.732050807568877;-72.75;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
1516649105.912681;1516649105;912681102;176;178;1.7799999713897705;1.732050807568877;-74.41000366210938;-279.29998779296875;-153.02000427246094;-97.83999633789062;2.542773962020874;16451
