time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay
1516444247.48585;1516444247;485850095;180;178;161.6199951171875;-91.87999725341797;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444247.499683;1516444247;499682903;180;179;158.6999969482422;-89.66999816894531;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444247.513681;1516444247;513680934;180;176;158.6999969482422;-94.4800033569336;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444247.527957;1516444247;527956962;180;177;161.58999633789062;-92.01000213623047;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444247.653418;1516444247;653418064;180;178;161.61000061035156;-91.58999633789062;-212.27000427246094;-114.9000015258789;45.79999923706055;3.3057799339294434;0
1516444247.667339;1516444247;667339086;180;179;158.67999267578125;-89.29000091552734;-212.27000427246094;-114.9000015258789;45.79999923706055;3.3057799339294434;0
1516444247.681236;1516444247;681236028;180;176;158.6699981689453;-94.4000015258789;-212.27000427246094;-114.9000015258789;45.79999923706055;3.3057799339294434;0
1516444247.695382;1516444247;695382118;180;177;161.5399932861328;-92.72000122070312;-212.27000427246094;-114.9000015258789;45.79999923706055;3.3057799339294434;0
1516444247.832998;1516444247;832998037;180;179;158.6999969482422;-89.43000030517578;-212.27000427246094;-114.9000015258789;45.79999923706055;3.3057799339294434;0
1516444247.847507;1516444247;847506999;180;176;158.6999969482422;-94.44999694824219;-212.27000427246094;-114.9000015258789;46.939998626708984;3.299999952316284;0
1516444248.152497;1516444248;152497053;180;178;161.61000061035156;-91.63999938964844;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.165605;1516444248;165605068;180;179;158.72000122070312;-89.31999969482422;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.180034;1516444248;180033922;180;176;158.6999969482422;-94.44999694824219;-212.27000427246094;-114.9000015258789;46.939998626708984;3.3057799339294434;0
1516444248.193509;1516444248;193509101;180;177;161.55999755859375;-92.81999969482422;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.650881;1516444248;650881052;180;178;161.60000610351562;-91.7699966430664;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.6654;1516444248;665400028;180;179;158.7100067138672;-89.13999938964844;-212.27000427246094;-114.9000015258789;45.79999923706055;3.3057799339294434;0
1516444248.678759;1516444248;678759098;180;176;158.6699981689453;-94.41000366210938;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.692942;1516444248;692941904;180;177;161.55999755859375;-92.73999786376953;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.817985;1516444248;817985057;180;178;161.58999633789062;-91.73999786376953;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.832053;1516444248;832052946;180;179;158.67999267578125;-89.51000213623047;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.846636;1516444248;846636056;180;176;158.69000244140625;-94.63999938964844;-212.27000427246094;-114.9000015258789;44.65999984741211;3.3057799339294434;0
1516444248.860064;1516444248;860064029;180;177;161.55999755859375;-92.87999725341797;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
1516444248.984258;1516444248;984257936;180;178;161.63999938964844;-91.45999908447266;-212.27000427246094;-114.9000015258789;45.79999923706055;3.294219970703125;0
1516444248.997648;1516444248;997648000;180;179;158.72999572753906;-89.0999984741211;-212.27000427246094;-114.9000015258789;45.79999923706055;3.299999952316284;0
