type;tag_address;anchor_address;ground_truth;range;receive_power;first_path_power;receive_quality;temperature;voltage
0;179;178;2.0;156.51;-72.17;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.38;-72.8;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.47;-72.23;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.39;-72.79;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-73.24;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.4;-72.46;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.46;-72.38;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.39;-72.77;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.55;-72.28;64.95;201.99;43.52;3.323121
0;179;177;2.0;156.36;-72.17;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.52;-72.13;64.95;201.99;43.52;3.323121
0;179;177;2.0;156.37;-72.35;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.56;-71.74;64.95;201.99;43.52;3.317341
0;179;177;2.0;156.37;-72.64;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-71.82;64.95;201.99;43.52;3.317341
0;179;177;2.0;156.39;-72.06;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-73.04;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.38;-72.66;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.48;-72.02;64.95;201.99;43.52;3.317341
0;179;177;2.0;156.37;-73.58;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-72.24;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.35;-72.52;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.54;-72.5;64.95;201.99;43.52;3.323121
0;179;177;2.0;156.36;-72.56;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.54;-73.76;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.39;-72.15;64.95;201.99;43.52;3.317341
0;179;178;2.0;156.49;-72.27;64.95;201.99;43.52;3.317341
0;179;177;2.0;156.37;-73.26;64.95;201.99;43.52;3.317341
0;179;178;2.0;156.48;-72.8;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.37;-71.98;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.48;-72.6;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.4;-72.81;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.47;-71.1;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.38;-72.57;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.56;-72.44;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.33;-72.85;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.47;-72.78;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.38;-72.16;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.51;-72.22;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-73.43;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-72.87;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.38;-71.84;64.95;201.99;43.52;3.317341
0;179;178;2.0;156.47;-72.16;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.38;-72.08;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.5;-72.09;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.38;-72.91;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-73.17;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.39;-72.37;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-71.01;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.38;-72.95;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-73.31;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-72.05;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-72.7;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-73.41;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-72.15;64.95;201.99;43.52;3.323121
0;179;177;2.0;156.36;-72.81;64.95;201.99;43.52;3.317341
0;179;178;2.0;156.5;-72.01;64.95;201.99;43.52;3.317341
0;179;177;2.0;156.38;-72.46;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.47;-74.1;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.37;-72.25;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.48;-72.44;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.58;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-71.91;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.34;-72.6;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.51;-72.07;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.38;-72.27;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.53;-72.02;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-72.37;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.55;-72.62;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.33;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-72.05;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-73.78;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-72.02;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.36;-72.9;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.51;-72.22;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.32;-72.61;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.5;-72.07;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.36;-72.74;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.52;-71.6;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.35;-72.43;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-72.31;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.36;-72.46;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-71.48;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.78;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.52;-71.31;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.35;-72.48;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.53;-71.5;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-73.7;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.54;-71.81;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.35;-72.99;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-71.71;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.33;-72.36;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.5;-72.09;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.62;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.51;-71.69;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-72.82;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.55;-71.26;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.35;-72.64;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-71.93;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.4;-73.7;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-71.54;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.34;-73.99;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.55;-71.38;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.35;-73.09;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.55;-71.84;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.34;-72.76;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.53;-72.29;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-72.77;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-72.46;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-72.57;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.47;-72.48;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-73.02;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.48;-73.13;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.33;-72.91;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-73.01;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-73.37;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.55;-71.93;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-73.51;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.51;-71.87;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.57;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.5;-71.82;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.33;-72.49;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.5;-72.57;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.36;-72.46;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-72.22;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.35;-72.41;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.51;-73.19;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-72.62;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.51;-71.84;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.35;-73.6;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-71.89;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.34;-73.96;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-72.42;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.34;-72.47;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.5;-71.88;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.33;-72.51;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-72.29;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.34;-73.6;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-73.5;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-73.24;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.5;-71.91;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.35;-73.6;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-72.36;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.35;-73.42;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-72.36;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.31;-72.88;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-72.98;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.33;-73.07;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-73.28;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.35;-72.34;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-71.99;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-72.59;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.57;-71.91;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-72.18;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-71.95;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-72.56;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-71.83;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-73.77;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.49;-71.83;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-73.59;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-71.1;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-73.29;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-72.15;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.35;-73.49;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.51;-71.67;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.37;-72.32;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.56;-72.87;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-72.33;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.51;-71.47;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.35;-72.4;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.51;-71.92;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.35;-72.68;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.54;-72.82;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.37;-72.51;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.51;-72.07;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.35;-72.75;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.56;-71.62;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-72.42;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-72.41;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-73.69;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-71.92;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.76;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-72.15;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.36;-72.57;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.56;-71.63;64.95;201.99;45.8;3.30578
0;179;177;2.0;156.37;-73.23;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.52;-71.74;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.33;-72.66;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.53;-73.47;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.37;-72.85;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.53;-72.17;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.38;-73.49;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.54;-71.56;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.34;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.56;-72.25;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.38;-72.51;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.54;-71.46;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.34;-72.43;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.49;-71.75;64.95;201.99;46.94;3.317341
0;179;177;2.0;156.35;-72.65;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.56;-73.3;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.35;-73.66;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.51;-71.59;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.36;-72.73;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-71.97;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.39;-73.09;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.53;-71.42;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.38;-72.85;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-72.34;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.7;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-72.78;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-73.17;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-71.88;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.33;-73.26;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-71.82;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.78;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-73.16;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-73.11;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.54;-72.17;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-72.72;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.52;-72.64;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.4;-72.69;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.49;-73.74;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.39;-72.44;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.44;-73.17;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.68;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.49;-72.58;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.32;-72.66;64.95;201.99;46.94;3.323121
0;179;178;2.0;156.48;-72.81;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.38;-72.17;64.95;201.99;44.66;3.323121
0;179;178;2.0;156.5;-73.22;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.4;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.48;-73.43;64.95;201.99;44.66;3.323121
0;179;177;2.0;156.35;-72.04;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-72.66;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.99;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-73;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.37;-72.76;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.56;-72.41;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.62;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.49;-72.66;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.33;-72.57;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-73.39;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.37;-72.36;64.95;201.99;45.8;3.323121
0;179;178;2.0;156.53;-73.35;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.39;-72.82;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.48;-73.93;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.22;64.95;201.99;45.8;3.323121
0;179;178;2.0;156.52;-72.68;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.41;-71.97;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.5;-72.38;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.09;64.95;201.99;45.8;3.30578
0;179;178;2.0;156.5;-73.82;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.65;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.49;-72.96;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.51;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-74.02;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.39;-72.32;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.45;-72.31;64.95;201.99;44.66;3.317341
0;179;177;2.0;156.36;-71.75;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-72.67;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.4;-71.94;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.5;-72.82;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.39;-72.28;64.95;201.99;46.94;3.311561
0;179;178;2.0;156.52;-72.33;64.95;201.99;44.66;3.311561
0;179;177;2.0;156.38;-72.78;64.95;201.99;46.94;3.317341
0;179;178;2.0;156.45;-73.48;64.95;201.99;46.94;3.30578
0;179;177;2.0;156.38;-72.45;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.48;-73.3;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.38;-73.07;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.53;-72.79;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-73.28;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.54;-72.76;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-73.46;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.55;-72.65;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.78;64.95;201.99;44.66;3.311561
0;179;178;2.0;156.48;-71.48;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.93;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.51;-72.21;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-73.69;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.52;-72.22;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-73.62;64.95;201.99;46.94;3.311561
0;179;178;2.0;156.49;-72.46;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-72.91;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-72.66;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.36;-73.04;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-73.68;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.87;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.51;-71.67;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.34;-72.86;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.5;-72;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.39;-73.21;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.56;-72.12;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.37;-72.65;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.49;-73.68;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.37;-73.5;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.49;-73.38;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.57;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.49;-73.7;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.34;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.44;-72.02;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-72.16;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.51;-72.15;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.4;-73;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-71.69;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.39;-72.55;64.95;201.99;46.94;3.317341
0;179;178;2.0;156.5;-72.6;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-72.92;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.51;-71.65;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-73.54;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.49;-72;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.88;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-72.33;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-73.2;64.95;201.99;46.94;3.317341
0;179;178;2.0;156.49;-72.58;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-73.28;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.53;-71.72;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.37;-72.67;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-72.08;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.39;-72.8;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-72.08;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.36;-73.18;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.54;-73.08;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.39;-73.84;64.95;201.99;45.8;3.311561
0;179;178;2.0;156.55;-72.49;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.35;-72.72;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.52;-71.46;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.36;-72.77;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.55;-73.62;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.39;-72.64;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.51;-71.64;64.95;201.99;45.8;3.311561
0;179;177;2.0;156.35;-74.27;64.95;201.99;44.66;3.317341
0;179;178;2.0;156.5;-71.25;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.38;-74.17;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.54;-71.92;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.37;-73.42;64.95;201.99;46.94;3.317341
0;179;178;2.0;156.48;-72.49;64.95;201.99;45.8;3.323121
0;179;177;2.0;156.37;-72.55;64.95;201.99;46.94;3.323121
0;179;178;2.0;156.52;-71.91;64.95;201.99;46.94;3.317341
0;179;177;2.0;156.37;-73.85;64.95;201.99;45.8;3.317341
0;179;178;2.0;156.54;-73.27;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.39;-72.89;64.95;201.99;45.8;3.323121
0;179;178;2.0;156.54;-71.69;64.95;201.99;45.8;3.317341
0;179;177;2.0;156.38;-72.57;64.95;201.99;45.8;3.311561
