type;tag_address;anchor_address;ground_truth;range;receive_power;first_path_power;receive_quality;temperature;voltage
0;178;179;2.0;156.45;-74.94;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.4;-70.62;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.4;-74.36;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-71.63;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.39;-74.2;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.37;-71.27;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.36;-73.72;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.38;-71.6;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.42;-73.87;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.39;-70.91;-131.63;260.26;44.66;3.317341
0;178;179;2.0;156.42;-73.39;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.39;-70.5;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.4;-73.28;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-70.85;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.47;-73.66;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.37;-70.49;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.41;-73.82;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.86;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.41;-74.31;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-70.59;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.39;-73.77;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-70.65;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.38;-74.1;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.35;-70.38;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.42;-74.79;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-70.26;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.43;-74.54;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.4;-70.57;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.41;-74.06;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.35;-70.18;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.4;-72.87;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.38;-70.29;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.4;-73.84;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.41;-131.63;260.26;45.8;3.317341
0;178;179;2.0;156.41;-74.13;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.33;-70.41;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.43;-73.28;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.37;-70.54;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.4;-74.16;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-71.56;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.43;-73.33;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-71.26;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.39;-74.45;-131.63;260.26;44.66;3.3
0;178;177;2.0;156.36;-70.97;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.42;-72.89;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.37;-70.45;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.46;-73.85;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.24;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.37;-74.7;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.49;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.41;-73.39;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.38;-70.55;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.42;-73.94;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.54;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.4;-72.77;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-70.34;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.45;-73.72;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.38;-70.66;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.38;-73.49;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-70.36;-131.63;260.26;45.8;3.317341
0;178;179;2.0;156.42;-74.91;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-71.22;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.45;-74.19;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.52;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.39;-73.47;-131.63;260.26;43.52;3.30578
0;178;177;2.0;156.35;-70.69;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.37;-74.61;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.35;-70.7;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.45;-73.71;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.37;-70.32;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.39;-73.02;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.34;-71.15;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.4;-73.88;-131.63;260.26;44.66;3.317341
0;178;177;2.0;156.37;-70.68;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.37;-74.24;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.38;-71.6;-131.63;260.26;44.66;3.317341
0;178;179;2.0;156.43;-73.49;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-70.57;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.41;-73.41;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.39;-71.26;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.41;-74.88;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-70.27;-131.63;260.26;45.8;3.3
0;178;179;2.0;156.4;-73.57;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.37;-70.49;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.41;-74.01;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.38;-70.35;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.42;-74.26;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.35;-70.2;-131.63;260.26;44.66;3.317341
0;178;179;2.0;156.37;-74.73;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.38;-70.35;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.36;-73.57;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.37;-70.7;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.41;-74.32;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.38;-70.69;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.42;-73.6;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.4;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.41;-73.56;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.38;-71.37;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.39;-74.27;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-70.74;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.36;-73.68;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.35;-71.63;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.4;-73.62;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.35;-71.74;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.38;-74.82;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-70.59;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.42;-75.9;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-70.97;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.48;-73.13;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-70.98;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.45;-74.73;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.37;-70.67;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.41;-74.76;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.36;-70.71;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.44;-74.02;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.35;-71.9;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.4;-74.29;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.33;-71.91;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.39;-74.08;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-71.3;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.39;-74.45;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.34;-71.83;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.4;-73.71;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-71;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.43;-74.45;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.35;-72.09;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.42;-73.88;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.35;-70.85;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.4;-73.36;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.34;-70.68;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.41;-74.51;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.34;-71.04;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.38;-73.96;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-71.28;-131.63;260.26;44.66;3.317341
0;178;179;2.0;156.4;-73.96;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-71.64;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.43;-74.1;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.37;-71.11;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.41;-73.14;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.36;-70.77;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.39;-74.5;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.35;-70.86;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.39;-73.98;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.33;-70.88;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.43;-74.19;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.59;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.41;-73.77;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-70.57;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.41;-74.71;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.35;-70.87;-131.63;260.26;45.8;3.3
0;178;179;2.0;156.4;-73.06;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.38;-70.32;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.43;-74.23;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.38;-70.34;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.4;-72.82;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.35;-70.42;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.44;-74.93;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.35;-70.63;-131.63;260.26;44.66;3.317341
0;178;179;2.0;156.43;-73.64;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-71.73;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.42;-73.45;-131.63;260.26;45.8;3.3
0;178;177;2.0;156.36;-70.96;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.41;-74.83;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.35;-71.21;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.42;-74.32;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-70.33;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.44;-74.88;-131.63;260.26;44.66;3.3
0;178;177;2.0;156.34;-71.65;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.41;-73.36;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.35;-70.99;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.4;-74.65;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-71.25;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.44;-75.15;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.35;-70.65;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.44;-74.01;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.34;-70.47;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.43;-73.88;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.34;-70.71;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.41;-74.63;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.37;-71.6;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.35;-73.08;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.34;-70.51;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.42;-73.68;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.35;-71.41;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.4;-74.29;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-70.94;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.44;-73.59;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-71.16;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.42;-74.32;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.37;-71.34;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.47;-72.77;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.36;-71.44;-131.63;260.26;45.8;3.3
0;178;179;2.0;156.46;-74.38;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.35;-71.38;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.37;-73.96;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.39;-70.41;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.4;-73.75;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.36;-70.5;-131.63;260.26;45.8;3.317341
0;178;179;2.0;156.4;-74.06;-131.63;260.26;45.8;3.317341
0;178;177;2.0;156.36;-69.78;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.41;-74.21;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-71.4;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.43;-74.37;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.35;-70.92;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.44;-73.43;-131.63;260.26;44.66;3.30578
0;178;177;2.0;156.35;-71.32;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.39;-74.48;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.36;-70.82;-131.63;260.26;44.66;3.311561
0;178;179;2.0;156.4;-75.19;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.34;-70.05;-131.63;260.26;44.66;3.30578
0;178;179;2.0;156.43;-74.43;-131.63;260.26;45.8;3.317341
0;178;177;2.0;156.37;-70.78;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.36;-73.99;-131.63;260.26;44.66;3.311561
0;178;177;2.0;156.34;-70.04;-131.63;260.26;45.8;3.311561
0;178;179;2.0;156.4;-74.54;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.37;-69.86;-131.63;260.26;45.8;3.317341
0;178;179;2.0;156.41;-73.84;-131.63;260.26;44.66;3.3
0;178;177;2.0;156.38;-70.89;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.39;-74.58;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.34;-70.81;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.41;-75.88;-131.63;260.26;45.8;3.30578
0;178;177;2.0;156.37;-71.1;-131.63;260.26;45.8;3.30578
0;178;179;2.0;156.39;-73.65;-131.63;260.26;45.8;3.311561
0;178;177;2.0;156.35;-70.49;-131.63;260.26;45.8;3.311561
