time;sec;nsec;x;y;z;qx;qy;qz;qw
1513594436.0059478;1513594436;5947823;0.00023489124100427926;-0.00015298465773139875;0.0;0.0;0.0;-5.4869364221056614e-05;0.9999999984946765
1513594436.207317;1513594436;207317015;0.0014451527936448396;0.000653617595256969;0.0;0.0;0.0;-0.0001263765003660695;0.9999999920144901
1513594436.3080943;1513594436;308094259;0.00040176629925341953;0.00020433361033030258;0.0;0.0;0.0;-0.0001263765003660695;0.9999999920144901
1513594436.4086957;1513594436;408695696;0.0004093232257689288;0.0004938150837586185;0.0;0.0;0.0;-0.0001263765003660695;0.9999999920144901
1513594436.519368;1513594436;519367818;0.0011281642947926541;0.0004180793389209563;0.0;0.0;0.0;-0.00042538647712184446;0.9999999095231684
1513594436.710515;1513594436;710514956;0.0010541442748571949;0.0003514759608276348;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594436.82117;1513594436;821170118;0.00025600361585633466;0.00041278717155984046;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594436.9219532;1513594436;921953235;0.0007037729475570947;0.0006933692472452295;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594437.1131425;1513594437;113142500;0.0010617092719117027;0.0005990774550590959;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594437.213597;1513594437;213596986;0.0013830279706841015;0.0008461501974277345;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594437.3041847;1513594437;304184747;0.0013112606905573041;0.0005856506620427221;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594437.4148977;1513594437;414897796;0.0014131635382920859;0.0005846068572917771;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594437.515695;1513594437;515694999;0.000990838483672847;0.0005231192741228754;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594437.7068522;1513594437;706852297;0.0015126203568761407;0.0004919177983929308;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594437.8174295;1513594437;817429517;0.001009315823793462;0.00010451157472865497;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594438.0086706;1513594438;8670554;0.0016398509030714258;0.00015193406222895403;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594438.1092453;1513594438;109245268;0.002503164093200822;0.0009478927605163802;0.0;0.0;0.0;-3.9366263071151996e-05;0.9999999992251487
1513594438.2098982;1513594438;209898182;0.0017490753087437503;0.0007722108193091432;0.0;0.0;0.0;-0.00021199975003942948;0.9999999775280528
1513594438.3206108;1513594438;320610865;0.007338965246663307;0.016655405703809252;0.0;0.0;0.0;0.0038292482045598803;0.9999926684022178
1513594438.4212325;1513594438;421232431;0.00336132747951383;0.028910602201132236;0.0;0.0;0.0;-0.00013756845103025941;0.9999999905374606
1513594438.6126332;1513594438;612633279;0.00676421867058552;0.026031653503076128;0.0;0.0;0.0;0.0013272754909107176;0.9999991191694977
1513594438.7131739;1513594438;713173783;0.006812890823487725;0.034109514582914294;0.0;0.0;0.0;0.0063692162608266914;0.9999797163363978
1513594438.9143436;1513594438;914343664;0.012361309382430153;0.07964010415430227;0.0;0.0;0.0;0.0014700508271153535;0.9999989194746991
1513594439.004886;1513594439;4886003;0.013296855532044792;0.09489489060341619;0.0;0.0;0.0;-0.0008201925328553672;0.999999663642048
1513594439.1158102;1513594439;115810177;0.01196813640637596;0.12428535122640731;0.0;0.0;0.0;-0.004633783660137987;0.9999892639668643
1513594439.2163732;1513594439;216373284;0.012148558862297466;0.13907468999600175;0.0;0.0;0.0;-0.00566957100377657;0.9999839278531596
1513594439.316995;1513594439;316994946;0.015146378606086044;0.1702500828607517;0.0;0.0;0.0;-0.009372048594428056;0.9999560813881496
1513594439.4176571;1513594439;417657245;0.014285957919784069;0.18524189356501755;0.0;0.0;0.0;-0.01098218369381928;0.9999396940022509
1513594439.5182326;1513594439;518232511;0.01657090401271173;0.21562674216351366;0.0;0.0;0.0;-0.014561701687226111;0.9998939728011027
1513594439.6188731;1513594439;618873225;0.016008412975630937;0.230513949191242;0.0;0.0;0.0;-0.016444685229994017;0.9998647770212162
1513594439.7200549;1513594439;720054767;0.018208391537055266;0.2616483999332133;0.0;0.0;0.0;-0.020198591985966574;0.9997959876303687
1513594439.8206708;1513594439;820670753;0.019736031804666168;0.27685897621512184;0.0;0.0;0.0;-0.02145511047842827;0.9997698126240652
1513594439.921274;1513594439;921273863;0.021370356715741563;0.3061499035039477;0.0;0.0;0.0;-0.024498735026551616;0.9996998609493245
1513594440.0187669;1513594440;18766988;0.02228086003210233;0.3205342823325344;0.0;0.0;0.0;-0.02608982842854046;0.9996596024910526
1513594440.1194484;1513594440;119448471;0.02489966267209333;0.35079938353024365;0.0;0.0;0.0;-0.030107311561391938;0.9995466721421993
1513594440.2207499;1513594440;220749855;0.028274211473642865;0.3648624620662117;0.0;0.0;0.0;-0.03154063199655847;0.9995024704988266
1513594440.3213842;1513594440;321384277;0.027392921469565738;0.38986852553232215;0.0;0.0;0.0;-0.03661206877511874;0.999329553460722
1513594440.4220273;1513594440;422027453;0.03029730395305653;0.387440272148882;0.0;0.0;0.0;-0.03355487517639368;0.9994368766219789
1513594440.5226316;1513594440;522631749;0.02965917986009439;0.3871964809411189;0.0;0.0;0.0;-0.03432647085749427;0.9994106730461055
1513594440.623254;1513594440;623254076;0.030339204412700164;0.3873368420738047;0.0;0.0;0.0;-0.03432647085749427;0.9994106730461055
