time;sec;nsec;id;range
1513594265.799078;1513594265;799077987;178;0.0
1513594265.920238;1513594265;920238018;178;4.2
1513594266.124752;1513594266;124752044;178;4.19
1513594266.226802;1513594266;226802110;178;4.19
1513594266.329081;1513594266;329081058;178;4.2
1513594266.431412;1513594266;431411981;178;4.19
1513594266.533441;1513594266;533441066;178;4.2
1513594266.635695;1513594266;635694980;178;4.2
1513594266.738203;1513594266;738203048;178;4.22
1513594266.840418;1513594266;840418100;178;4.22
1513594266.94251;1513594266;942509889;178;4.21
1513594267.044823;1513594267;44822931;178;4.19
1513594267.249235;1513594267;249234914;178;4.21
1513594267.35153;1513594267;351530075;178;4.19
1513594267.453696;1513594267;453696012;178;4.2
1513594267.555952;1513594267;555952072;178;4.18
1513594267.658059;1513594267;658058881;178;4.2
1513594267.760231;1513594267;760231018;178;4.2
1513594267.862554;1513594267;862554073;178;4.17
1513594268.066929;1513594268;66929101;178;4.19
1513594268.169138;1513594268;169137954;178;4.19
1513594268.373679;1513594268;373678922;178;4.19
1513594268.475863;1513594268;475862979;178;4.17
1513594268.57809;1513594268;578089952;178;4.21
1513594268.680378;1513594268;680377960;178;4.17
1513594268.782576;1513594268;782576084;178;4.13
1513594268.884785;1513594268;884784936;178;4.16
1513594268.987113;1513594268;987112998;178;4.16
1513594269.089109;1513594269;89108943;178;4.13
1513594269.191264;1513594269;191263914;178;4.15
1513594269.293548;1513594269;293548107;178;4.14
1513594269.498019;1513594269;498018980;178;4.15
1513594269.600384;1513594269;600383996;178;4.11
1513594269.702765;1513594269;702764987;178;4.13
1513594269.804758;1513594269;804758071;178;4.12
1513594269.906936;1513594269;906935930;178;4.1
1513594270.009309;1513594270;9309053;178;4.09
1513594270.070676;1513594270;70676088;177;0.0
1513594270.227626;1513594270;227626085;178;4.08
1513594270.241705;1513594270;241704940;177;0.53
1513594270.351656;1513594270;351655960;178;4.09
1513594270.365602;1513594270;365602016;177;0.54
1513594270.474425;1513594270;474425077;178;4.05
