time;sec;nsec;beacon_id;pdf_type;mean_x;mean_y;cov_00;cov_01;cov_10;cov_11
1518098212.333829;1518098212;333828926;180;2;0.045148458787365446;-0.009090459182348996;1.4782832382911824;3.3306690738754695e-17;3.3306690738754695e-17;1.478283238291183
1518098212.375671;1518098212;375670909;180;2;0.045148458787365446;-0.009090459182348996;1.4782832382911824;3.3306690738754695e-17;3.3306690738754695e-17;1.478283238291183
1518098212.375671;1518098212;375670909;179;2;0.05425167348056676;-0.011558296590508112;14.249353770077045;1.038851544470682e-15;1.038851544470682e-15;14.249353770077056
1518098212.54207;1518098212;542069911;180;2;0.026176540219486323;0.008024475376419574;1.4782832382911824;4.4408920985006264e-17;4.4408920985006264e-17;1.4782832382911832
1518098212.54207;1518098212;542069911;179;2;4.773794135253249;-0.07006538917044208;0.5587708348865845;0.061912100081879765;0.061912100081879765;4.914160995573768
1518098212.706932;1518098212;706932067;180;2;0.026176540219486323;0.008024475376419574;1.4782832382911824;4.4408920985006264e-17;4.4408920985006264e-17;1.4782832382911832
1518098212.706932;1518098212;706932067;179;2;4.8556831455546785;0.29392422908848426;0.4050277516354197;-0.31027186877162793;-0.31027186877162793;4.167171662163886
1518098212.871551;1518098212;871551036;180;2;0.026176540219486323;0.008024475376419574;1.4782832382911824;4.4408920985006264e-17;4.4408920985006264e-17;1.4782832382911832
1518098212.871551;1518098212;871551036;179;2;4.934376249273219;0.5829553520879984;0.27751425324357143;-0.45941684656249504;-0.45941684656249504;3.2569957285252653
1518098213.023945;1518098213;23945093;180;2;0.026176540219486323;0.008024475376419574;1.4782832382911824;4.4408920985006264e-17;4.4408920985006264e-17;1.4782832382911832
1518098213.023945;1518098213;23945093;179;2;4.934376249273219;0.5829553520879984;0.27751425324357143;-0.45941684656249504;-0.45941684656249504;3.2569957285252653
1518098213.023945;1518098213;23945093;177;2;0.14659965549279252;0.030387287180934485;1.7302160007320373;4.4408920985006264e-17;4.4408920985006264e-17;1.7302160007320377
1518098213.037508;1518098213;37508010;180;2;0.03557414964141049;-0.0040105867321091095;1.4782832382911828;5.551115123125783e-17;5.551115123125783e-17;1.4782832382911832
1518098213.037508;1518098213;37508010;179;2;4.457722579597419;-1.8843887629978275;0.7050362401795047;1.051001200875225;1.051001200875225;4.092919347327092
1518098213.037508;1518098213;37508010;177;2;0.1329966345331132;0.00584328403055861;1.7302160007320373;-1.4802973661668754e-17;-1.4802973661668754e-17;1.7302160007320377
1518098213.189371;1518098213;189371109;180;2;0.03557414964141049;-0.0040105867321091095;1.4782832382911828;5.551115123125783e-17;5.551115123125783e-17;1.4782832382911832
1518098213.189371;1518098213;189371109;179;2;4.457722579597419;-1.8843887629978275;0.7050362401795047;1.051001200875225;1.051001200875225;4.092919347327092
1518098213.189371;1518098213;189371109;177;2;0.8444489650560973;0.14245712785388662;1.2083396635024832;-0.09594345051888238;-0.09594345051888238;1.6895671164840234
1518098213.367888;1518098213;367887973;180;2;0.03557414964141049;-0.0040105867321091095;1.4782832382911828;5.551115123125783e-17;5.551115123125783e-17;1.4782832382911832
1518098213.367888;1518098213;367887973;179;2;4.9994380041489945;-0.6193282857460622;0.13909415296587938;0.15635489042023717;0.15635489042023717;2.7512920503665024
1518098213.367888;1518098213;367887973;177;2;0.8444489650560973;0.14245712785388662;1.2083396635024832;-0.09594345051888238;-0.09594345051888238;1.6895671164840234
1518098213.686276;1518098213;686275959;180;2;0.03557414964141049;-0.0040105867321091095;1.4782832382911828;5.551115123125783e-17;5.551115123125783e-17;1.4782832382911832
1518098213.686276;1518098213;686275959;179;2;4.9994380041489945;-0.6193282857460622;0.13909415296587938;0.15635489042023717;0.15635489042023717;2.7512920503665024
1518098213.686276;1518098213;686275959;177;2;1.4457415233384638;0.37150542582439017;0.2554697795478997;-0.3560434264111381;-0.3560434264111381;1.331994947315411
1518098213.699749;1518098213;699748992;180;2;0.03557414964141049;-0.0040105867321091095;1.4782832382911828;5.551115123125783e-17;5.551115123125783e-17;1.4782832382911832
1518098213.699749;1518098213;699748992;179;2;5.1182719651493045;0.015668709937415485;0.07386227732513792;-0.12566862153395036;-0.12566862153395036;2.0078207522119715
1518098213.699749;1518098213;699748992;177;2;1.4457415233384638;0.37150542582439017;0.2554697795478997;-0.3560434264111381;-0.3560434264111381;1.331994947315411
