time;sec;nsec;beacon_id;x;y;log_w;cov_00;cov_01;cov_10;cov_11
1518089637.0067933;1518089637;6793240;1;2.039405631078307;0.0004748945570755838;0.0;0.00039999998989515007;0.0;0.0;0.04571051278106183
1518089637.0067933;1518089637;6793240;1;1.9947908716450786;0.42495597584227784;0.0;0.0023586498135648466;-0.00921472293436112;-0.009214722934361121;0.04375186295739213
1518089637.0067933;1518089637;6793240;1;1.8628964724179928;0.8308851969890998;0.0;0.007895930936286407;-0.016836136560241396;-0.016836136560241396;0.038214581834670566
1518089637.0067933;1518089637;6793240;1;1.6494868515428205;1.2005215031689103;0.0;0.01605439714732152;-0.021546429223356988;-0.021546429223356988;0.030056115623635457
1518089637.0067933;1518089637;6793240;1;1.363889033504784;1.5177100140898638;0.0;0.025423375521443487;-0.022531148530589736;-0.022531148530589736;0.020687137249513484
1518089637.0067933;1518089637;6793240;1;1.018585013402526;1.7685880697853726;0.0;0.03438288458327015;-0.01962002756782505;-0.01962002756782505;0.011727628187686823
1518089637.0067933;1518089637;6793240;1;0.628666233867039;1.9421910953750663;0.0;0.04138374382142713;-0.01331642559622862;-0.01331642559622862;0.004726768949529852
1518089637.0067933;1518089637;6793240;1;0.2111740166019174;2.0309318056009347;0.0;0.045215441072827545;-0.0047102926631155985;-0.0047102926631155985;0.0008950716981294426
1518089637.0067933;1518089637;6793240;1;-0.21564522514842765;2.0309318056009347;0.0;0.045215441072827545;0.004710292663115582;0.004710292663115582;0.0008950716981294393
1518089637.0067933;1518089637;6793240;1;-0.6331374424135499;1.9421910953750665;0.0;0.041383743821427135;0.013316425596228615;0.013316425596228617;0.004726768949529849
1518089637.0067933;1518089637;6793240;1;-1.0230562219490362;1.7685880697853729;0.0;0.034382884583270164;0.01962002756782504;0.01962002756782504;0.01172762818768681
1518089637.0067933;1518089637;6793240;1;-1.3683602420512941;1.5177100140898645;0.0;0.025423375521443508;0.022531148530589736;0.022531148530589736;0.020687137249513463
1518089637.0067933;1518089637;6793240;1;-1.653958060089331;1.2005215031689105;0.0;0.016054397147321528;0.02154642922335699;0.02154642922335699;0.03005611562363545
1518089637.0067933;1518089637;6793240;1;-1.8673676809645035;0.8308851969891003;0.0;0.007895930936286417;0.016836136560241407;0.016836136560241407;0.03821458183467056
1518089637.0067933;1518089637;6793240;1;-1.9992620801915892;0.4249559758422787;0.0;0.002358649813564854;0.009214722934361135;0.009214722934361137;0.043751862957392126
1518089637.0067933;1518089637;6793240;1;-2.043876839624818;0.0004748945570758338;0.0;0.00039999998989515007;5.548672916058902e-18;5.548672916058902e-18;0.04571051278106183
1518089637.0067933;1518089637;6793240;1;-1.9992620801915895;-0.4240061867281261;0.0;0.0023586498135648414;-0.00921472293436111;-0.009214722934361111;0.04375186295739213
1518089637.0067933;1518089637;6793240;1;-1.8673676809645041;-0.8299354078749479;0.0;0.007895930936286395;-0.016836136560241386;-0.016836136560241386;0.03821458183467059
