time;sec;nsec;id;range
1510921901.853325;1510921901;853324890;179;4.09
1510921901.976197;1510921901;976197004;178;4.04
1510921901.990138;1510921901;990138053;177;1.68
1510921902.004074;1510921902;4074096;180;2.12
1510921902.018224;1510921902;18224000;179;4.04
1510921902.307337;1510921902;307337045;178;3.95
1510921902.321305;1510921902;321305036;177;1.75
1510921902.335296;1510921902;335295915;180;2.26
1510921902.349371;1510921902;349370956;179;4.03
1510921902.473672;1510921902;473671913;178;3.93
1510921902.48761;1510921902;487610101;177;1.74
1510921902.501694;1510921902;501693964;180;2.36
1510921902.515639;1510921902;515639066;179;3.92
1510921902.638519;1510921902;638519048;178;3.88
1510921902.652455;1510921902;652455091;177;1.77
1510921902.666489;1510921902;666488885;180;2.34
1510921902.680544;1510921902;680543899;179;3.89
1510921902.80336;1510921902;803359985;178;3.9
1510921902.817462;1510921902;817461967;177;1.85
1510921902.831442;1510921902;831442117;180;2.33
1510921902.845298;1510921902;845298051;179;3.87
1510921902.969669;1510921902;969669103;178;3.79
1510921902.983725;1510921902;983725070;177;1.84
1510921902.997696;1510921902;997695922;180;2.32
1510921903.011626;1510921903;11626005;179;3.81
1510921903.13456;1510921903;134560108;178;3.77
1510921903.148612;1510921903;148612022;177;1.9
1510921903.162352;1510921903;162352085;180;2.3
1510921903.176533;1510921903;176532983;179;3.75
1510921903.299477;1510921903;299477100;178;3.75
1510921903.313466;1510921903;313466072;177;1.92
1510921903.341452;1510921903;341451883;179;3.76
1510921903.465762;1510921903;465761899;178;3.69
1510921903.479721;1510921903;479721069;177;1.96
1510921903.493695;1510921903;493695020;180;2.4
1510921903.507779;1510921903;507778882;179;3.69
1510921903.63199;1510921903;631989955;178;3.73
1510921903.646042;1510921903;646042108;177;1.98
1510921903.659903;1510921903;659903049;180;2.4
1510921903.674026;1510921903;674026012;179;3.64
1510921903.79699;1510921903;796989917;178;3.65
1510921903.811055;1510921903;811054944;177;2.02
1510921903.824977;1510921903;824976921;180;2.45
1510921903.838946;1510921903;838946104;179;3.63
1510921903.961799;1510921903;961798906;178;3.58
1510921903.975874;1510921903;975873947;177;2.01
1510921903.98991;1510921903;989909887;180;2.51
1510921904.003895;1510921904;3895044;179;3.61
1510921904.128098;1510921904;128098011;178;3.53
1510921904.142135;1510921904;142134904;177;2.06
1510921904.155963;1510921904;155962944;180;2.5
1510921904.170067;1510921904;170067071;179;3.59
1510921904.293048;1510921904;293047904;178;3.56
1510921904.306927;1510921904;306926965;177;2.16
1510921904.32104;1510921904;321039915;180;2.59
1510921904.334944;1510921904;334944009;179;3.51
1510921904.457983;1510921904;457983016;178;3.53
1510921904.471878;1510921904;471878051;177;2.21
1510921904.485893;1510921904;485893011;180;2.7
1510921904.499879;1510921904;499878883;179;3.43
1510921904.624251;1510921904;624250888;178;3.45
1510921904.638175;1510921904;638175010;177;2.28
1510921904.652275;1510921904;652275085;180;2.63
1510921904.666219;1510921904;666218996;179;3.39
1510921904.79051;1510921904;790509939;178;3.45
1510921904.804392;1510921904;804392099;177;2.28
1510921904.818513;1510921904;818512916;180;2.66
1510921904.832424;1510921904;832423925;179;3.38
1510921904.955407;1510921904;955406904;178;3.41
1510921904.969415;1510921904;969414949;177;2.28
1510921904.983372;1510921904;983371973;180;2.64
1510921904.997406;1510921904;997406005;179;3.38
1510921905.120309;1510921905;120309114;178;3.36
1510921905.134182;1510921905;134181976;177;2.32
1510921905.148291;1510921905;148291110;180;2.65
1510921905.162273;1510921905;162272930;179;3.33
1510921905.286497;1510921905;286497116;178;3.3
1510921905.300442;1510921905;300441980;177;2.36
1510921905.314538;1510921905;314538002;180;2.66
1510921905.328484;1510921905;328484058;179;3.36
1510921905.451519;1510921905;451519012;178;3.35
1510921905.465393;1510921905;465393066;177;2.41
1510921905.479433;1510921905;479433059;180;2.64
1510921905.493458;1510921905;493458032;179;3.29
1510921905.948849;1510921905;948848962;178;3.1
1510921905.962853;1510921905;962852954;177;2.52
1510921905.976889;1510921905;976888895;180;2.79
1510921905.990915;1510921905;990915060;179;3.27
1510921906.113818;1510921906;113817930;178;3.14
1510921906.127901;1510921906;127901077;177;2.55
1510921906.1417;1510921906;141700029;180;3.13
1510921906.155673;1510921906;155673027;179;3.28
1510921906.278687;1510921906;278687000;178;3.13
1510921906.2927;1510921906;292700052;177;2.59
1510921906.306686;1510921906;306685924;180;3.19
1510921906.320685;1510921906;320684909;179;3.24
1510921906.445048;1510921906;445048093;178;3.02
1510921906.458948;1510921906;458947896;177;2.63
1510921906.473014;1510921906;473014116;180;3.15
1510921906.486714;1510921906;486713886;179;3.21
1510921906.60996;1510921906;609960079;178;3.06
1510921906.623901;1510921906;623900890;177;2.67
1510921906.637849;1510921906;637849092;180;3.21
1510921906.651811;1510921906;651810884;179;3.19
1510921906.774841;1510921906;774841070;178;2.95
1510921906.788686;1510921906;788686037;177;2.73
1510921906.802786;1510921906;802786111;180;3.29
1510921906.816778;1510921906;816777944;179;3.15
1510921906.941143;1510921906;941143035;178;2.94
1510921906.955072;1510921906;955071926;177;2.72
1510921906.969005;1510921906;969005107;180;3.4
1510921906.98308;1510921906;983079910;179;3.12
1510921907.107426;1510921907;107425928;178;2.87
1510921907.12142;1510921907;121419906;177;2.76
1510921907.135355;1510921907;135354995;180;3.66
1510921907.149397;1510921907;149396896;179;3.04
1510921907.27228;1510921907;272279977;178;2.85
1510921907.286245;1510921907;286245107;177;2.77
1510921907.30023;1510921907;300230026;180;3.82
1510921907.314201;1510921907;314201116;179;3.09
1510921907.437211;1510921907;437211036;178;2.81
1510921907.451212;1510921907;451211929;177;2.83
1510921907.465027;1510921907;465027093;180;3.3
1510921907.479195;1510921907;479195117;179;2.98
1510921907.603476;1510921907;603476047;178;2.72
1510921907.617473;1510921907;617472887;177;2.89
1510921907.631392;1510921907;631392002;180;3.13
1510921907.645422;1510921907;645421981;179;3.04
1510921907.768373;1510921907;768373012;178;2.69
1510921907.782234;1510921907;782233953;177;2.87
1510921907.79631;1510921907;796309947;180;3.12
1510921907.810307;1510921907;810307025;179;2.98
1510921907.933286;1510921907;933285951;178;2.67
1510921907.947277;1510921907;947277069;177;2.93
1510921907.961255;1510921907;961255073;180;2.95
1510921907.975262;1510921907;975261926;179;2.97
1510921908.099497;1510921908;99497079;178;2.6
1510921908.113551;1510921908;113550901;177;2.91
1510921908.127559;1510921908;127558946;180;3.03
1510921908.141483;1510921908;141483068;179;2.97
1510921908.265809;1510921908;265809059;178;2.54
1510921908.279783;1510921908;279783010;177;2.94
1510921908.29385;1510921908;293849945;180;3.32
1510921908.307788;1510921908;307787895;179;2.95
1510921908.430594;1510921908;430593967;178;2.49
1510921908.444675;1510921908;444674968;177;2.99
1510921908.458711;1510921908;458710908;180;3.21
1510921908.472733;1510921908;472733020;179;2.91
1510921908.595421;1510921908;595421075;178;2.4
1510921908.609566;1510921908;609565973;177;3.04
1510921908.623639;1510921908;623639106;180;3.35
1510921908.637572;1510921908;637572050;179;2.96
1510921908.7619;1510921908;761899948;178;2.36
1510921908.775885;1510921908;775885105;177;3.02
1510921908.789916;1510921908;789916038;180;3.52
1510921908.803848;1510921908;803848028;179;2.85
1510921908.92679;1510921908;926789999;178;2.33
1510921908.940759;1510921908;940758943;177;3.08
1510921908.95472;1510921908;954720020;180;3.46
1510921908.968852;1510921908;968852043;179;2.84
1510921909.257975;1510921909;257975101;178;2.22
1510921909.271894;1510921909;271893978;177;3.12
1510921909.285904;1510921909;285903930;180;3.66
1510921909.300022;1510921909;300021886;179;2.66
1510921909.424181;1510921909;424180984;178;2.2
1510921909.438058;1510921909;438057899;177;3.2
1510921909.452242;1510921909;452241897;180;3.68
1510921909.466266;1510921909;466265916;179;2.68
1510921909.58907;1510921909;589070081;178;2.14
1510921909.603068;1510921909;603068113;177;3.19
1510921909.617083;1510921909;617083072;180;3.74
1510921909.631025;1510921909;631025075;179;2.7
1510921909.754081;1510921909;754081010;178;2.08
1510921909.767949;1510921909;767949104;177;3.26
1510921909.782115;1510921909;782114982;180;3.79
1510921909.796019;1510921909;796019077;179;2.52
1510921909.920362;1510921909;920361995;178;2.11
1510921909.934244;1510921909;934243917;177;3.29
1510921909.948412;1510921909;948411941;180;3.84
1510921909.962277;1510921909;962276935;179;2.41
1510921910.085006;1510921910;85005998;178;2.0
1510921910.099161;1510921910;99160909;177;3.35
