time;sec;nsec;beacon_id;pdf_type;mean_x;mean_y;cov_00;cov_01;cov_10;cov_11
1510921998.646406;1510921998;646405935;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921998.850794;1510921998;850794076;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921999.055238;1510921999;55238008;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921999.157535;1510921999;157535076;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921999.25977;1510921999;259769916;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921999.464027;1510921999;464026927;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921999.668523;1510921999;668523073;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921999.770891;1510921999;770890951;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510921999.873094;1510921999;873094081;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510922000.077624;1510922000;77624082;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510922000.281939;1510922000;281939029;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510922000.486242;1510922000;486242055;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510922000.588551;1510922000;588551044;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510922000.64983;1510922000;649830102;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
1510922000.931125;1510922000;931124925;177;2;-1.2304996056146082;-0.5896203702217284;1.7867795074849964;1.850371707708594e-17;1.850371707708594e-17;1.786779507484997
