time;sec;nsec;beacon_id;x;y;log_w;cov_00;cov_01;cov_10;cov_11
1518089636.9922094;1518089636;992209316;1;2.0037865965335824;0.0029091979902656044;0.0;0.00039999998989515007;0.0;0.0;0.044358431253341525
1518089636.9922094;1518089636;992209316;1;1.9598366249749495;0.4210652451518172;0.0;0.0023002030187103707;-0.008939752383486243;-0.008939752383486243;0.04245822822452631
1518089636.9922094;1518089636;992209316;1;1.8299075349515246;0.820945866517073;0.0;0.007672249738671304;-0.016333740364766938;-0.01633374036476694;0.037086181504565364
1518089636.9922094;1518089636;992209316;1;1.6196778511662784;1.1850743600922586;0.0;0.015587264468384376;-0.020903476249606638;-0.020903476249606638;0.0291711667748523
1518089636.9922094;1518089636;992209316;1;1.3383356195945728;1.4975365634257676;0.0;0.024676669255430748;-0.021858811188769325;-0.021858811188769325;0.020081761987805924
1518089636.9922094;1518089636;992209316;1;0.9981768457859019;1.744676378871923;0.0;0.033368823437479926;-0.01903455909232832;-0.01903455909232832;0.011389607805756747
1518089636.9922094;1518089636;992209316;1;0.6140681004185977;1.9156926105873193;0.0;0.04016077459071389;-0.012919058805283086;-0.012919058805283084;0.004597656652522784
1518089636.9922094;1518089636;992209316;1;0.20279677882346764;2.0031110286190663;0.0;0.04387813265779933;-0.004569735884839703;-0.004569735884839703;0.0008802985854373473
1518089636.9922094;1518089636;992209316;1;-0.2176625887470249;2.0031110286190663;0.0;0.04387813265779933;0.004569735884839688;0.004569735884839688;0.0008802985854373441
1518089636.9922094;1518089636;992209316;1;-0.6289339103421554;1.9156926105873195;0.0;0.0401607745907139;0.01291905880528308;0.01291905880528308;0.004597656652522781
1518089636.9922094;1518089636;992209316;1;-1.0130426557094592;1.7446763788719233;0.0;0.03336882343747994;0.019034559092328315;0.01903455909232831;0.011389607805756733
1518089636.9922094;1518089636;992209316;1;-1.35320142951813;1.4975365634257682;0.0;0.02467666925543077;0.021858811188769325;0.021858811188769325;0.020081761987805907
1518089636.9922094;1518089636;992209316;1;-1.634543661089836;1.1850743600922589;0.0;0.015587264468384382;0.020903476249606638;0.02090347624960664;0.029171166774852295
1518089636.9922094;1518089636;992209316;1;-1.8447733448750823;0.8209458665170736;0.0;0.007672249738671314;0.01633374036476695;0.01633374036476695;0.03708618150456536
1518089636.9922094;1518089636;992209316;1;-1.9747024348985072;0.42106524515181804;0.0;0.002300203018710378;0.008939752383486259;0.008939752383486259;0.042458228224526294
1518089636.9922094;1518089636;992209316;1;-2.0186524064571403;0.0029091979902658507;0.0;0.00039999998989515007;5.383953672129036e-18;5.383953672129036e-18;0.044358431253341525
1518089636.9922094;1518089636;992209316;1;-1.9747024348985074;-0.41524684917128546;0.0;0.002300203018710366;-0.008939752383486233;-0.008939752383486233;0.04245822822452631
1518089636.9922094;1518089636;992209316;1;-1.844773344875083;-0.8151274705365412;0.0;0.0076722497386712924;-0.016333740364766928;-0.016333740364766928;0.03708618150456538
1518089636.9922094;1518089636;992209316;1;-1.6345436610898365;-1.1792559641117273;0.0;0.01558726446838437;-0.020903476249606635;-0.020903476249606638;0.02917116677485231
1518089636.9922094;1518089636;992209316;1;-1.3532014295181312;-1.4917181674452362;0.0;0.024676669255430737;-0.02185881118876933;-0.02185881118876933;0.020081761987805938
1518089636.9922094;1518089636;992209316;1;-1.0130426557094605;-1.7388579828913915;0.0;0.03336882343747991;-0.019034559092328332;-0.019034559092328332;0.011389607805756765
1518089636.9922094;1518089636;992209316;1;-0.6289339103421558;-1.9098742146067882;0.0;0.04016077459071389;-0.012919058805283089;-0.012919058805283089;0.004597656652522787
1518089636.9922094;1518089636;992209316;1;-0.2176625887470267;-1.997292632638535;0.0;0.04387813265779933;-0.004569735884839728;-0.0045697358848397285;0.0008802985854373525
1518089636.9922094;1518089636;992209316;1;0.20279677882346625;-1.997292632638535;0.0;0.04387813265779933;0.004569735884839673;0.004569735884839673;0.000880298585437341
1518089636.9922094;1518089636;992209316;1;0.6140681004185973;-1.9098742146067884;0.0;0.0401607745907139;0.012919058805283075;0.012919058805283075;0.0045976566525227774
1518089636.9922094;1518089636;992209316;1;0.9981768457859004;-1.7388579828913928;0.0;0.03336882343747996;0.019034559092328304;0.0190345590923283;0.011389607805756713
1518089636.9922094;1518089636;992209316;1;1.338335619594572;-1.4917181674452373;0.0;0.024676669255430772;0.021858811188769322;0.021858811188769322;0.0200817619878059
1518089636.9922094;1518089636;992209316;1;1.6196778511662782;-1.179255964111728;0.0;0.015587264468384389;0.020903476249606645;0.020903476249606645;0.029171166774852295
1518089636.9922094;1518089636;992209316;1;1.829907534951524;-0.8151274705365434;0.0;0.0076722497386713315;0.016333740364766963;0.016333740364766966;0.037086181504565344
1518089636.9922094;1518089636;992209316;1;1.9598366249749493;-0.41524684917128707;0.0;0.0023002030187103807;0.008939752383486264;0.008939752383486264;0.042458228224526294
1518089636.9922094;1518089636;992209316;2;2.3519008486240365;0.0029091979902656044;0.0;0.00039999998989515007;0.0;0.0;0.06104301808372556
1518089636.9922094;1518089636;992209316;2;2.3003437454384703;0.4934422679017032;0.0;0.00302143217813194;-0.012332868802734796;-0.012332868802734797;0.05842158589548877
1518089636.9922094;1518089636;992209316;2;2.14792572868941;0.9625366888191872;0.0;0.010432459302532376;-0.022533272548881024;-0.022533272548881024;0.05101055877108833
1518089636.9922094;1518089636;992209316;2;1.9013081970915804;1.3896907835838517;0.0;0.021351647446219844;-0.028837468762971157;-0.02883746876297116;0.040091370627400875
1518089636.9922094;1518089636;992209316;2;1.5712695201780187;1.7562358685417216;0.0;0.03389096978144064;-0.030155404647764353;-0.030155404647764353;0.027552048292180057
1518089636.9922094;1518089636;992209316;2;1.172233971831129;2.046152164601677;0.0;0.045882263560267963;-0.026259197115708257;-0.026259197115708257;0.01556075451335276
1518089636.9922094;1518089636;992209316;2;0.7216413202986727;2.2467689384531595;0.0;0.05525212515085847;-0.01782253584502956;-0.01782253584502956;0.00619089292276224
1518089636.9922094;1518089636;992209316;2;0.23918462663605142;2.3493182744127736;0.0;0.06038042036167884;-0.006304196214090139;-0.006304196214090139;0.0010625977119418683
1518089636.9922094;1518089636;992209316;2;-0.2540504365596085;2.349318274412774;0.0;0.06038042036167884;0.006304196214090116;0.006304196214090116;0.0010625977119418633
