time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay
1518095405.932902;1518095405;932902097;176;177;1.1799999475479126;-71.16000366210938;-280.8999938964844;-153.10000610351562;50.36000061035156;3.294219970703125;16442
1518095405.947067;1518095405;947067022;176;178;3.069999933242798;-69.87999725341797;-280.8999938964844;-153.10000610351562;50.36000061035156;3.294219970703125;16442
1518095405.96079;1518095405;960789918;176;179;2.559999942779541;-68.0999984741211;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.554335117340088;16442
1518095405.974189;1518095405;974189043;176;180;1.5800000429153442;-69.45999908447266;-280.8999938964844;-153.10000610351562;50.36000061035156;3.294219970703125;16442
1518095406.09794;1518095406;97939968;176;177;1.25;-70.83000183105469;-280.8999938964844;-153.10000610351562;50.36000061035156;3.294219970703125;16442
1518095406.111047;1518095406;111047029;176;178;3.059999942779541;-70.33000183105469;-280.8999938964844;-153.10000610351562;51.5;3.294219970703125;16442
1518095406.125832;1518095406;125832080;176;179;2.630000114440918;-68.29000091552734;-280.8999938964844;-153.10000610351562;50.36000061035156;3.294219970703125;16442
1518095406.13862;1518095406;138619899;176;180;1.600000023841858;-70.75;-280.8999938964844;-153.10000610351562;51.5;3.294219970703125;16442
1518095406.263169;1518095406;263169050;176;177;1.1399999856948853;-71.0199966430664;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.542773962020874;16442
1518095406.276744;1518095406;276743888;176;178;3.0799999237060547;-69.6500015258789;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.554335117340088;16442
1518095406.289919;1518095406;289918899;176;179;2.6600000858306885;-68.12000274658203;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.5601160526275635;16442
1518095406.304083;1518095406;304083108;176;180;1.6699999570846558;-69.9800033569336;-280.8999938964844;-153.10000610351562;50.36000061035156;3.299999952316284;16442
1518095406.429486;1518095406;429486036;176;177;1.2999999523162842;-70.37999725341797;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.554335117340088;16442
1518095406.442255;1518095406;442255020;176;178;3.140000104904175;-71.12999725341797;-280.8999938964844;-153.10000610351562;51.5;2.5485548973083496;16442
1518095406.456375;1518095406;456374883;176;179;2.7100000381469727;-68.76000213623047;-280.8999938964844;-153.10000610351562;51.5;2.5485548973083496;16442
1518095406.470675;1518095406;470674991;176;180;1.649999976158142;-70.2699966430664;-280.8999938964844;-153.10000610351562;50.36000061035156;3.294219970703125;16442
1518095406.593963;1518095406;593962907;176;177;1.1100000143051147;-70.97000122070312;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.542773962020874;16442
1518095406.607527;1518095406;607527017;176;178;3.0799999237060547;-69.55000305175781;-280.8999938964844;-153.10000610351562;50.36000061035156;3.294219970703125;16442
1518095406.621357;1518095406;621356964;176;179;2.5899999141693115;-68.08999633789062;-280.8999938964844;-153.10000610351562;50.36000061035156;3.2884390354156494;16442
1518095406.635147;1518095406;635147094;176;180;1.6299999952316284;-69.66999816894531;-280.8999938964844;-153.10000610351562;51.5;2.554335117340088;16442
1518095406.758772;1518095406;758771896;176;177;1.25;-70.80000305175781;-280.8999938964844;-153.10000610351562;50.36000061035156;3.2884390354156494;16442
1518095406.772284;1518095406;772284030;176;178;3.109999895095825;-69.7300033569336;-280.8999938964844;-153.10000610351562;51.5;3.2826590538024902;16442
1518095406.786296;1518095406;786295890;176;179;2.6500000953674316;-69.2300033569336;-280.8999938964844;-153.10000610351562;51.5;3.2884390354156494;16442
1518095406.800598;1518095406;800597906;176;180;1.6399999856948853;-69.5199966430664;-280.8999938964844;-153.10000610351562;51.5;3.2884390354156494;16442
1518095406.925195;1518095406;925194978;176;177;1.1200000047683716;-70.87000274658203;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.542773962020874;16442
1518095406.938334;1518095406;938333988;176;178;3.069999933242798;-70.47000122070312;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.542773962020874;16442
