time;sec;nsec;beacon_id;pdf_type;mean_x;mean_y;cov_00;cov_01;cov_10;cov_11
1518089636.9922094;1518089636;992209316;1;2;-0.007432904961779115;0.00290919799026567;2.044881157219243;1.2212453270876723e-16;1.2212453270876723e-16;2.044881157219244
1518089636.9922094;1518089636;992209316;2;2;-0.0074329049617791005;0.0029091979902657328;2.8139493894414764;6.661338147750939e-17;6.661338147750939e-17;2.8139493894414778
1518089636.9922094;1518089636;992209316;3;2;-0.00743290496177891;0.0029091979902657276;7.363135218913471;7.401486830834377e-17;7.401486830834377e-17;7.3631352189134684
1518089636.9922094;1518089636;992209316;4;2;-0.007432904961779079;0.002909197990265467;14.173572813717547;4.678797032348874e-16;4.678797032348874e-16;14.17357281371755
1518089637.19355;1518089637;193550067;1;2;-0.007432904961779115;0.00290919799026567;2.044881157219243;1.2212453270876723e-16;1.2212453270876723e-16;2.044881157219244
1518089637.19355;1518089637;193550067;2;2;-0.0074329049617791005;0.0029091979902657328;2.8139493894414764;6.661338147750939e-17;6.661338147750939e-17;2.8139493894414778
1518089637.19355;1518089637;193550067;3;2;-0.00743290496177891;0.0029091979902657276;7.363135218913471;7.401486830834377e-17;7.401486830834377e-17;7.3631352189134684
1518089637.19355;1518089637;193550067;4;2;-0.007432904961779079;0.002909197990265467;14.173572813717547;4.678797032348874e-16;4.678797032348874e-16;14.17357281371755
1518089637.3948917;1518089637;394891739;1;2;-0.007432904961779115;0.00290919799026567;2.044881157219243;1.2212453270876723e-16;1.2212453270876723e-16;2.044881157219244
1518089637.3948917;1518089637;394891739;2;2;-0.0074329049617791005;0.0029091979902657328;2.8139493894414764;6.661338147750939e-17;6.661338147750939e-17;2.8139493894414778
1518089637.3948917;1518089637;394891739;3;2;-0.00743290496177891;0.0029091979902657276;7.363135218913471;7.401486830834377e-17;7.401486830834377e-17;7.3631352189134684
1518089637.3948917;1518089637;394891739;4;2;-0.007432904961779079;0.002909197990265467;14.173572813717547;4.678797032348874e-16;4.678797032348874e-16;14.17357281371755
1518089637.5966878;1518089637;596687772;1;2;1.2661245948506268;-1.6141309757074858;0.3771015001141607;0.2613599656049482;0.2613599656049482;0.24780467806729337
1518089637.5966878;1518089637;596687772;2;2;-1.0144846759184247;1.2993285561784875;1.4819196457646293;0.5435472318800942;0.5435472318800942;1.2130225729026627
1518089637.5966878;1518089637;596687772;3;2;1.2869717883350542;-1.6407630934266089;5.590233822841615;1.17973227124451;1.17973227124451;5.006611028183691
1518089637.5966878;1518089637;596687772;4;2;1.3984122857642844;-1.7831274096797232;12.144175856527463;1.7315643299213268;1.7315643299213268;11.287557420301367
1518089637.7982817;1518089637;798281664;1;2;0.16074065948880178;-2.0385913788207586;0.596199742293907;0.02869307836840203;0.02869307836840203;0.044557963675444956
1518089637.7982817;1518089637;798281664;4;2;2.0411946768498144;1.1697822172605445;13.672410792952691;-3.3199896950738466;-3.3199896950738466;9.30670387818959
1518089637.9996145;1518089637;999614512;1;2;-0.07272560007145018;-2.129711227017372;0.35781631616370635;-0.011635130561161834;-0.011635130561161838;0.0149872166870277
1518089637.9996145;1518089637;999614512;2;2;-1.2938554631598522;-1.7535491518612238;0.5781424123475704;-0.33945114794291215;-0.33945114794291215;0.28265100618998434
1518089637.9996145;1518089637;999614512;3;2;-2.04749625881035;-2.670685242779658;5.321232383005027;-1.3640570398135352;-1.3640570398135352;0.6689194374294986
1518089637.9996145;1518089637;999614512;4;2;-0.5481628659900836;-5.120315522595395;2.1132470807264085;-0.2470564776656384;-0.2470564776656384;0.11231684451704445
1518089638.2009678;1518089638;200967864;1;2;2.0787240721549693;-0.9159516370949455;0.010145117655785718;0.012848875351585133;0.01284887535158513;0.05046077354995275
1518089638.2009678;1518089638;200967864;2;2;-2.1089937526268403;-0.7662194672875794;0.35077732726220506;-0.13040313317917399;-0.13040313317917399;0.2507423345469404
1518089638.2009678;1518089638;200967864;3;2;-1.6780330737055968;-2.813856422949003;5.164609150286962;-1.2909946985061826;-1.2909946985061826;0.6238189386666592
1518089638.2009678;1518089638;200967864;4;2;5.331217997576746;0.010182896576560267;0.04907954712755824;0.0627054664866268;0.0627054664866268;0.8298975889167739
1518089638.4045393;1518089638;404539329;1;2;-0.896682062383671;2.011219190673077;0.059521266389436174;0.020782510846894083;0.020782510846894087;0.011399476245607925
1518089638.4045393;1518089638;404539329;2;2;-2.315585201237716;-0.31232877224011746;0.0049563777081187005;-0.01798573548283433;-0.01798573548283433;0.10993046436718089
1518089638.4045393;1518089638;404539329;3;2;-0.045203850869137606;-3.890010385351638;0.9137805483585842;-0.19727747590277514;-0.19727747590277514;0.042770126235805075
1518089638.4045393;1518089638;404539329;4;2;-4.765307508338352;2.2035762011083597;0.4262475231076259;0.3609197072999294;0.3609197072999294;0.8529441585597325
1518089638.6059299;1518089638;605929762;1;2;-1.2276946496219396;1.8241916110772696;0.06764950568440911;0.04418832048862821;0.04418832048862821;0.03190967681884139
1518089638.6059299;1518089638;605929762;2;2;-2.074516663398246;0.5712011369070294;0.9319688895707058;-0.01860254221980369;-0.01860254221980369;0.10271675551528991
1518089638.6059299;1518089638;605929762;4;2;3.368217396704092;4.080569821243612;0.5581672384488459;-0.40018042969240214;-0.40018042969240214;0.3169837754245243
1518089638.807307;1518089638;807306955;1;2;-1.5274627343802063;1.5855069678419038;0.03440747219742769;0.03463231062859734;0.03463231062859734;0.036043137353626825
1518089638.807307;1518089638;807306955;2;2;1.992852823217584;1.2714966347860943;0.03255923904999951;-0.04800723984874594;-0.04800723984874594;0.07566136254717688
