time;sec;nsec;beacon_id;x;y;log_w;cov_00;cov_01;cov_10;cov_11
1518089637.0451777;1518089637;45177685;1;1.0085084836435676;0.00395552224688494;0.0;0.00039999998989515007;0.0;0.0;0.01100749211910828
1518089637.0451777;1518089637;45177685;1;0.9866150085955953;0.21225802302272245;0.0;0.0008585329286905671;-0.00215722787004456;-0.00215722787004456;0.010548959180312864
1518089637.0451777;1518089637;45177685;1;0.9218914333678235;0.41145670496835923;0.0;0.002154847234318116;-0.003941451443558461;-0.003941451443558461;0.009252644874685313
1518089637.0451777;1518089637;45177685;1;0.8171664887758784;0.5928456298214438;0.0;0.004064798386689038;-0.00504416225551885;-0.0050441622555188505;0.007342693722314392
1518089637.0451777;1518089637;45177685;1;0.6770171574244661;0.7484972311652656;0.0;0.006258138480196902;-0.005274691588724541;-0.005274691588724542;0.005149353628806526
1518089637.0451777;1518089637;45177685;1;0.5075686376047494;0.8716087871218492;0.0;0.008355619086804995;-0.004593178827171028;-0.004593178827171028;0.0030518730221984333
1518089637.0451777;1518089637;45177685;1;0.31622664273706;0.9567997319411032;0.0;0.009994566754617674;-0.0031174637186799814;-0.0031174637186799814;0.0014129253543857562
1518089637.0451777;1518089637;45177685;1;0.11135373615787633;1.0003468125429182;0.0;0.01089159254249799;-0.00110271081196039;-0.00110271081196039;0.0005158995665054403
1518089637.0451777;1518089637;45177685;1;-0.09809615302601417;1.0003468125429182;0.0;0.01089159254249799;0.0011027108119603865;0.0011027108119603865;0.0005158995665054396
1518089637.0451777;1518089637;45177685;1;-0.30296905960519815;0.9567997319411033;0.0;0.009994566754617676;0.0031174637186799805;0.0031174637186799805;0.0014129253543857555
1518089637.0451777;1518089637;45177685;1;-0.49431105447288726;0.8716087871218493;0.0;0.008355619086804999;0.004593178827171026;0.004593178827171025;0.00305187302219843
1518089637.0451777;1518089637;45177685;1;-0.663759574292604;0.7484972311652659;0.0;0.0062581384801969064;0.005274691588724541;0.005274691588724541;0.005149353628806521
1518089637.0451777;1518089637;45177685;1;-0.8039089056440165;0.592845629821444;0.0;0.00406479838668904;0.0050441622555188505;0.0050441622555188505;0.00734269372231439
1518089637.0451777;1518089637;45177685;1;-0.9086338502359617;0.4114567049683595;0.0;0.002154847234318118;0.003941451443558464;0.003941451443558464;0.009252644874685311
1518089637.0451777;1518089637;45177685;1;-0.9733574254637334;0.21225802302272287;0.0;0.0008585329286905688;0.0021572278700445644;0.0021572278700445644;0.010548959180312862
