time;sec;nsec;x;y;z;qx;qy;qz;qw
1518095285.824445;1518095285;824445009;0.32485902837495045;-0.0491170012207039;0.0;0.0;0.0;0.01787686221159263;0.9998401961300954
1518095285.824445;1518095285;824445009;0.28536901227577016;-0.07818920365473864;0.0;0.0;0.0;-0.04702014674402324;0.9988939412170696
1518095285.824445;1518095285;824445009;0.3216476048098533;-0.05510380322697972;0.0;0.0;0.0;0.005530744530692573;0.9999847053155044
1518095285.824445;1518095285;824445009;0.3043471630334755;-0.08886742612719599;0.0;0.0;0.0;-0.03096106394057894;0.9995205913435037
1518095285.824445;1518095285;824445009;0.30765130282409575;-0.0345038625059714;0.0;0.0;0.0;-0.00934556207004173;0.9999563292812317
1518095285.824445;1518095285;824445009;0.32301197134396836;-0.011331440133976772;0.0;0.0;0.0;-0.030393192102946966;0.9995380202242401
1518095285.824445;1518095285;824445009;0.2804327930475611;-0.0777069610404529;0.0;0.0;0.0;-0.02433261675941514;0.9997039180485587
1518095285.824445;1518095285;824445009;0.27185209502627095;-0.06125480646270966;0.0;0.0;0.0;-0.011770992909876305;0.9999307194630614
1518095285.824445;1518095285;824445009;0.2977121511611183;-0.07286299574382982;0.0;0.0;0.0;-0.011792472532736832;0.9999304663783201
1518095285.824445;1518095285;824445009;0.3051043121359031;-0.09982737446991624;0.0;0.0;0.0;-0.03654321146661913;0.9993320737851388
1518095285.824445;1518095285;824445009;0.2800784602058282;-0.13575335349827938;0.0;0.0;0.0;-0.09119439838783033;0.9958331093625487
1518095285.824445;1518095285;824445009;0.294283371895287;-0.08268153149541764;0.0;0.0;0.0;-0.06679842306842657;0.9977664910566858
1518095285.824445;1518095285;824445009;0.29676989586728303;-0.04773923176032728;0.0;0.0;0.0;-0.003845584090161649;0.999992605714165
1518095285.824445;1518095285;824445009;0.3003218783710508;-0.07903731048535836;0.0;0.0;0.0;-0.06445067790904968;0.997920893717064
