time;sec;nsec;beacon_id;pdf_type;mean_x;mean_y;cov_00;cov_01;cov_10;cov_11
1518096324.561959;1518096324;561959028;179;2;0.021805319195301057;0.0031764272186181807;11.183374804727876;-7.105427357601002e-17;-7.105427357601002e-17;11.183374804727883
1518096324.57634;1518096324;576339960;179;2;0.021805319195301057;0.0031764272186181807;11.183374804727876;-7.105427357601002e-17;-7.105427357601002e-17;11.183374804727883
1518096324.57634;1518096324;576339960;180;2;0.026101068559443406;0.0014493566799469392;0.8676594953878601;2.4054832200211726e-17;2.4054832200211726e-17;0.8676594953878602
1518096324.72638;1518096324;726380109;179;2;0.01838868410219062;-0.009055039121089695;11.135069938221823;-0.00527672489697275;-0.00527672489697275;11.231468573586357
1518096324.72638;1518096324;726380109;180;2;0.008215720920242815;-0.004253047802416212;0.8676594953878601;3.7007434154171884e-18;3.7007434154171884e-18;0.8676594953878602
1518096324.893179;1518096324;893178939;179;2;2.207631393901608;0.4044475069318802;6.59382464651955;-0.6666258830252417;-0.6666258830252417;10.75666324992169
1518096324.893179;1518096324;893178939;180;2;0.014922938523384251;0.001764164912102693;0.8676594953878601;1.4802973661668754e-17;1.4802973661668754e-17;0.8676594953878602
1518096325.059673;1518096325;59673070;179;2;1.1015361666039973;0.20253035885261209;10.939959327760283;-2.285399525584356;-2.285399525584356;10.19817959296917
1518096325.059673;1518096325;59673070;180;2;0.02237449107555823;0.011759673924135053;0.8676594953878601;1.6653345369377347e-17;1.6653345369377347e-17;0.8676594953878602
1518096325.224601;1518096325;224601030;179;2;2.1840971778617364;1.0046733373127836;8.102449926336464;-5.119263525984615;-5.119263525984615;8.638645960117856
1518096325.224601;1518096325;224601030;180;2;0.02237449107555823;0.011759673924135053;0.8676594953878601;1.6653345369377347e-17;1.6653345369377347e-17;0.8676594953878602
1518096325.403289;1518096325;403289079;179;2;2.271674214641684;-1.266973639959281;3.422234025603518;-3.413392029196242;-3.413392029196242;12.232959943527387
1518096325.403289;1518096325;403289079;180;2;-1.167868209959191;-0.3001807072039907;0.03483227004603987;-0.06429448601466344;-0.06429448601466344;0.26164166705649244
1518096325.569827;1518096325;569827079;179;2;1.2520233674656822;-0.39275450145328417;4.376789623090165;-7.277246236969258;-7.277246236969258;16.313317728118182
1518096325.569827;1518096325;569827079;180;2;0.7519720343023877;1.3347691124863477;0.024354362321273356;-0.023305186316984288;-0.023305186316984288;0.03495527280606714
1518096325.706176;1518096325;706176042;179;2;1.2520233674656822;-0.39275450145328417;4.376789623090165;-7.277246236969258;-7.277246236969258;16.313317728118182
1518096325.706176;1518096325;706176042;180;2;0.7519720343023877;1.3347691124863477;0.024354362321273356;-0.023305186316984288;-0.023305186316984288;0.03495527280606714
1518096325.706176;1518096325;706176042;178;2;0.19823851872695117;0.10097725140211462;9.810244205720672;-1.850371707708594e-16;-1.850371707708594e-16;9.810244205720673
1518096325.871266;1518096325;871265888;179;2;1.2520233674656822;-0.39275450145328417;4.376789623090165;-7.277246236969258;-7.277246236969258;16.313317728118182
1518096325.871266;1518096325;871265888;178;2;-3.0991093253305912;-1.6795092845013584;1.8308848708600127;-1.7170570396616096;-1.7170570396616096;4.091084689063257
1518096326.065558;1518096326;65557956;179;2;1.2520233674656822;-0.39275450145328417;4.376789623090165;-7.277246236969258;-7.277246236969258;16.313317728118182
1518096326.065558;1518096326;65557956;180;2;0.7344463153257896;1.3130388014301997;0.012198339059195571;-0.006248307824620218;-0.006248307824620218;0.0042252213659149315
1518096326.065558;1518096326;65557956;178;2;-1.8214483367102035;-2.973217167569456;4.038764475207685;-1.9270334614561853;-1.9270334614561853;2.3290556266669036
1518096326.233396;1518096326;233396053;179;2;1.2520233674656822;-0.39275450145328417;4.376789623090165;-7.277246236969258;-7.277246236969258;16.313317728118182
1518096326.233396;1518096326;233396053;180;2;0.7769768711123592;1.2303214727774103;0.017028848342739742;-0.008316920396444943;-0.008316920396444943;0.004247475392730494
1518096326.233396;1518096326;233396053;178;2;-0.8017328457456755;-3.2628898543621174;5.686157898147013;-1.1772496475398304;-1.1772496475398304;2.0183350274638907
