time;sec;nsec;beacon_id;x;y;log_w;cov_00;cov_01;cov_10;cov_11
1513594442.786502;1513594442;786501884;180;1.5001842718333063;0.19565304978828624;0.0;0.00039999998989515007;0.0;0.0;0.022112299012725982
1513594442.786502;1513594442;786501884;180;1.4691538658131136;0.4908876418269027;0.0;0.0013385634276680712;-0.004415593809002093;-0.004415593809002093;0.02117373557495306
1513594442.786502;1513594442;786501884;180;1.377418825396026;0.7732190655006794;0.0;0.003991967596014745;-0.008067691334017307;-0.008067691334017307;0.01852033140660638
1513594442.786502;1513594442;786501884;180;1.228988412041833;1.0303080828185918;0.0;0.00790141480880792;-0.010324811734706077;-0.010324811734706077;0.01461088419381321
1513594442.786502;1513594442;786501884;180;1.030349747062259;1.25091867007387;0.0;0.012390926126742701;-0.010796678388494211;-0.010796678388494213;0.010121372875878427
1513594442.786502;1513594442;786501884;180;0.7901842932909785;1.4254090859964108;0.0;0.016684224257018276;-0.009401701264167775;-0.009401701264167775;0.00582807474560286
1513594442.786502;1513594442;786501884;180;0.5189884334995052;1.5461532621124865;0.0;0.020038958949520916;-0.00638108457949212;-0.006381084579492119;0.0024733400531002122
1513594442.786502;1513594442;786501884;180;0.22861472810284372;1.6078740985309847;0.0;0.021875066099109036;-0.002257120400688776;-0.002257120400688776;0.0006372329035121017
1513594442.786502;1513594442;786501884;180;-0.06824609860554226;1.607874098530985;0.0;0.021875066099109036;0.0022571204006887682;0.0022571204006887682;0.0006372329035121
1513594442.786502;1513594442;786501884;180;-0.35861980400220406;1.5461532621124867;0.0;0.020038958949520916;0.006381084579492118;0.006381084579492117;0.002473340053100211
1513594442.786502;1513594442;786501884;180;-0.629815663793677;1.4254090859964108;0.0;0.016684224257018283;0.009401701264167771;0.009401701264167771;0.0058280747456028546
1513594442.786502;1513594442;786501884;180;-0.8699811175649574;1.2509186700738704;0.0;0.012390926126742712;0.010796678388494211;0.010796678388494211;0.010121372875878417
1513594442.786502;1513594442;786501884;180;-1.0686197825445318;1.0303080828185918;0.0;0.007901414808807926;0.010324811734706084;0.010324811734706084;0.014610884193813215
1513594442.786502;1513594442;786501884;180;-1.2170501958987248;0.7732190655006798;0.0;0.00399196759601475;0.00806769133401731;0.00806769133401731;0.018520331406606378
1513594442.786502;1513594442;786501884;180;-1.3087852363158123;0.49088764182690325;0.0;0.0013385634276680755;0.004415593809002103;0.004415593809002103;0.02117373557495306
1513594442.786502;1513594442;786501884;180;-1.3398156423360053;0.1956530497882864;0.0;0.00039999998989515007;2.5463551078744136e-18;2.5463551078744136e-18;0.022112299012725982
1513594442.786502;1513594442;786501884;180;-1.3087852363158126;-0.09958154225032984;0.0;0.0013385634276680694;-0.004415593809002089;-0.004415593809002089;0.021173735574953063
1513594442.786502;1513594442;786501884;180;-1.2170501958987252;-0.3819129659241065;0.0;0.00399196759601474;-0.008067691334017303;-0.008067691334017303;0.018520331406606395
1513594442.786502;1513594442;786501884;180;-1.0686197825445323;-0.6390019832420191;0.0;0.007901414808807914;-0.010324811734706075;-0.010324811734706075;0.014610884193813215
1513594442.786502;1513594442;786501884;180;-0.8699811175649582;-0.8596125704972972;0.0;0.0123909261267427;-0.010796678388494215;-0.010796678388494215;0.010121372875878432
1513594442.786502;1513594442;786501884;180;-0.629815663793678;-1.0341029864198379;0.0;0.016684224257018262;-0.009401701264167778;-0.009401701264167778;0.0058280747456028684
1513594442.786502;1513594442;786501884;180;-0.3586198040022044;-1.154847162535914;0.0;0.020038958949520916;-0.006381084579492123;-0.006381084579492122;0.0024733400531002144
1513594442.786502;1513594442;786501884;180;-0.06824609860554354;-1.2165679989544123;0.0;0.021875066099109025;-0.002257120400688787;-0.0022571204006887865;0.0006372329035121038
1513594442.786502;1513594442;786501884;180;0.22861472810284272;-1.2165679989544125;0.0;0.021875066099109036;0.0022571204006887604;0.0022571204006887604;0.0006372329035120984
1513594442.786502;1513594442;786501884;180;0.5189884334995049;-1.1548471625359142;0.0;0.020038958949520916;0.006381084579492114;0.0063810845794921136;0.0024733400531002083
1513594442.786502;1513594442;786501884;180;0.7901842932909774;-1.0341029864198388;0.0;0.016684224257018293;0.009401701264167766;0.009401701264167766;0.005828074745602844
