time;sec;nsec;x;y;z;qx;qy;qz;qw
1518091905.046237;1518091905;46236991;0.004650142327101221;0.20630677245823237;0.0;0.0;0.0;-0.013608734035979609;0.9999073968913011
1518091905.196727;1518091905;196727037;0.004781045358401662;0.23227953810467453;0.0;0.0;0.0;-0.013439942477897126;0.9999096798942346
1518091905.333845;1518091905;333844900;0.008981430883967127;0.2590708498044309;0.0;0.0;0.0;-0.012275089984365578;0.9999246582447479
1518091905.500788;1518091905;500787973;0.006429467154727583;0.2866950460151518;0.0;0.0;0.0;-0.012738489586799734;0.9999188621498482
1518091905.666929;1518091905;666929006;0.005865773709798716;0.31624055559508085;0.0;0.0;0.0;-0.012732884957562016;0.9999189335344428
1518091905.708588;1518091905;708587884;0.006633897989413356;0.32625421369480734;0.0;0.0;0.0;-0.012362776212835436;0.9999235779619917
1518091905.873481;1518091905;873481035;0.009666574977263791;0.3549797990599614;0.0;0.0;0.0;-0.013305181608672762;0.9999114821534756
1518091906.03804;1518091906;38039922;0.009654705695882154;0.383712940451123;0.0;0.0;0.0;-0.01236896285995234;0.9999235014528707
1518091906.340855;1518091906;340854883;0.021298986163081617;0.4387048256577065;0.0;0.0;0.0;0.012875372965538244;0.999917108950036
1518091906.506431;1518091906;506431102;0.016288415574780182;0.46725656380389036;0.0;0.0;0.0;0.014628623036659986;0.9998929959690943
1518091906.700644;1518091906;700644016;0.014664612827901078;0.5032431156758334;0.0;0.0;0.0;0.012547215934086036;0.9999212805877787
1518091906.866813;1518091906;866812944;0.014560840551201045;0.5331552991772467;0.0;0.0;0.0;0.013027548863681904;0.9999151378845129
1518091906.990597;1518091906;990597009;0.01654110120256058;0.5553997331471245;0.0;0.0;0.0;0.015236605743105286;0.9998839161849885
1518091907.031558;1518091907;31558036;0.01626438659941764;0.5633460579988765;0.0;0.0;0.0;0.015159884988579937;0.9998850823405323
1518091907.321197;1518091907;321197032;0.012615194462344423;0.6169699066121644;0.0;0.0;0.0;0.015670309392196626;0.9998772131634728
1518091907.499303;1518091907;499303102;0.015549668379847982;0.6467446919981761;0.0;0.0;0.0;0.016847945809782296;0.9998580632879802
1518091907.692728;1518091907;692728042;0.012973738039836846;0.6830686836552774;0.0;0.0;0.0;0.01595147402561366;0.9998727671441052
1518091907.858815;1518091907;858814954;0.009889415550931762;0.7112590067666876;0.0;0.0;0.0;0.017562280666915932;0.9998457712556355
1518091908.025251;1518091908;25250911;0.0101921612103968;0.7421884112654217;0.0;0.0;0.0;0.01695426864370248;0.9998562660576555
1518091908.190358;1518091908;190357923;0.00817382422114733;0.7696946621519459;0.0;0.0;0.0;0.017590396491810902;0.999845277006028
1518091908.327337;1518091908;327337026;0.007954638771451418;0.7973756377574436;0.0;0.0;0.0;0.0169524934214236;0.9998562961580012
1518091908.521251;1518091908;521250963;0.008791702170807667;0.8315525641422427;0.0;0.0;0.0;0.016665691025672957;0.9998611177271756
1518091908.686455;1518091908;686455011;0.008024550242419073;0.8608902420156748;0.0;0.0;0.0;0.017310358001560226;0.9998501645275946
1518091908.851709;1518091908;851708889;0.01160736688170377;0.8911470384964324;0.0;0.0;0.0;0.017190768826834575;0.9998522278152618
1518091908.975637;1518091908;975636959;0.008342288956501213;0.9110870504900037;0.0;0.0;0.0;0.016571098389979246;0.9998626899220461
1518091909.016611;1518091909;16611099;0.006353430115509741;0.9192001101760706;0.0;0.0;0.0;0.01635364435337602;0.9998662702163541
1518091909.169444;1518091909;169444084;0.0043783459264600385;0.9476786196961975;0.0;0.0;0.0;0.01745814914881659;0.9998475949004917
1518091909.184262;1518091909;184262037;0.004021537922715928;0.9498229277763238;0.0;0.0;0.0;0.0175450959625134;0.9998460729570658
1518091909.334717;1518091909;334717035;0.002132972987297691;0.9796840008945665;0.0;0.0;0.0;0.015742235915441154;0.9998760833265203
1518091909.499658;1518091909;499658107;0.0017336578471670895;1.0086333263707827;0.0;0.0;0.0;0.015454905856824927;0.9998805658102154
1518091909.513757;1518091909;513756990;0.0010491162668206837;1.012809806299487;0.0;0.0;0.0;0.015615693094231073;0.9998780676308421
1518091909.8166;1518091909;816600084;0.0006583553660642425;1.0653775140997475;0.0;0.0;0.0;0.015811915806449937;0.9998749838447454
1518091909.844149;1518091909;844149112;0.000378364597562816;1.0704647350997172;0.0;0.0;0.0;0.01582233891846227;0.9998748189604283
1518091910.009675;1518091910;9675025;-0.0013676096205538545;1.0987831985275767;0.0;0.0;0.0;0.01637533231146174;0.9998659152564854
1518091910.148897;1518091910;148896932;-0.0020557744755497114;1.1265533641901735;0.0;0.0;0.0;0.01658174903933456;0.9998625133481085
1518091910.341807;1518091910;341806888;-0.0009508353943741242;1.162268418943666;0.0;0.0;0.0;0.01761412492388827;0.9998448592672593
1518091910.506791;1518091910;506791114;-0.0030675907193561426;1.1904874321979368;0.0;0.0;0.0;0.01915304288089705;0.9998165636497539
1518091910.671824;1518091910;671823978;-0.0018821332268158138;1.2204906510057092;0.0;0.0;0.0;0.019606972499997904;0.9998077648375133
1518091910.796772;1518091910;796772003;-0.0025595355829151067;1.2422123796353794;0.0;0.0;0.0;0.019753778264703693;0.9998048750852683
1518091910.837681;1518091910;837681055;-0.004690074286496319;1.2499346351810459;0.0;0.0;0.0;0.019785283482346244;0.9998042521201453
1518091911.003294;1518091911;3293991;-0.0049997639217235455;1.2764604661145902;0.0;0.0;0.0;0.020079699425307438;0.9997983825106886
1518091911.126322;1518091911;126322031;-0.0062852179277696225;1.300553866865649;0.0;0.0;0.0;0.020910753653610916;0.9997813462860957
