time;sec;nsec;id;range
1518089635.0694082;1518089635;69408125;1;0.9680149490611367
1518089635.0694082;1518089635;69408125;2;4.030338769987127
1518089635.0694082;1518089635;69408125;3;4.597985161456482
1518089635.0694082;1518089635;69408125;4;2.3464020674813537
1518089635.552556;1518089635;552555931;1;1.1141106520051067
1518089635.552556;1518089635;552555931;2;3.982785755519041
1518089635.552556;1518089635;552555931;3;4.426368034542903
1518089635.552556;1518089635;552555931;4;2.2818586100654508
1518089636.0567863;1518089636;56786196;1;0.9333130918664388
1518089636.0567863;1518089636;56786196;2;3.8112163987810384
1518089636.0567863;1518089636;56786196;3;4.295394294079476
1518089636.0567863;1518089636;56786196;4;2.3578113839477006
1518089636.5608912;1518089636;560891222;1;1.192306222023344
1518089636.5608912;1518089636;560891222;2;4.0991234637707095
1518089636.5608912;1518089636;560891222;3;4.517589984698032
1518089636.5608912;1518089636;560891222;4;2.073158770124762
1518089637.0451777;1518089637;45177685;1;1.0018796737677387
1518089637.0451777;1518089637;45177685;2;3.823671915277106
1518089637.0451777;1518089637;45177685;3;4.590324116468376
1518089637.0451777;1518089637;45177685;4;2.382963080122417
1518089637.5487227;1518089637;548722723;1;0.9737974531357532
1518089637.5487227;1518089637;548722723;2;3.9855430975512878
1518089637.5487227;1518089637;548722723;3;4.5655952168671075
1518089637.5487227;1518089637;548722723;4;2.336193059588854
1518089638.054281;1518089638;54281109;1;1.0863250074793493
1518089638.054281;1518089638;54281109;2;3.845626538771798
1518089638.054281;1518089638;54281109;3;4.538646275609379
1518089638.054281;1518089638;54281109;4;2.300159618029266
1518089638.5576277;1518089638;557627578;1;0.9549247514603838
1518089638.5576277;1518089638;557627578;2;3.97764742331768
1518089638.5576277;1518089638;557627578;3;4.463079263125741
1518089638.5576277;1518089638;557627578;4;2.1149274609562068
1518089639.0617268;1518089639;61726796;1;0.7281243403035991
1518089639.0617268;1518089639;61726796;2;3.7119636356143
1518089639.0617268;1518089639;61726796;3;4.56003496437279
1518089639.0617268;1518089639;61726796;4;1.9588872015798535
1518089639.5474234;1518089639;547423323;1;0.7590146678927946
1518089639.5474234;1518089639;547423323;2;3.9925388734798717
1518089639.5474234;1518089639;547423323;3;4.129953283626752
1518089639.5474234;1518089639;547423323;4;1.8611987071481464
1518089640.0552905;1518089640;55290406;1;0.5354049568786982
1518089640.0552905;1518089640;55290406;2;3.7175828178102326
1518089640.0552905;1518089640;55290406;3;4.24639024707438
1518089640.0552905;1518089640;55290406;4;2.0614290846978105
1518089640.5591314;1518089640;559131478;1;0.7531673796716055
1518089640.5591314;1518089640;559131478;2;3.593791915310248
1518089640.5591314;1518089640;559131478;3;4.229256120132069
1518089640.5591314;1518089640;559131478;4;2.143031256970302
1518089641.0626926;1518089641;62692563;1;0.7208896149105168
1518089641.0626926;1518089641;62692563;2;3.358342931186342
1518089641.0626926;1518089641;62692563;3;4.09776934775202
1518089641.0626926;1518089641;62692563;4;2.0324424056160946
1518089641.5464127;1518089641;546412652;1;0.541631615455829
1518089641.5464127;1518089641;546412652;2;3.2752299249552896
1518089641.5464127;1518089641;546412652;3;3.8406029468568317
1518089641.5464127;1518089641;546412652;4;1.9217381929913926
1518089642.049964;1518089642;49963862;1;0.38407322694508406
1518089642.049964;1518089642;49963862;2;3.204272525802779
1518089642.049964;1518089642;49963862;3;4.061819671111017
1518089642.049964;1518089642;49963862;4;1.8382644968658701
1518089642.5545924;1518089642;554592356;1;0.2043632077929171
1518089642.5545924;1518089642;554592356;2;3.4047136996312353
1518089642.5545924;1518089642;554592356;3;3.6597734569431273
1518089642.5545924;1518089642;554592356;4;1.7039982571886845
1518089643.0585158;1518089643;58515797;1;0.16502190417396095
1518089643.0585158;1518089643;58515797;2;3.2384131528584947
1518089643.0585158;1518089643;58515797;3;3.6127592478481216
1518089643.0585158;1518089643;58515797;4;1.7611341846845456
1518089643.5630195;1518089643;563019607;1;0.3558128184181124
1518089643.5630195;1518089643;563019607;2;3.2932971689617108
1518089643.5630195;1518089643;563019607;3;3.593853364302416
1518089643.5630195;1518089643;563019607;4;1.748574255529977
1518089644.0470505;1518089644;47050543;1;0.20833416973561836
1518089644.0470505;1518089644;47050543;2;3.098433068677903
1518089644.0470505;1518089644;47050543;3;3.420620700876264
1518089644.0470505;1518089644;47050543;4;1.9539994552054263
1518089644.5564916;1518089644;556491589;1;0.1790822240876159
1518089644.5564916;1518089644;556491589;2;3.13059522798089
1518089644.5564916;1518089644;556491589;3;3.3496622316412124
1518089644.5564916;1518089644;556491589;4;1.8980629842331846
1518089645.0614858;1518089645;61485704;1;0.2800151648304725
1518089645.0614858;1518089645;61485704;2;3.120264809024046
1518089645.0614858;1518089645;61485704;3;3.4981450083835006
1518089645.0614858;1518089645;61485704;4;1.6898510998070198
1518089645.5463228;1518089645;546322799;1;0.6452024797101059
1518089645.5463228;1518089645;546322799;2;2.989194026912393
1518089645.5463228;1518089645;546322799;3;3.325995176192809
1518089645.5463228;1518089645;546322799;4;1.6900567234692694
1518089646.0502043;1518089646;50204360;1;0.5281595294926248
1518089646.0502043;1518089646;50204360;2;3.047530483144433
1518089646.0502043;1518089646;50204360;3;3.314059592651538
1518089646.0502043;1518089646;50204360;4;1.6109914333362372
1518089646.5550227;1518089646;555022829;1;0.47735360545471994
1518089646.5550227;1518089646;555022829;2;2.906775549226689
1518089646.5550227;1518089646;555022829;3;3.096041897158638
1518089646.5550227;1518089646;555022829;4;1.322241260285637
1518089647.0601964;1518089647;60196499;1;0.9438288715158627
1518089647.0601964;1518089647;60196499;2;3.134163971864496
