time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516449415.34624;1516449415;346242904;176;177;8.76000022888184;-90.5;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;8.5
1516449415.44916;1516449415;449162006;176;177;9.13000011444092;-91.2300033569336;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;8.5
1516449415.55055;1516449415;550544977;176;177;9.73999977111816;-90.4300003051758;-279.299987792969;-152.979995727539;-97.8399963378906;2.55433511734009;16442;8.5
1516449415.6528;1516449415;652801036;176;177;9.02999973297119;-90.9400024414063;-279.299987792969;-152.979995727539;-97.8399963378906;2.54277396202087;16442;8.5
1516449415.75502;1516449415;755023002;176;177;9.64000034332275;-90.5100021362305;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;8.5
1516449415.8572;1516449415;857202053;176;177;8.75;-90.8499984741211;-279.299987792969;-152.979995727539;-97.8399963378906;2.55433511734009;16442;8.5
1516449415.95918;1516449415;959177970;176;177;8.75;-90.0599975585937;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;8.5
1516449416.16368;1516449416;163676023;176;177;8.72999954223633;-91.2300033569336;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;8.5
1516449416.26607;1516449416;266069889;176;177;9.47999954223633;-89.8499984741211;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;8.5
1516449416.36824;1516449416;368237018;176;177;9.10999965667725;-90.629997253418;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;8.5
1516449416.47047;1516449416;470473051;176;177;8.77999973297119;-90.4100036621094;-279.299987792969;-152.979995727539;49.2200012207031;2.54855489730835;16442;8.5
1516449416.57273;1516449416;572729110;176;177;9.13000011444092;-90.3300018310547;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;8.5
1516449416.67496;1516449416;674962043;176;177;8.84000015258789;-91.0400009155273;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;8.5
1516449416.77723;1516449416;777231931;176;177;8.77000045776367;-91.1900024414063;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;8.5
1516449417.18651;1516449417;186507940;176;177;9.14999961853027;-89.9499969482422;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;8.5
1516449417.28818;1516449417;288176059;176;177;8.77999973297119;-90.0500030517578;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;8.5
1516449417.39041;1516449417;390413045;176;177;9.18000030517578;-89.9300003051758;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;8.5
1516449417.49249;1516449417;492492914;176;177;9.53999996185303;-89.870002746582;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;8.5
1516449417.59473;1516449417;594724893;176;177;9.47000026702881;-90.120002746582;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;8.5
1516449417.69705;1516449417;697052001;176;177;9.19999980926514;-90.4300003051758;-279.299987792969;-152.979995727539;-97.8399963378906;2.55433511734009;16442;8.5
1516449417.79934;1516449417;799343109;176;177;9.47999954223633;-90.2799987792969;-279.299987792969;-152.979995727539;-97.8399963378906;2.55433511734009;16442;8.5
1516449417.90156;1516449417;901560068;176;177;8.76000022888184;-90.870002746582;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;8.5
