time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516449229.41004;1516449229;410038948;176;177;7.80999994277954;-86.1600036621094;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;7.5
1516449229.51243;1516449229;512428045;176;177;7.84000015258789;-87.8099975585937;-279.299987792969;-152.979995727539;50.3600006103516;2.54855489730835;16442;7.5
1516449229.61464;1516449229;614636898;176;177;7.76000022888184;-87.7600021362305;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;7.5
1516449229.71675;1516449229;716746091;176;177;7.78999996185303;-87.620002746582;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;7.5
1516449229.81897;1516449229;818972110;176;177;7.76999998092651;-88.1399993896484;-279.299987792969;-152.979995727539;50.3600006103516;2.56011605262756;16442;7.5
1516449229.921;1516449229;921004056;176;177;7.76000022888184;-87.4000015258789;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;7.5
1516449230.0235;1516449230;23500919;176;177;7.76999998092651;-88.2099990844727;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;7.5
1516449230.12549;1516449230;125490903;176;177;7.80000019073486;-88.0100021362305;-279.299987792969;-152.979995727539;50.3600006103516;2.55433511734009;16442;7.5
1516449230.22722;1516449230;227224111;176;177;7.76000022888184;-87.1999969482422;-279.299987792969;-152.979995727539;49.2200012207031;3.29999995231628;16442;7.5
1516449230.33006;1516449230;330055952;176;177;7.78000020980835;-88.1900024414063;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;7.5
1516449230.43218;1516449230;432183980;176;177;8.14000034332275;-87.6999969482422;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;7.5
1516449230.53456;1516449230;534557104;176;177;7.76000022888184;-87.0500030517578;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;7.5
1516449230.63694;1516449230;636938095;176;177;7.76999998092651;-87.2300033569336;-279.299987792969;-152.979995727539;-97.8399963378906;2.54277396202087;16442;7.5
1516449230.73909;1516449230;739090919;176;177;7.84999990463257;-86.6399993896484;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;7.5
1516449230.84053;1516449230;840533018;176;177;7.80000019073486;-88.1500015258789;-279.299987792969;-152.979995727539;49.2200012207031;3.29999995231628;16442;7.5
1516449230.94342;1516449230;943416118;176;177;7.73000001907349;-87.7099990844727;-279.299987792969;-152.979995727539;50.3600006103516;2.55433511734009;16442;7.5
1516449231.04556;1516449231;45557975;176;177;7.76000022888184;-87.5599975585937;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;7.5
