time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516453536.06498;1516453536;64981937;176;177;3.23000001907349;-90.1699981689453;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;3
1516453536.16744;1516453536;167434930;176;177;3.28999996185303;-90.3499984741211;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516453536.26959;1516453536;269593954;176;177;3.27999997138977;-90.2300033569336;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516453536.3722;1516453536;372203111;176;177;3.39000010490417;-88.9800033569336;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516453536.4739;1516453536;473903894;176;177;3.30999994277954;-88.5800018310547;-279.299987792969;-152.979995727539;51.5;2.55433511734009;16442;3
1516453536.57605;1516453536;576045989;176;177;3.28999996185303;-88.1100006103516;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516453536.6786;1516453536;678595066;176;177;3.32999992370605;-88.8600006103516;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516453536.78059;1516453536;780591011;176;177;3.33999991416931;-88.5199966430664;-279.299987792969;-152.979995727539;51.5;2.55433511734009;16442;3
1516453536.88293;1516453536;882930994;176;177;3.32999992370605;-88.129997253418;-279.299987792969;-152.979995727539;-93.2799987792969;2.54277396202087;16442;3
1516453536.98517;1516453536;985173940;176;177;3.28999996185303;-88.879997253418;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516453537.08748;1516453537;87481975;176;177;3.28999996185303;-84.2099990844727;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516453537.18959;1516453537;189589977;176;177;3.25999999046326;-88.4199981689453;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516453537.29172;1516453537;291723012;176;177;3.26999998092651;-88.7399978637695;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516453537.39379;1516453537;393784999;176;177;3.28999996185303;-88.7300033569336;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516453537.59838;1516453537;598375082;176;177;3.33999991416931;-85.7799987792969;-279.299987792969;-152.979995727539;51.5;2.55433511734009;16442;3
1516453537.70051;1516453537;700510978;176;177;3.28999996185303;-87.6699981689453;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516453537.80278;1516453537;802778959;176;177;3.29999995231628;-88.3399963378906;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516453537.90525;1516453537;905247926;176;177;3.32999992370605;-86.620002746582;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516453538.00696;1516453538;6963014;176;177;3.27999997138977;-86.5100021362305;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;3
1516453538.10934;1516453538;109343051;176;177;3.28999996185303;-87.379997253418;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
