time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516453232.47937;1516453232;479368925;176;177;2.14000010490417;-76.6800003051758;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453232.58167;1516453232;581670999;176;177;1.41999995708466;-83.6699981689453;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453232.78575;1516453232;785752058;176;177;1.88999998569489;-79.3399963378906;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453232.88766;1516453232;887664079;176;177;2.04999995231628;-81.4599990844727;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;1
1516453232.99037;1516453232;990370988;176;177;1.77999997138977;-85.4700012207031;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453233.09274;1516453233;92741966;176;177;2.13000011444092;-76.6900024414062;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453233.1949;1516453233;194895982;176;177;1.8400000333786;-80.4000015258789;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453233.29705;1516453233;297045946;176;177;1.51999998092651;-79.0100021362305;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;1
1516453233.39917;1516453233;399168968;176;177;1.5;-79.3399963378906;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453233.5016;1516453233;501602888;176;177;1.77999997138977;-81.8199996948242;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453233.60385;1516453233;603851079;176;177;2.22000002861023;-80.2799987792969;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453233.70585;1516453233;705852031;176;177;2.30999994277954;-81.0199966430664;-279.299987792969;-152.979995727539;51.5;2.56011605262756;16442;1
1516453233.80832;1516453233;808322906;176;177;2.21000003814697;-82.2399978637695;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453233.91046;1516453233;910459041;176;177;2.25999999046326;-82.4300003051758;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453234.01251;1516453234;12510061;176;177;1.86000001430511;-80.8899993896484;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453234.11494;1516453234;114938020;176;177;1.73000001907349;-81.5599975585937;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453234.21718;1516453234;217176914;176;177;2.3199999332428;-81.7600021362305;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453234.31935;1516453234;319350957;176;177;2.30999994277954;-81.4899978637695;-279.299987792969;-152.979995727539;50.3600006103516;3.28265905380249;16442;1
1516453234.42145;1516453234;421447992;176;177;2.29999995231628;-82.6500015258789;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453234.52366;1516453234;523662090;176;177;2.1800000667572;-82.129997253418;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453234.62605;1516453234;626053094;176;177;2.22000002861023;-82.1600036621094;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453234.72799;1516453234;727993011;176;177;2.27999997138977;-82.0100021362305;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453234.93276;1516453234;932756900;176;177;2.34999990463257;-81.9199981689453;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;1
1516453235.0347;1516453235;34696102;176;177;2.14000010490417;-81.0699996948242;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;1
1516453235.13713;1516453235;137129068;176;177;2.05999994277954;-81.6500015258789;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453235.23911;1516453235;239109992;176;177;2.30999994277954;-82.0100021362305;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;1
1516453235.34132;1516453235;341315984;176;177;2.22000002861023;-82.3000030517578;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453235.44385;1516453235;443851947;176;177;2.17000007629395;-82.9599990844727;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453235.54572;1516453235;545718908;176;177;2.14000010490417;-82.8499984741211;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453235.64802;1516453235;648015975;176;177;2.1800000667572;-81.6900024414062;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453235.75036;1516453235;750355005;176;177;2.23000001907349;-81.9300003051758;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;1
1516453235.85268;1516453235;852678060;176;177;2.13000011444092;-81.9800033569336;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453235.9548;1516453235;954797029;176;177;2.15000009536743;-82.8399963378906;-279.299987792969;-152.979995727539;50.3600006103516;2.54855489730835;16442;1
1516453236.15935;1516453236;159347057;176;177;2.10999989509583;-81.5599975585937;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453236.26155;1516453236;261548042;176;177;2.07999992370605;-81.9800033569336;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453236.36284;1516453236;362839937;176;177;2.11999988555908;-82.8000030517578;-279.299987792969;-152.979995727539;51.5;3.29999995231628;16442;1
1516453236.46589;1516453236;465888023;176;177;2.14000010490417;-82.5699996948242;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453236.56815;1516453236;568149089;176;177;2.15000009536743;-81.6399993896484;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453236.67039;1516453236;670392990;176;177;2.16000008583069;-81.9400024414063;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453236.77262;1516453236;772624015;176;177;2.02999997138977;-82.8399963378906;-279.299987792969;-152.979995727539;50.3600006103516;2.55433511734009;16442;1
1516453236.87459;1516453236;874593019;176;177;2.29999995231628;-82.5299987792969;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453237.07917;1516453237;79170942;176;177;2.24000000953674;-82.8899993896484;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453237.18156;1516453237;181562900;176;177;2.07999992370605;-83.0699996948242;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453237.28354;1516453237;283536911;176;177;2.20000004768372;-82.8399963378906;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;1
1516453237.38565;1516453237;385648012;176;177;2.1800000667572;-82.879997253418;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453237.48753;1516453237;487530946;176;177;2.19000005722046;-82.1800003051758;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;1
1516453237.58969;1516453237;589689970;176;177;2.19000005722046;-81.9199981689453;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;1
1516453237.69261;1516453237;692610025;176;177;2.08999991416931;-82.0800018310547;-279.299987792969;-152.979995727539;-95.5599975585938;2.54855489730835;16442;1
1516453237.79467;1516453237;794668912;176;177;1.79999995231628;-82.5800018310547;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453237.89683;1516453237;896833896;176;177;2.1800000667572;-81.2399978637695;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453237.99901;1516453237;999012947;176;177;1.98000001907349;-81.629997253418;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;1
1516453238.10117;1516453238;101171016;176;177;1.87999999523163;-81.75;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;1
1516453238.20363;1516453238;203625917;176;177;1.73000001907349;-81.1399993896484;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453238.30581;1516453238;305814027;176;177;1.62999999523163;-79.9300003051758;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453238.40777;1516453238;407773971;176;177;1.76999998092651;-80.6500015258789;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453238.51021;1516453238;510211944;176;177;1.70000004768372;-80.4700012207031;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453238.61247;1516453238;612468957;176;177;1.67999994754791;-82.3000030517578;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453238.71456;1516453238;714557886;176;177;1.75;-82.1600036621094;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453238.81676;1516453238;816761970;176;177;1.71000003814697;-82.7600021362305;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;1
1516453238.91927;1516453238;919266939;176;177;1.72000002861023;-83.0299987792969;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;1
1516453239.02134;1516453239;21337985;176;177;1.80999994277954;-82.0599975585938;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453239.22586;1516453239;225857019;176;177;1.78999996185303;-81.9300003051758;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;1
1516453239.32776;1516453239;327759027;176;177;1.75999999046326;-81.3000030517578;-279.299987792969;-152.979995727539;51.5;2.55433511734009;16442;1
1516453239.42957;1516453239;429569005;176;177;1.67999994754791;-80.5299987792969;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;1
1516453239.53222;1516453239;532217025;176;177;1.70000004768372;-80.8399963378906;-279.299987792969;-152.979995727539;50.3600006103516;2.56011605262756;16442;1
1516453239.63455;1516453239;634547948;176;177;1.85000002384186;-81.8499984741211;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453239.73658;1516453239;736577987;176;177;1.98000001907349;-81.7600021362305;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;1
1516453239.83891;1516453239;838912010;176;177;1.82000005245209;-81.3399963378906;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;1
1516453239.94113;1516453239;941128015;176;177;1.67999994754791;-80.620002746582;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;1
1516453240.04287;1516453240;42870998;176;177;1.58000004291534;-82.9700012207031;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;1
1516453240.14497;1516453240;144969940;176;177;1.54999995231628;-84.3600006103516;-279.299987792969;-152.979995727539;51.5;3.29999995231628;16442;1
1516453240.24787;1516453240;247874021;176;177;1.62999999523163;-84.2099990844727;-279.299987792969;-152.979995727539;50.3600006103516;2.56011605262756;16442;1
