time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516452023.14064;1516452023;140641927;176;177;4.15999984741211;-91.1999969482422;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452023.24253;1516452023;242528915;176;177;4.34000015258789;-91.6999969482422;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;4
1516452023.34491;1516452023;344912052;176;177;4.1399998664856;-91.5800018310547;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;4
1516452023.44713;1516452023;447124958;176;177;4.09999990463257;-93.7200012207031;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;4
1516452023.54933;1516452023;549330949;176;177;4.17000007629395;-92.5899963378906;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;4
1516452023.65187;1516452023;651870965;176;177;4.48999977111816;-92.1100006103516;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452023.75395;1516452023;753953933;176;177;4.21000003814697;-92.3300018310547;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452023.85589;1516452023;855886936;176;177;4.19999980926514;-91.0100021362305;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;4
1516452023.95839;1516452023;958386898;176;177;4.15999984741211;-92.4100036621094;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452024.06077;1516452024;60771942;176;177;4.17000007629395;-91.6900024414062;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452024.26504;1516452024;265038967;176;177;4.19000005722046;-91.8300018310547;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;4
1516452024.36706;1516452024;367058992;176;177;4.15000009536743;-91.6800003051758;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;4
1516452024.46953;1516452024;469531059;176;177;4.19999980926514;-93.5699996948242;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;4
1516452024.5716;1516452024;571599006;176;177;4.55000019073486;-92.4100036621094;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;4
1516452024.67375;1516452024;673753976;176;177;4.17000007629395;-92.879997253418;-279.299987792969;-152.979995727539;51.5;2.55433511734009;16442;4
1516452024.77516;1516452024;775160074;176;177;4.57999992370606;-92;-279.299987792969;-152.979995727539;51.5;3.29999995231628;16442;4
1516452024.87797;1516452024;877966880;176;177;4.17999982833862;-92.3000030517578;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;4
1516452024.98047;1516452024;980473995;176;177;4.34000015258789;-92.5699996948242;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;4
1516452025.08293;1516452025;82931041;176;177;4.19000005722046;-92.3199996948242;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452025.18497;1516452025;184971094;176;177;4.17999982833862;-92.3399963378906;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;4
1516452025.28697;1516452025;286968946;176;177;4.17999982833862;-92.3199996948242;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;4
1516452025.38926;1516452025;389256000;176;177;4.25;-92.8199996948242;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;4
1516452025.49172;1516452025;491719961;176;177;4.17999982833862;-92.5800018310547;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;4
1516452025.59393;1516452025;593926906;176;177;4.32999992370606;-93.370002746582;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452025.79837;1516452025;798367023;176;177;4.15999984741211;-92.2799987792969;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;4
1516452025.90023;1516452025;900232076;176;177;4.5;-92.1999969482422;-279.299987792969;-152.979995727539;51.5;2.56011605262756;16442;4
1516452026.00267;1516452026;2672910;176;177;4.1399998664856;-91.4800033569336;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;4
1516452026.10497;1516452026;104967117;176;177;4.15999984741211;-91.3600006103516;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;4
1516452026.20706;1516452026;207056999;176;177;4.17000007629395;-90.9899978637695;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;4
