time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516452696.1429;1516452696;142903089;176;177;9.40999984741211;-95.2200012207031;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;8
1516452696.24511;1516452696;245109081;176;177;8.81999969482422;-94.3600006103516;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;8
1516452696.34721;1516452696;347212076;176;177;9.15999984741211;-94.2900009155273;-279.299987792969;-152.979995727539;51.5;2.54277396202087;16442;8
1516452696.44933;1516452696;449330091;176;177;8.86999988555908;-93.8000030517578;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;8
1516452696.55142;1516452696;551422119;176;177;9;-95.379997253418;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;8
1516452696.65415;1516452696;654149055;176;177;8.96000003814697;-93.0299987792969;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;8
1516452696.7563;1516452696;756299972;176;177;8.77999973297119;-94.9000015258789;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;8
1516452696.85821;1516452696;858205080;176;177;9.06999969482422;-93.8099975585937;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;8
1516452696.96051;1516452696;960513114;176;177;9.10000038146973;-94.9700012207031;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;8
1516452697.06273;1516452697;62727928;176;177;9.17000007629395;-94.879997253418;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;8
1516452697.16511;1516452697;165106058;176;177;9.07999992370606;-94.9100036621094;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;8
1516452697.26712;1516452697;267117977;176;177;8.96000003814697;-94.6900024414063;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;8
1516452697.36935;1516452697;369347095;176;177;8.85999965667725;-93.9700012207031;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;8
1516452697.47158;1516452697;471580982;176;177;8.98999977111816;-92.8499984741211;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;8
1516452697.57376;1516452697;573764085;176;177;8.89999961853027;-94.4199981689453;-279.299987792969;-152.979995727539;51.5;2.55433511734009;16442;8
1516452697.67604;1516452697;676043987;176;177;9.11999988555908;-94.0599975585937;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;8
1516452697.77839;1516452697;778390884;176;177;9.32999992370606;-94.25;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;8
1516452697.88041;1516452697;880412101;176;177;9.01000022888184;-92.9800033569336;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;8
1516452697.98291;1516452697;982908010;176;177;8.97999954223633;-94.6399993896484;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;8
1516452698.08504;1516452698;85043907;176;177;8.89000034332275;-95.370002746582;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;8
1516452698.28963;1516452698;289628982;176;177;8.89000034332275;-94.9700012207031;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;8
1516452698.39143;1516452698;391433954;176;177;9.35999965667725;-94.6500015258789;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;8
1516452698.49408;1516452698;494077920;176;177;9.53999996185303;-94.870002746582;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;8
1516452698.59609;1516452698;596090078;176;177;9.22000026702881;-95.1900024414062;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;8
1516452698.69814;1516452698;698139905;176;177;8.9399995803833;-95.4000015258789;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;8
1516452698.80051;1516452698;800504922;176;177;8.96000003814697;-94.9599990844727;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;8
1516452698.90271;1516452698;902704954;176;177;8.89000034332275;-95.1399993896484;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;8
1516452699.00499;1516452699;4988908;176;177;8.9399995803833;-95.2099990844727;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;8
1516452699.10717;1516452699;107165098;176;177;8.96000003814697;-94.5800018310547;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;8
1516452699.20913;1516452699;209125041;176;177;9;-95.4499969482422;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;8
1516452699.51653;1516452699;516529083;176;177;8.89999961853027;-95.2600021362305;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;8
1516452699.6193;1516452699;619304895;176;177;8.82999992370606;-95.4100036621094;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;8
