time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay
1516452196.399904;1516452196;399904012;176;177;5.829999923706055;-89.95999908447266;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2826590538024902;16442
1516452196.501874;1516452196;501873970;176;177;5.900000095367432;-90.76000213623047;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452196.6043;1516452196;604300022;176;177;5.829999923706055;-89.69999694824219;-279.29998779296875;-152.97999572753906;50.36000061035156;2.554335117340088;16442
1516452196.706553;1516452196;706552982;176;177;5.800000190734863;-89.44999694824219;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452196.808969;1516452196;808969020;176;177;5.650000095367432;-89.68000030517578;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452196.910954;1516452196;910953998;176;177;5.699999809265137;-89.4800033569336;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452197.01314;1516452197;13139963;176;177;5.820000171661377;-89.79000091552734;-279.29998779296875;-152.97999572753906;51.5;2.5485548973083496;16442
1516452197.115298;1516452197;115298032;176;177;5.489999771118164;-90.23999786376953;-279.29998779296875;-152.97999572753906;51.5;2.542773962020874;16442
1516452197.21755;1516452197;217550039;176;177;5.639999866485596;-90.38999938964844;-279.29998779296875;-152.97999572753906;51.5;3.2884390354156494;16442
1516452197.319846;1516452197;319845914;176;177;5.809999942779541;-89.91000366210938;-279.29998779296875;-152.97999572753906;51.5;3.2884390354156494;16442
1516452197.422197;1516452197;422197103;176;177;5.809999942779541;-89.73999786376953;-279.29998779296875;-152.97999572753906;-94.41999816894531;2.5485548973083496;16442
1516452197.524415;1516452197;524415016;176;177;5.809999942779541;-89.72000122070312;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452197.626393;1516452197;626393079;176;177;5.539999961853027;-89.98999786376953;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452197.728971;1516452197;728971004;176;177;5.840000152587891;-103.33000183105469;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452197.830937;1516452197;830936908;176;177;5.570000171661377;-90.19999694824219;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452197.933153;1516452197;933152914;176;177;5.860000133514404;-90.05999755859375;-279.29998779296875;-152.97999572753906;49.220001220703125;3.2884390354156494;16442
1516452198.137686;1516452198;137686014;176;177;5.849999904632568;-90.2699966430664;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516452198.23953;1516452198;239530086;176;177;5.840000152587891;-90.19999694824219;-279.29998779296875;-152.97999572753906;51.5;3.294219970703125;16442
1516452198.341295;1516452198;341295003;176;177;5.849999904632568;-90.2300033569336;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516452198.444165;1516452198;444164991;176;177;5.809999942779541;-90.1500015258789;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452198.546558;1516452198;546557903;176;177;5.840000152587891;-90.29000091552734;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452198.648399;1516452198;648399114;176;177;5.800000190734863;-90.19999694824219;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452198.750985;1516452198;750984907;176;177;5.820000171661377;-90.27999877929688;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516452198.85299;1516452198;852989912;176;177;5.820000171661377;-89.88999938964844;-279.29998779296875;-152.97999572753906;51.5;2.5485548973083496;16442
1516452198.955278;1516452198;955277919;176;177;5.800000190734863;-89.72000122070312;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2884390354156494;16442
1516452199.057491;1516452199;57491064;176;177;5.829999923706055;-89.97000122070312;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452199.159697;1516452199;159697055;176;177;5.78000020980835;-90.37000274658203;-279.29998779296875;-152.97999572753906;51.5;2.5485548973083496;16442
1516452199.364013;1516452199;364012956;176;177;5.800000190734863;-90.29000091552734;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452199.466149;1516452199;466149091;176;177;5.599999904632568;-90.62000274658203;-279.29998779296875;-152.97999572753906;51.5;3.294219970703125;16442
1516452199.5686;1516452199;568599939;176;177;5.630000114440918;-90.55000305175781;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452199.670853;1516452199;670852899;176;177;5.820000171661377;-89.95999908447266;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2884390354156494;16442
1516452199.773184;1516452199;773184061;176;177;5.789999961853027;-90.0199966430664;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516452199.875049;1516452199;875049114;176;177;5.789999961853027;-89.69999694824219;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516452199.977535;1516452199;977535009;176;177;5.78000020980835;-89.70999908447266;-279.29998779296875;-152.97999572753906;50.36000061035156;2.542773962020874;16442
1516452200.079894;1516452200;79894065;176;177;5.789999961853027;-89.62999725341797;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516452200.284301;1516452200;284301042;176;177;5.46999979019165;-89.55000305175781;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
