time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay
1516449308.118694;1516449308;118694067;176;177;8.289999961853027;-91.08000183105469;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449308.220812;1516449308;220812082;176;177;8.270000457763672;-90.83999633789062;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2884390354156494;16442
1516449308.323123;1516449308;323122978;176;177;8.239999771118164;-91.20999908447266;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516449308.424682;1516449308;424681901;176;177;8.289999961853027;-90.95999908447266;-279.29998779296875;-152.97999572753906;49.220001220703125;3.299999952316284;16442
1516449308.527335;1516449308;527334928;176;177;8.279999732971191;-90.70999908447266;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449308.629589;1516449308;629589080;176;177;8.260000228881836;-91.54000091552734;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449308.834068;1516449308;834068059;176;177;8.329999923706055;-90.97000122070312;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2884390354156494;16442
1516449308.936347;1516449308;936347007;176;177;8.3100004196167;-92.19000244140625;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2884390354156494;16442
1516449309.038616;1516449309;38615942;176;177;8.239999771118164;-90.3499984741211;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.5485548973083496;16442
1516449309.140877;1516449309;140877008;176;177;8.329999923706055;-91.20999908447266;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516449309.243091;1516449309;243091106;176;177;8.270000457763672;-91.38999938964844;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516449309.34521;1516449309;345210075;176;177;8.350000381469727;-90.81999969482422;-279.29998779296875;-152.97999572753906;50.36000061035156;2.554335117340088;16442
1516449309.447252;1516449309;447252035;176;177;8.260000228881836;-90.54000091552734;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449309.549544;1516449309;549544095;176;177;8.270000457763672;-90.83000183105469;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449309.651261;1516449309;651261091;176;177;8.3100004196167;-90.81999969482422;-279.29998779296875;-152.97999572753906;49.220001220703125;3.299999952316284;16442
1516449309.75401;1516449309;754009962;176;177;8.329999923706055;-90.68000030517578;-279.29998779296875;-152.97999572753906;49.220001220703125;3.2884390354156494;16442
1516449309.856423;1516449309;856422901;176;177;8.289999961853027;-90.79000091552734;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516449309.958568;1516449309;958568096;176;177;8.270000457763672;-91.18000030517578;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516449310.06067;1516449310;60669898;176;177;8.289999961853027;-91.38999938964844;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449310.162949;1516449310;162949085;176;177;8.300000190734863;-91.13999938964844;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516449310.265212;1516449310;265212059;176;177;8.260000228881836;-90.61000061035156;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516449310.367179;1516449310;367178916;176;177;8.300000190734863;-91.37000274658203;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449310.469677;1516449310;469676971;176;177;8.300000190734863;-91.2699966430664;-279.29998779296875;-152.97999572753906;-97.83999633789062;2.554335117340088;16442
1516449310.571223;1516449310;571223020;176;177;8.279999732971191;-90.97000122070312;-279.29998779296875;-152.97999572753906;50.36000061035156;3.299999952316284;16442
1516449310.674415;1516449310;674415111;176;177;8.279999732971191;-91.26000213623047;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516449310.776374;1516449310;776374101;176;177;8.3100004196167;-91.26000213623047;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516449310.980515;1516449310;980515003;176;177;8.300000190734863;-91.31999969482422;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
1516449311.082328;1516449311;82328081;176;177;8.270000457763672;-91.68000030517578;-279.29998779296875;-152.97999572753906;50.36000061035156;3.299999952316284;16442
1516449311.18525;1516449311;185250043;176;177;8.319999694824219;-91.83000183105469;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516449311.287478;1516449311;287477970;176;177;8.34000015258789;-91.52999877929688;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516449311.38957;1516449311;389569997;176;177;8.25;-91.5999984741211;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516449311.491711;1516449311;491710901;176;177;8.289999961853027;-91.44999694824219;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449311.593901;1516449311;593900918;176;177;8.289999961853027;-91.4800033569336;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516449311.696237;1516449311;696237087;176;177;8.300000190734863;-91.55000305175781;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516449311.798415;1516449311;798414945;176;177;8.3100004196167;-91.30999755859375;-279.29998779296875;-152.97999572753906;49.220001220703125;3.2884390354156494;16442
1516449311.900788;1516449311;900788068;176;177;8.3100004196167;-91.1500015258789;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
