time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516451071.49;1516451071;490004062;176;177;9.15999984741211;-91.2300033569336;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;9
1516451071.59243;1516451071;592428922;176;177;9.21000003814697;-91.4899978637695;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451071.69445;1516451071;694449901;176;177;9.1899995803833;-91.2900009155274;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;9
1516451071.79604;1516451071;796039104;176;177;9.19999980926514;-91.6999969482422;-279.299987792969;-152.979995727539;49.2200012207031;3.29999995231628;16442;9
1516451071.89897;1516451071;898969888;176;177;9.23999977111816;-91.370002746582;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;9
1516451072.00112;1516451072;1118898;176;177;9.21000003814697;-91.4400024414062;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;9
1516451072.10354;1516451072;103534936;176;177;9.21000003814697;-91.1699981689453;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451072.20569;1516451072;205687046;176;177;9.21000003814697;-91.9499969482422;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451072.30789;1516451072;307888031;176;177;9.19999980926514;-91.4400024414062;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451072.41001;1516451072;410012960;176;177;9.19999980926514;-91.129997253418;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451072.51248;1516451072;512484073;176;177;9.22999954223633;-91.2099990844727;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451072.61434;1516451072;614342927;176;177;9.22000026702881;-90.8600006103516;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;9
1516451072.71616;1516451072;716160058;176;177;9.21000003814697;-90.9700012207031;-279.299987792969;-152.979995727539;49.2200012207031;3.29999995231628;16442;9
1516451072.81895;1516451072;818949937;176;177;9.21000003814697;-91.4599990844727;-279.299987792969;-152.979995727539;49.2200012207031;3.28843903541565;16442;9
1516451072.92119;1516451072;921194076;176;177;9.21000003814697;-91.5;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451073.02339;1516451073;23391962;176;177;9.19999980926514;-91.620002746582;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451073.12561;1516451073;125608921;176;177;9.23999977111816;-91.5999984741211;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451073.32996;1516451073;329958915;176;177;9.19999980926514;-91.1600036621094;-279.299987792969;-152.979995727539;50.3600006103516;2.56011605262756;16442;9
1516451073.43321;1516451073;433214902;176;177;9.21000003814697;-91.3000030517578;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451073.53459;1516451073;534593105;176;177;9.21000003814697;-91.1500015258789;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;9
1516451073.63682;1516451073;636818885;176;177;9.15999984741211;-91.0699996948242;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451073.739;1516451073;739002943;176;177;9.1899995803833;-91.0100021362305;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451073.84111;1516451073;841114044;176;177;9.21000003814697;-91.2399978637695;-279.299987792969;-152.979995727539;49.2200012207031;2.54855489730835;16442;9
1516451073.94345;1516451073;943448066;176;177;9.22000026702881;-91.5299987792969;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451074.04557;1516451074;45566082;176;177;9.21000003814697;-91.4199981689453;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;9
1516451074.14718;1516451074;147178888;176;177;9.19999980926514;-91.120002746582;-279.299987792969;-152.979995727539;50.3600006103516;3.29999995231628;16442;9
1516451074.24998;1516451074;249978065;176;177;9.19999980926514;-91.120002746582;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451074.35236;1516451074;352356910;176;177;9.21000003814697;-91.3499984741211;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451074.45454;1516451074;454540014;176;177;9.22999954223633;-91.1500015258789;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;9
1516451074.55657;1516451074;556571006;176;177;9.18000030517578;-91.0199966430664;-279.299987792969;-152.979995727539;49.2200012207031;3.29421997070312;16442;9
1516451074.65889;1516451074;658891916;176;177;9.19999980926514;-91.1800003051758;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451074.76118;1516451074;761176109;176;177;9.22999954223633;-91.2699966430664;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;9
1516451074.86329;1516451074;863286018;176;177;9.23999977111816;-91.2799987792969;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;9
1516451074.96546;1516451074;965456962;176;177;9.1899995803833;-91.3300018310547;-279.299987792969;-152.979995727539;50.3600006103516;2.54855489730835;16442;9
1516451075.06745;1516451075;67451000;176;177;9.19999980926514;-91.4000015258789;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;9
1516451075.16983;1516451075;169831991;176;177;9.22000026702881;-90.9400024414063;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;9
