time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay
1516450029.271435;1516450029;271435022;176;177;3.240000009536743;-83.37000274658203;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
1516450029.373824;1516450029;373823881;176;177;3.259999990463257;-82.2300033569336;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516450029.476018;1516450029;476017951;176;177;3.2699999809265137;-83.7300033569336;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450029.578187;1516450029;578186988;176;177;3.2699999809265137;-82.79000091552734;-279.29998779296875;-152.97999572753906;-97.83999633789062;2.554335117340088;16442
1516450029.680493;1516450029;680493116;176;177;3.240000009536743;-83.4800033569336;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450029.782431;1516450029;782430887;176;177;3.2100000381469727;-83.56999969482422;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
1516450029.884872;1516450029;884871959;176;177;3.2100000381469727;-83.70999908447266;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450030.089272;1516450030;89272022;176;177;3.259999990463257;-83.70999908447266;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516450030.191638;1516450030;191637992;176;177;3.25;-83.12999725341797;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450030.293715;1516450030;293715000;176;177;3.240000009536743;-82.56999969482422;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450030.395839;1516450030;395838975;176;177;3.2699999809265137;-82.79000091552734;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2884390354156494;16442
1516450030.498148;1516450030;498147964;176;177;3.240000009536743;-83.55000305175781;-279.29998779296875;-152.97999572753906;-97.83999633789062;2.554335117340088;16442
1516450030.600354;1516450030;600353956;176;177;3.2300000190734863;-83.7699966430664;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450030.702598;1516450030;702598094;176;177;3.259999990463257;-83.75;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450030.804744;1516450030;804744005;176;177;3.240000009536743;-84.04000091552734;-279.29998779296875;-152.97999572753906;-97.83999633789062;2.554335117340088;16442
1516450030.906983;1516450030;906982898;176;177;3.2100000381469727;-84.08999633789062;-279.29998779296875;-152.97999572753906;-97.83999633789062;2.542773962020874;16442
1516450031.009206;1516450031;9206056;176;177;3.25;-84.80999755859375;-279.29998779296875;-152.97999572753906;-97.83999633789062;2.542773962020874;16442
1516450031.111353;1516450031;111352920;176;177;3.240000009536743;-83.54000091552734;-279.29998779296875;-152.97999572753906;50.36000061035156;3.294219970703125;16442
1516450031.21315;1516450031;213150024;176;177;3.25;-84.19000244140625;-279.29998779296875;-152.97999572753906;-97.83999633789062;2.542773962020874;16442
1516450031.315727;1516450031;315726995;176;177;3.240000009536743;-84.01000213623047;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
1516450031.418024;1516450031;418024063;176;177;3.25;-84.29000091552734;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450031.520092;1516450031;520092010;176;177;3.200000047683716;-84.20999908447266;-279.29998779296875;-152.97999572753906;49.220001220703125;2.5601160526275635;16442
1516450031.622528;1516450031;622528076;176;177;3.25;-84.98999786376953;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450031.724801;1516450031;724801063;176;177;3.2200000286102295;-84.94000244140625;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450031.826747;1516450031;826746940;176;177;3.240000009536743;-84.3499984741211;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
1516450031.929095;1516450031;929095029;176;177;3.25;-84.29000091552734;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450032.03131;1516450032;31310081;176;177;3.2100000381469727;-84.83000183105469;-279.29998779296875;-152.97999572753906;50.36000061035156;3.2884390354156494;16442
1516450032.235849;1516450032;235848903;176;177;3.2200000286102295;-84.48999786376953;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516450032.338015;1516450032;338015079;176;177;3.240000009536743;-84.7699966430664;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450032.440175;1516450032;440175056;176;177;3.259999990463257;-84.41000366210938;-279.29998779296875;-152.97999572753906;49.220001220703125;2.5601160526275635;16442
1516450032.542376;1516450032;542376041;176;177;3.2200000286102295;-83.27999877929688;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
1516450032.644484;1516450032;644484043;176;177;3.2300000190734863;-84.13999938964844;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
1516450032.746832;1516450032;746831893;176;177;3.240000009536743;-83.83000183105469;-279.29998779296875;-152.97999572753906;-96.69999694824219;2.5601160526275635;16442
1516450032.849203;1516450032;849203109;176;177;3.2699999809265137;-82.73999786376953;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.542773962020874;16442
1516450032.951506;1516450032;951505899;176;177;3.240000009536743;-83.13999938964844;-279.29998779296875;-152.97999572753906;-95.55999755859375;2.554335117340088;16442
1516450033.053438;1516450033;53437948;176;177;3.2699999809265137;-83.12999725341797;-279.29998779296875;-152.97999572753906;49.220001220703125;3.294219970703125;16442
