time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay;ground_truth
1516451816.86467;1516451816;864667892;176;177;3.13000011444092;-89.379997253418;-279.299987792969;-152.979995727539;-94.4199981689453;2.54277396202087;16442;3
1516451816.96688;1516451816;966881990;176;177;3.14000010490417;-89.1999969482422;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451817.06918;1516451817;69175004;176;177;3.45000004768372;-89.75;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451817.17112;1516451817;171116113;176;177;3.14000010490417;-90.25;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516451817.2736;1516451817;273603916;176;177;3.16000008583069;-91.5899963378906;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451817.37586;1516451817;375858068;176;177;3.23000001907349;-90.8099975585938;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451817.47777;1516451817;477770090;176;177;3.5;-90.2699966430664;-279.299987792969;-152.979995727539;50.3600006103516;2.54855489730835;16442;3
1516451817.58005;1516451817;580051898;176;177;3.24000000953674;-90.9000015258789;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;3
1516451817.68246;1516451817;682461023;176;177;3.13000011444092;-89.6100006103516;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451817.78459;1516451817;784593105;176;177;3.10999989509583;-89.7200012207031;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;3
1516451817.88658;1516451817;886584043;176;177;3.08999991416931;-90.0599975585937;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516451817.98883;1516451817;988826036;176;177;3.13000011444092;-91.129997253418;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516451818.19356;1516451818;193564891;176;177;3.13000011444092;-90.7300033569336;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451818.29588;1516451818;295875072;176;177;3.13000011444092;-90.5;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451818.39774;1516451818;397743940;176;177;3.11999988555908;-89.870002746582;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516451818.50001;1516451818;500011920;176;177;3.11999988555908;-90.4499969482422;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;3
1516451818.60216;1516451818;602161884;176;177;3.10999989509583;-89.5;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;3
1516451818.70468;1516451818;704680919;176;177;3.07999992370605;-91.4199981689453;-279.299987792969;-152.979995727539;50.3600006103516;2.54855489730835;16442;3
1516451818.80676;1516451818;806757926;176;177;3.09999990463257;-90.2399978637695;-279.299987792969;-152.979995727539;50.3600006103516;3.28265905380249;16442;3
1516451818.90907;1516451818;909071922;176;177;3.22000002861023;-90.1600036621094;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451819.01112;1516451819;11122941;176;177;3.08999991416931;-90.129997253418;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516451819.11327;1516451819;113270998;176;177;3.09999990463257;-90.4300003051758;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;3
1516451819.21544;1516451819;215441942;176;177;3.10999989509583;-90.0899963378906;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516451819.31795;1516451819;317950010;176;177;3.11999988555908;-89.6600036621094;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451819.42007;1516451819;420070886;176;177;3.14000010490417;-90.1500015258789;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;3
1516451819.52234;1516451819;522336959;176;177;3.17000007629395;-89.7600021362305;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516451819.62443;1516451819;624425888;176;177;3.08999991416931;-90.3099975585937;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516451819.72686;1516451819;726857900;176;177;3.16000008583069;-89.629997253418;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451819.82899;1516451819;828993082;176;177;3.15000009536743;-90.5100021362305;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516451819.93106;1516451819;931061029;176;177;3.14000010490417;-89.9499969482422;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516451820.03351;1516451820;33508062;176;177;3.14000010490417;-89.9199981689453;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451820.44227;1516451820;442269086;176;177;3.13000011444092;-89.3199996948242;-279.299987792969;-152.979995727539;50.3600006103516;3.28265905380249;16442;3
1516451820.54422;1516451820;544219970;176;177;3.09999990463257;-89.4100036621094;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516451820.64662;1516451820;646622896;176;177;3.15000009536743;-89.1999969482422;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;3
1516451820.74904;1516451820;749038934;176;177;3.11999988555908;-89.9599990844727;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451820.85129;1516451820;851286888;176;177;3.10999989509583;-89.7399978637695;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451820.95317;1516451820;953172922;176;177;3.1800000667572;-89.4700012207031;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516451821.05548;1516451821;55483102;176;177;3.11999988555908;-89.5599975585938;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516451821.15779;1516451821;157792091;176;177;3.14000010490417;-89.0100021362305;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516451821.25972;1516451821;259721040;176;177;3.09999990463257;-89.3899993896484;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516451821.36222;1516451821;362220048;176;177;3.16000008583069;-89.4800033569336;-279.299987792969;-152.979995727539;50.3600006103516;3.28843903541565;16442;3
1516451821.46383;1516451821;463829040;176;177;3.14000010490417;-89.6800003051758;-279.299987792969;-152.979995727539;51.5;2.54277396202087;16442;3
1516451821.56659;1516451821;566586971;176;177;3.11999988555908;-89.6399993896484;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516451821.66887;1516451821;668864965;176;177;3.15000009536743;-89.9100036621094;-279.299987792969;-152.979995727539;51.5;2.54277396202087;16442;3
1516451821.7712;1516451821;771195888;176;177;3.11999988555908;-90.0699996948242;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451821.87341;1516451821;873409986;176;177;3.11999988555908;-90.0199966430664;-279.299987792969;-152.979995727539;51.5;3.29421997070312;16442;3
1516451821.97533;1516451821;975327014;176;177;3.19000005722046;-89.3000030517578;-279.299987792969;-152.979995727539;50.3600006103516;3.29421997070312;16442;3
1516451822.07779;1516451822;77790975;176;177;3.15000009536743;-89.3600006103516;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451822.18012;1516451822;180119037;176;177;3.1800000667572;-89.9800033569336;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
1516451822.28229;1516451822;282294034;176;177;3.10999989509583;-89.9499969482422;-279.299987792969;-152.979995727539;-95.5599975585938;2.54277396202087;16442;3
1516451822.48654;1516451822;486537933;176;177;3.10999989509583;-89.0800018310547;-279.299987792969;-152.979995727539;51.5;3.28843903541565;16442;3
1516451822.58877;1516451822;588768959;176;177;3.15000009536743;-89.4100036621094;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;3
1516451822.69092;1516451822;690915107;176;177;3.09999990463257;-89.5500030517578;-279.299987792969;-152.979995727539;51.5;2.54855489730835;16442;3
1516451822.79338;1516451822;793379068;176;177;3.15000009536743;-89.9599990844727;-279.299987792969;-152.979995727539;-95.5599975585938;2.55433511734009;16442;3
