time;sec;nsec;beacon_id;x;y;log_w;cov_00;cov_01;cov_10;cov_11
1518089637.024489;1518089637;24488999;1;0.7818163633346558;0.3876188397407532;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.7668433785438538;-0.34616488218307495;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.21461787819862366;0.8482555150985718;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.35052844882011414;-0.7583393454551697;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.5968456864356995;-0.6107606291770935;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.2676026225090027;-0.7728344798088074;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8650670647621155;0.10166779905557632;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.778339147567749;-0.21729080379009247;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.07855817675590515;0.841646134853363;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.37239882349967957;0.7739683389663696;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.8307424783706665;-0.1931784749031067;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.33919548988342285;0.8174914717674255;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.15813328325748444;-0.8772763013839722;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.663801372051239;0.6200268268585205;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.7477553486824036;0.4373042583465576;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.6667763590812683;0.5545830726623535;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.5208565592765808;-0.6365100145339966;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.44878536462783813;0.7213535904884338;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8759133815765381;0.25061121582984924;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.7565628886222839;0.5171048045158386;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.7087024450302124;0.48646706342697144;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8883867859840393;-0.09684188663959503;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.7546396851539612;0.3712794780731201;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.6960487365722656;-0.5367022156715393;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.2540401220321655;-0.8432228565216064;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.10170810669660568;0.865176260471344;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.8086386322975159;-0.24046316742897034;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.05786290392279625;0.8408844470977783;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8652979731559753;-0.11029522120952606;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.7651048302650452;0.3643304109573364;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.7655107378959656;-0.3717796504497528;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.5998767018318176;0.6384227275848389;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8725684285163879;-0.08845153450965881;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.5349354147911072;0.6355186104774475;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.6909211874008179;0.5587298274040222;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8640419840812683;-0.06351346522569656;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.8070200681686401;-0.3071838915348053;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.8504195809364319;0.11371035873889923;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.2505824565887451;-0.7841824293136597;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8331232070922852;-0.13213443756103516;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.39905259013175964;0.7477474808692932;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.6863937973976135;-0.5254872441291809;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.07462655752897263;-0.8449010252952576;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.35515740513801575;0.7829110622406006;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.880785346031189;-0.09056199342012405;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.8391318321228027;0.15578095614910126;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.8235749006271362;0.3172973692417145;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.08925364911556244;0.8501312136650085;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.4777664244174957;0.7124711871147156;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.3596615493297577;-0.7651435136795044;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.10692453384399414;0.8823584914207458;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;0.7173411846160889;0.48480474948883057;0.0;0;0;0;0
1518089637.024489;1518089637;24488999;1;-0.4450221061706543;-0.7304903864860535;0.0;0;0;0;0
