time;sec;nsec;id;range
1518089635.469693;1518089635;469692886;1;2.2459759544079776
1518089635.469693;1518089635;469692886;2;2.343249916064762
1518089635.469693;1518089635;469692886;3;4.1418249637754005
1518089635.469693;1518089635;469692886;4;5.557383782612366
1518089635.9731379;1518089635;973137924;1;2.1753027593564838
1518089635.9731379;1518089635;973137924;2;2.2023929953267247
1518089635.9731379;1518089635;973137924;3;4.103782326736708
1518089635.9731379;1518089635;973137924;4;5.535619851503951
1518089636.47717;1518089636;477170077;1;2.1612196579091028
1518089636.47717;1518089636;477170077;2;2.3173863020164616
1518089636.47717;1518089636;477170077;3;3.8600559283831473
1518089636.47717;1518089636;477170077;4;5.257951464715607
1518089636.9798968;1518089636;979896672;1;1.9605569841522212
1518089636.9798968;1518089636;979896672;2;2.27189658998322
1518089636.9798968;1518089636;979896672;3;4.054230508541021
1518089636.9798968;1518089636;979896672;4;5.430474041584219
1518089637.482694;1518089637;482693937;1;2.3011208914637598
1518089637.482694;1518089637;482693937;2;2.4265172569829097
1518089637.482694;1518089637;482693937;3;4.0673758264299416
1518089637.482694;1518089637;482693937;4;5.4845422179816214
1518089637.9737325;1518089637;973732452;1;2.0693341437652877
1518089637.9737325;1518089637;973732452;2;2.3599534005603364
1518089637.9737325;1518089637;973732452;3;3.880513224314777
1518089637.9737325;1518089637;973732452;4;5.285282531422698
1518089638.476767;1518089638;476767139;1;2.008492427277418
1518089638.476767;1518089638;476767139;2;2.277594251995605
1518089638.476767;1518089638;476767139;3;3.903608413288848
1518089638.476767;1518089638;476767139;4;5.302782235849023
1518089638.9816453;1518089638;981645342;1;1.8371911594814558
1518089638.9816453;1518089638;981645342;2;2.2244046173588883
1518089638.9816453;1518089638;981645342;3;3.83864845067658
1518089638.9816453;1518089638;981645342;4;5.098189034574655
1518089639.4652069;1518089639;465206947;1;1.8841087783019075
1518089639.4652069;1518089639;465206947;2;2.175229524717408
1518089639.4652069;1518089639;465206947;3;3.985188717514345
1518089639.4652069;1518089639;465206947;4;5.348222795398097
1518089639.9680974;1518089639;968097378;1;1.8933035652803265
1518089639.9680974;1518089639;968097378;2;2.0909346954794747
1518089639.9680974;1518089639;968097378;3;3.9343510278348925
1518089639.9680974;1518089639;968097378;4;4.872870470214657
1518089640.4717617;1518089640;471761728;1;1.6453665809679325
1518089640.4717617;1518089640;471761728;2;1.9957742270711647
1518089640.4717617;1518089640;471761728;3;3.6000182765891138
1518089640.4717617;1518089640;471761728;4;5.122341944075801
1518089640.9745235;1518089640;974523522;1;1.660682538108754
1518089640.9745235;1518089640;974523522;2;1.7284147412825688
1518089640.9745235;1518089640;974523522;3;3.564669362292559
1518089640.9745235;1518089640;974523522;4;4.787858602078483
1518089641.4774258;1518089641;477425808;1;1.6690131536399933
1518089641.4774258;1518089641;477425808;2;1.7729007812373934
1518089641.4774258;1518089641;477425808;3;3.3562874575924884
1518089641.4774258;1518089641;477425808;4;5.031270377771154
1518089641.9800658;1518089641;980065806;1;1.5772403160546762
1518089641.9800658;1518089641;980065806;2;1.4934822437871973
1518089641.9800658;1518089641;980065806;3;3.366353360440423
1518089641.9800658;1518089641;980065806;4;4.812516064106637
1518089642.4828026;1518089642;482802578;1;1.5893516876462437
1518089642.4828026;1518089642;482802578;2;1.736288787067439
1518089642.4828026;1518089642;482802578;3;3.2573509894247525
1518089642.4828026;1518089642;482802578;4;4.801372067323195
1518089642.9663668;1518089642;966366759;1;1.3838258696591796
1518089642.9663668;1518089642;966366759;2;1.5368849091643333
1518089642.9663668;1518089642;966366759;3;3.233455332718356
1518089642.9663668;1518089642;966366759;4;4.688736800041243
1518089643.472668;1518089643;472667892;1;1.4876920735993313
1518089643.472668;1518089643;472667892;2;1.4394327701819758
1518089643.472668;1518089643;472667892;3;2.9822111092818018
1518089643.472668;1518089643;472667892;4;4.4517604254724334
1518089643.9757478;1518089643;975747784;1;1.1828702140999598
1518089643.9757478;1518089643;975747784;2;1.5653398119533837
1518089643.9757478;1518089643;975747784;3;2.8709485776187007
1518089643.9757478;1518089643;975747784;4;4.478860772955938
1518089644.4811954;1518089644;481195539;1;1.1566284258835766
1518089644.4811954;1518089644;481195539;2;1.4355137981220298
1518089644.4811954;1518089644;481195539;3;2.8705153104445715
1518089644.4811954;1518089644;481195539;4;4.217109183806479
1518089644.9658904;1518089644;965890320;1;0.8519789686111148
1518089644.9658904;1518089644;965890320;2;1.2855457978173628
1518089644.9658904;1518089644;965890320;3;2.908320962297211
1518089644.9658904;1518089644;965890320;4;4.320065596646439
1518089645.4711103;1518089645;471110448;1;0.9344305057524798
1518089645.4711103;1518089645;471110448;2;1.1806771117178652
1518089645.4711103;1518089645;471110448;3;2.879020152192027
1518089645.4711103;1518089645;471110448;4;4.173735942039808
1518089645.9744976;1518089645;974497525;1;1.0198385515581918
1518089645.9744976;1518089645;974497525;2;1.2948000508491662
1518089645.9744976;1518089645;974497525;3;2.8666822872114657
1518089645.9744976;1518089645;974497525;4;3.9680561141526347
1518089646.4783819;1518089646;478381788;1;0.94238818366835
1518089646.4783819;1518089646;478381788;2;1.1239246745185265
1518089646.4783819;1518089646;478381788;3;2.7259334342921857
1518089646.4783819;1518089646;478381788;4;4.092902234367148
1518089646.9813006;1518089646;981300553;1;0.7071074710541138
1518089646.9813006;1518089646;981300553;2;0.931412051685891
1518089646.9813006;1518089646;981300553;3;2.8689489527874765
1518089646.9813006;1518089646;981300553;4;4.166509887526632
1518089647.4642673;1518089647;464267151;1;0.8813451946440964
1518089647.4642673;1518089647;464267151;2;0.8275172637416294
1518089647.4642673;1518089647;464267151;3;2.854071692744681
1518089647.4642673;1518089647;464267151;4;4.101301080811332
1518089647.9675567;1518089647;967556732;1;0.7692869438704623
1518089647.9675567;1518089647;967556732;2;0.7459307612631023
1518089647.9675567;1518089647;967556732;3;3.0459348171782694
1518089647.9675567;1518089647;967556732;4;4.155367070382547
1518089648.4704192;1518089648;470419102;1;0.7945068242716481
1518089648.4704192;1518089648;470419102;2;0.8128023682466072
1518089648.4704192;1518089648;470419102;3;3.052167621452951
1518089648.4704192;1518089648;470419102;4;4.058706356135987
1518089648.9744081;1518089648;974408233;1;0.8810752234993466
1518089648.9744081;1518089648;974408233;2;0.8376483449878485
1518089648.9744081;1518089648;974408233;3;3.041628637233872
1518089648.9744081;1518089648;974408233;4;3.705675335722159
1518089649.4779487;1518089649;477948561;1;0.7178039368443787
1518089649.4779487;1518089649;477948561;2;0.6936419668371692
1518089649.4779487;1518089649;477948561;3;2.9542003103424057
1518089649.4779487;1518089649;477948561;4;3.747022402522038
1518089649.9813244;1518089649;981324471;1;0.8785806931729124
1518089649.9813244;1518089649;981324471;2;0.5379331668395306
1518089649.9813244;1518089649;981324471;3;3.0175768604123276
1518089649.9813244;1518089649;981324471;4;3.8378670009984583
1518089650.4639945;1518089650;463994564;1;0.6491576764377296
