time;sec;nsec;x;y;z;qx;qy;qz;qw
1518089641.4887192;1518089641;488719129;0.5483909809150413;0.12709476379364285;0.0;0.0;0.0;-0.010821362788326338;0.9999414473394946
1518089641.4887192;1518089641;488719129;0.506029947624154;0.09443211000134384;0.0;0.0;0.0;-0.05858004120594226;0.9982827148520154
1518089641.4887192;1518089641;488719129;0.5511244717987868;0.15366622585100015;0.0;0.0;0.0;0.016223424355640583;0.9998683915907017
1518089641.4887192;1518089641;488719129;0.5218353576060183;0.19311513721948398;0.0;0.0;0.0;0.020643626775291902;0.9997868976304712
1518089641.4887192;1518089641;488719129;0.5292167488457197;0.18471597841856585;0.0;0.0;0.0;0.03339025420326229;0.9994423899976634
1518089641.4887192;1518089641;488719129;0.5274193522349728;0.1506289434968151;0.0;0.0;0.0;-0.023169572993462072;0.9997315494107909
1518089641.4887192;1518089641;488719129;0.539799268881737;0.0630044059625948;0.0;0.0;0.0;-0.07783671967269733;0.9969661203223478
1518089641.4887192;1518089641;488719129;0.5142093194558596;0.17017054520719063;0.0;0.0;0.0;-0.015788386427639627;0.9998753556588998
1518089641.4887192;1518089641;488719129;0.5110839931914741;0.12171510475808998;0.0;0.0;0.0;0.02418264796707787;0.9997075570071982
1518089641.4887192;1518089641;488719129;0.5295489598336717;0.14389468516928386;0.0;0.0;0.0;0.00741577641382872;0.9999725027520407
1518089641.4887192;1518089641;488719129;0.5114537593262082;0.14427068095195142;0.0;0.0;0.0;-0.016710593659014325;0.9998603682812732
1518089641.4887192;1518089641;488719129;0.507570710752801;0.1686475157150619;0.0;0.0;0.0;0.012225164721270847;0.9999252698814736
1518089641.4887192;1518089641;488719129;0.5276199836721183;0.13777683305767507;0.0;0.0;0.0;0.00929092018644832;0.9999568384695857
1518089641.4887192;1518089641;488719129;0.5352258547754102;0.07809126286504459;0.0;0.0;0.0;-0.04370843118585842;0.9990443298689359
1518089641.4887192;1518089641;488719129;0.5270917369924197;0.06738115126195493;0.0;0.0;0.0;-0.05068348056937322;0.9987147664860944
1518089641.4887192;1518089641;488719129;0.5228328160683031;0.161167666393617;0.0;0.0;0.0;0.004097175995098834;0.9999916065392075
1518089641.4887192;1518089641;488719129;0.4858802310038832;0.1460849273159638;0.0;0.0;0.0;-0.025321699827738225;0.9996793543521012
1518089641.4887192;1518089641;488719129;0.5468196549436309;0.14118866177523265;0.0;0.0;0.0;0.013565994993594845;0.9999079776558609
1518089641.4887192;1518089641;488719129;0.5265876752875214;0.16207525261808467;0.0;0.0;0.0;0.011421536771332173;0.9999347721215525
1518089641.4887192;1518089641;488719129;0.5247055109097819;0.13151051886588602;0.0;0.0;0.0;0.012320517222537141;0.9999240995472453
1518089641.4887192;1518089641;488719129;0.5565790801298365;0.1284782668814044;0.0;0.0;0.0;0.008425667179860728;0.9999645034362841
1518089641.4887192;1518089641;488719129;0.4846034033197058;0.20582934341771728;0.0;0.0;0.0;0.009242377084679744;0.9999572883207685
1518089641.4887192;1518089641;488719129;0.504234469851611;0.1876141913181712;0.0;0.0;0.0;0.014080573541303248;0.9999008638103819
1518089641.4887192;1518089641;488719129;0.5105471818146281;0.18154865232363032;0.0;0.0;0.0;0.05212173266507168;0.9986407386963496
1518089641.4887192;1518089641;488719129;0.52591636444452;0.22494509083547198;0.0;0.0;0.0;0.0776185954123137;0.9969831260589216
1518089641.4887192;1518089641;488719129;0.5806860200134032;0.1608028620467231;0.0;0.0;0.0;0.0208823049030368;0.9997819408960819
1518089641.4887192;1518089641;488719129;0.5572819687762998;0.11083794650593604;0.0;0.0;0.0;0.004522248013228528;0.9999897745841738
1518089641.4887192;1518089641;488719129;0.5199433695607969;0.16248021603627388;0.0;0.0;0.0;0.02061262588484639;0.9997875372568571
1518089641.4887192;1518089641;488719129;0.5221504297017572;0.12674503807811432;0.0;0.0;0.0;0.02785322819414466;0.99961202357673
1518089641.4887192;1518089641;488719129;0.5270055088305836;0.13757404481642854;0.0;0.0;0.0;-0.050730565237252605;0.9987123758874268
1518089641.4887192;1518089641;488719129;0.5447888693519415;0.09563570838645216;0.0;0.0;0.0;-0.026754801683483903;0.9996420262208254
1518089641.4887192;1518089641;488719129;0.5559747840159228;0.14021170434498886;0.0;0.0;0.0;-0.015527394369064045;0.9998794427450279
1518089641.4887192;1518089641;488719129;0.5741300161939238;0.11439445778883464;0.0;0.0;0.0;-0.02373986106520612;0.999718169784167
1518089641.4887192;1518089641;488719129;0.5092474928627535;0.13913786890683322;0.0;0.0;0.0;0.020841078423129895;0.9997828011374075
1518089641.4887192;1518089641;488719129;0.4876518171791177;0.11365855538849888;0.0;0.0;0.0;-0.006757908423900498;0.9999771650761502
1518089641.4887192;1518089641;488719129;0.47567965122820666;0.26409505276784123;0.0;0.0;0.0;0.06571109690482874;0.9978386902418468
1518089641.4887192;1518089641;488719129;0.4984800795653601;0.19763387575842276;0.0;0.0;0.0;0.055624303145148685;0.9984517699416515
1518089641.4887192;1518089641;488719129;0.5389778994486076;0.17876957844988903;0.0;0.0;0.0;0.0228210220065429;0.9997395665645012
1518089641.4887192;1518089641;488719129;0.484641567331343;0.18717076034917104;0.0;0.0;0.0;0.03385013869416896;0.9994269198447606
1518089641.4887192;1518089641;488719129;0.5345222676168847;0.13023474488373904;0.0;0.0;0.0;-0.037629663630521615;0.9992917534009044
1518089641.4887192;1518089641;488719129;0.5222183257464754;0.08555145038534391;0.0;0.0;0.0;-0.04202218796800462;0.9991166777300746
1518089641.4887192;1518089641;488719129;0.4400767479108205;0.20765408391969878;0.0;0.0;0.0;0.055955478792105814;0.9984332648670847
1518089641.4887192;1518089641;488719129;0.49143175920536153;0.1639486183098312;0.0;0.0;0.0;-0.021659323617945925;0.9997654093338162
1518089641.4887192;1518089641;488719129;0.4299501541155002;0.23875896819187645;0.0;0.0;0.0;0.043906635889613826;0.9990356386660372
1518089641.4887192;1518089641;488719129;0.48801038035576405;0.16617575692116845;0.0;0.0;0.0;0.049379989124563185;0.9987800642153697
1518089641.4887192;1518089641;488719129;0.547926592526611;0.141100336882113;0.0;0.0;0.0;0.02931014350748579;0.9995703654508624
1518089641.4887192;1518089641;488719129;0.48793146777010205;0.17561816592211696;0.0;0.0;0.0;0.046454564923767344;0.99892040393504
1518089641.4887192;1518089641;488719129;0.5396706568327753;0.09336406735791491;0.0;0.0;0.0;-0.02813775928262638;0.9996040548650015
1518089641.4887192;1518089641;488719129;0.5491104658944567;0.18888418018353606;0.0;0.0;0.0;-0.008390411805459288;0.999964799875343
1518089641.4887192;1518089641;488719129;0.5351075418990935;0.17570617017991452;0.0;0.0;0.0;-0.009823629738838862;0.9999517469852004
1518089641.997672;1518089641;997671988;0.6392260173634038;0.12786042635984673;0.0;0.0;0.0;-0.023552431546401072;0.9997226030095809
1518089641.997672;1518089641;997671988;0.5974224814144898;0.09297519028999124;0.0;0.0;0.0;-0.03767095848862949;0.9992901975335032
1518089641.997672;1518089641;997671988;0.6516779845116507;0.15261372184324964;0.0;0.0;0.0;0.019563160832671345;0.9998086230565503
1518089641.997672;1518089641;997671988;0.6104892248452025;0.2093237054100756;0.0;0.0;0.0;0.06041757948405946;0.9981731894262074
1518089641.997672;1518089641;997671988;0.612107937643494;0.17405343437507484;0.0;0.0;0.0;-0.0031362428969947233;0.999995081978152
1518089641.997672;1518089641;997671988;0.630443179184577;0.1386682903787275;0.0;0.0;0.0;-0.05473591161364138;0.9985008662889701
1518089641.997672;1518089641;997671988;0.6214295401807063;0.040856883381056947;0.0;0.0;0.0;-0.07249069733924406;0.9973690885521117
1518089641.997672;1518089641;997671988;0.607933461587274;0.16263751376479818;0.0;0.0;0.0;-0.011780639855834937;0.9999306058545199
1518089641.997672;1518089641;997671988;0.6027748695685669;0.11577494534390383;0.0;0.0;0.0;0.014176895369028346;0.9998995027690011
1518089641.997672;1518089641;997671988;0.6283623317012074;0.14821777581261425;0.0;0.0;0.0;0.029581860283988588;0.9995623610071253
1518089641.997672;1518089641;997671988;0.5850647666737053;0.1498549425308298;0.0;0.0;0.0;0.006948138098173426;0.9999758613971483
1518089641.997672;1518089641;997671988;0.588150483741196;0.15181086015993067;0.0;0.0;0.0;0.006491927792154432;0.9999789272147396
1518089641.997672;1518089641;997671988;0.6222731159614817;0.11718853766199673;0.0;0.0;0.0;-0.014148582131221296;0.9998999038022136
1518089641.997672;1518089641;997671988;0.6162818815271337;0.06669030919999999;0.0;0.0;0.0;-0.04111280731526679;0.9991545111115987
1518089641.997672;1518089641;997671988;0.6214844923171807;0.04506445987312163;0.0;0.0;0.0;-0.04712270393367355;0.9988891083468572
1518089641.997672;1518089641;997671988;0.6125541343789676;0.15062265534474023;0.0;0.0;0.0;0.002362313787002203;0.9999972097328931
1518089641.997672;1518089641;997671988;0.5711176434005302;0.13638402518008994;0.0;0.0;0.0;-0.0404606525079028;0.9991811325273485
1518089641.997672;1518089641;997671988;0.6207836509426925;0.1565229313223935;0.0;0.0;0.0;0.0026544544993357608;0.9999964769294495
1518089641.997672;1518089641;997671988;0.6120863386173925;0.1516937427262827;0.0;0.0;0.0;0.004495438137425555;0.9999898954669255
1518089641.997672;1518089641;997671988;0.6087839632832861;0.12356609170407493;0.0;0.0;0.0;-0.018734561148596333;0.99982449270788
1518089641.997672;1518089641;997671988;0.6534470346824601;0.12865479811225525;0.0;0.0;0.0;-0.004639169589608496;0.9999892389948598
1518089641.997672;1518089641;997671988;0.5669166931521612;0.20554110055670005;0.0;0.0;0.0;-0.007526617872765338;0.9999716746105348
1518089641.997672;1518089641;997671988;0.5903175627340701;0.19598715551048174;0.0;0.0;0.0;0.028422069750184083;0.9995960113721521
1518089641.997672;1518089641;997671988;0.5804740509821911;0.18243725455732795;0.0;0.0;0.0;0.0197789436770302;0.9998043775594408
1518089641.997672;1518089641;997671988;0.6188989109502437;0.2519142340116364;0.0;0.0;0.0;0.1461141121246877;0.9892677424428709
1518089641.997672;1518089641;997671988;0.6561346277306335;0.14806511870637543;0.0;0.0;0.0;0.058596906641354064;0.9982817250315987
1518089641.997672;1518089641;997671988;0.6465513755383202;0.10442022810191548;0.0;0.0;0.0;0.019732598893549447;0.9998052933151066
1518089641.997672;1518089641;997671988;0.600328802768862;0.1545506799678389;0.0;0.0;0.0;0.03566353812943278;0.9993638536829769
