time;sec;nsec;id;range
1518089636.4995024;1518089636;499502402;1;2.1387784317695884
1518089636.4995024;1518089636;499502402;2;2.3654522463154075
1518089636.4995024;1518089636;499502402;3;3.8437908969588865
1518089636.4995024;1518089636;499502402;4;5.4691518119784055
1518089637.0044467;1518089637;4446738;1;2.207265584426215
1518089637.0044467;1518089637;4446738;2;2.2222552439676253
1518089637.0044467;1518089637;4446738;3;3.987157668100766
1518089637.0044467;1518089637;4446738;4;5.390286957865248
1518089637.4916182;1518089637;491618131;1;1.919364419193127
1518089637.4916182;1518089637;491618131;2;2.3399215503621282
1518089637.4916182;1518089637;491618131;3;3.9799967485338623
1518089637.4916182;1518089637;491618131;4;5.6334425304727285
1518089637.9972665;1518089637;997266484;1;2.1876396289653393
1518089637.9972665;1518089637;997266484;2;2.250459342712737
1518089637.9972665;1518089637;997266484;3;3.9594375924491354
1518089637.9972665;1518089637;997266484;4;5.279615006537477
1518089638.5034533;1518089638;503453267;1;1.9488267152016383
1518089638.5034533;1518089638;503453267;2;2.2154740839096987
1518089638.5034533;1518089638;503453267;3;3.834086441700451
1518089638.5034533;1518089638;503453267;4;5.318519523146844
1518089638.990154;1518089638;990154138;1;2.125243509978501
1518089638.990154;1518089638;990154138;2;2.292680868620855
1518089638.990154;1518089638;990154138;3;3.93634034669463
1518089638.990154;1518089638;990154138;4;5.2971842272052685
1518089639.493106;1518089639;493105802;1;2.119290724383435
1518089639.493106;1518089639;493105802;2;2.2399920695728928
1518089639.493106;1518089639;493105802;3;3.887377552780825
1518089639.493106;1518089639;493105802;4;5.079456377618274
1518089639.9960692;1518089639;996069286;1;1.8326725111517896
1518089639.9960692;1518089639;996069286;2;2.227068310299092
1518089639.9960692;1518089639;996069286;3;3.8255180794215673
1518089639.9960692;1518089639;996069286;4;5.118501312944121
1518089640.5005968;1518089640;500596782;1;1.8223419182498009
1518089640.5005968;1518089640;500596782;2;1.922752577288603
1518089640.5005968;1518089640;500596782;3;3.8036111786265523
1518089640.5005968;1518089640;500596782;4;4.974957189207793
1518089640.985531;1518089640;985531141;1;1.766732326093954
1518089640.985531;1518089640;985531141;2;1.8696742408407807
1518089640.985531;1518089640;985531141;3;3.6038677650929407
1518089640.985531;1518089640;985531141;4;4.990754523966331
1518089641.4887192;1518089641;488719129;1;1.3818565644244445
1518089641.4887192;1518089641;488719129;2;1.6238662329993465
1518089641.4887192;1518089641;488719129;3;3.557226627883405
1518089641.4887192;1518089641;488719129;4;4.8908367284811955
1518089641.997672;1518089641;997671988;1;1.5326446829870506
1518089641.997672;1518089641;997671988;2;1.5757335578137501
1518089641.997672;1518089641;997671988;3;3.3937870319318004
1518089641.997672;1518089641;997671988;4;4.748280797275918
1518089642.502207;1518089642;502207072;1;1.3523427156067034
1518089642.502207;1518089642;502207072;2;1.4835709337765703
1518089642.502207;1518089642;502207072;3;3.295583404039585
1518089642.502207;1518089642;502207072;4;4.678712467953628
1518089642.987932;1518089642;987932064;1;1.262720768164526
1518089642.987932;1518089642;987932064;2;1.5511557296367058
1518089642.987932;1518089642;987932064;3;3.1563965552287163
1518089642.987932;1518089642;987932064;4;4.521276705868772
1518089643.4911804;1518089643;491180484;1;1.10797013739387
1518089643.4911804;1518089643;491180484;2;1.6620841566730256
1518089643.4911804;1518089643;491180484;3;3.005280495470192
1518089643.4911804;1518089643;491180484;4;4.610976881309154
1518089643.9938319;1518089643;993831790;1;1.0805866333988536
1518089643.9938319;1518089643;993831790;2;1.4087148656293258
1518089643.9938319;1518089643;993831790;3;3.0157766593955126
1518089643.9938319;1518089643;993831790;4;4.488733883339923
1518089644.4976685;1518089644;497668409;1;1.2738924909334746
1518089644.4976685;1518089644;497668409;2;1.2758876284977105
1518089644.4976685;1518089644;497668409;3;3.04557355905924
1518089644.4976685;1518089644;497668409;4;4.506196175885134
1518089644.9860508;1518089644;986050896;1;1.0094277709225734
1518089644.9860508;1518089644;986050896;2;1.3276523577220691
1518089644.9860508;1518089644;986050896;3;3.0114079629537254
1518089644.9860508;1518089644;986050896;4;4.188667966645121
1518089645.4889748;1518089645;488974836;1;0.8113556263663916
1518089645.4889748;1518089645;488974836;2;1.203832509788455
1518089645.4889748;1518089645;488974836;3;2.8963679902398254
1518089645.4889748;1518089645;488974836;4;4.2195020706763815
1518089645.9922318;1518089645;992231915;1;1.0093355536003548
1518089645.9922318;1518089645;992231915;2;1.138991648808906
1518089645.9922318;1518089645;992231915;3;3.0626197633398275
1518089645.9922318;1518089645;992231915;4;3.9463752338842237
1518089646.4964314;1518089646;496431260;1;0.8028190710104104
1518089646.4964314;1518089646;496431260;2;1.0524847385197569
1518089646.4964314;1518089646;496431260;3;3.0848532936922712
1518089646.4964314;1518089646;496431260;4;4.086554060848119
1518089646.9851542;1518089646;985154051;1;0.6946121236066247
1518089646.9851542;1518089646;985154051;2;0.8223151347727081
1518089646.9851542;1518089646;985154051;3;2.8580896331114025
1518089646.9851542;1518089646;985154051;4;4.185957210154203
1518089647.4878912;1518089647;487891265;1;0.8067371254599375
1518089647.4878912;1518089647;487891265;2;1.1288799529272593
1518089647.4878912;1518089647;487891265;3;3.0166289572499285
1518089647.4878912;1518089647;487891265;4;3.959936838222831
1518089647.991442;1518089647;991442077;1;0.9272295887077135
1518089647.991442;1518089647;991442077;2;0.9878433592366377
1518089647.991442;1518089647;991442077;3;2.8837454497071313
1518089647.991442;1518089647;991442077;4;4.079394881422975
1518089648.4950135;1518089648;495013433;1;0.6296472858865996
1518089648.4950135;1518089648;495013433;2;0.7710066318779366
1518089648.4950135;1518089648;495013433;3;3.0052449709033286
1518089648.4950135;1518089648;495013433;4;3.8395748379796957
1518089649.0009453;1518089649;945280;1;0.7750407147321982
1518089649.0009453;1518089649;945280;2;0.8411701474845338
1518089649.0009453;1518089649;945280;3;2.8682831994675015
1518089649.0009453;1518089649;945280;4;3.8372073041326717
1518089649.4849975;1518089649;484997556;1;0.8003295742519132
1518089649.4849975;1518089649;484997556;2;0.6673056520718172
1518089649.4849975;1518089649;484997556;3;3.0286494771867014
1518089649.4849975;1518089649;484997556;4;3.6675684768093215
1518089649.9912663;1518089649;991266354;1;0.6829598177076048
1518089649.9912663;1518089649;991266354;2;0.8147530047354451
1518089649.9912663;1518089649;991266354;3;3.139951587457387
1518089649.9912663;1518089649;991266354;4;3.902690041067567
1518089650.4942615;1518089650;494261546;1;0.6944953187816951
1518089650.4942615;1518089650;494261546;2;0.6507484094162076
1518089650.4942615;1518089650;494261546;3;2.9931002825030775
1518089650.4942615;1518089650;494261546;4;3.569510548269204
1518089651.0010047;1518089651;1004655;1;0.7057181285345068
1518089651.0010047;1518089651;1004655;2;0.7211947895027474
1518089651.0010047;1518089651;1004655;3;3.074546313010529
1518089651.0010047;1518089651;1004655;4;3.610540480325448
1518089651.484728;1518089651;484728084;1;0.9720881098994759
1518089651.484728;1518089651;484728084;2;0.5832647825117214
1518089651.484728;1518089651;484728084;3;2.7867804581808735
1518089651.484728;1518089651;484728084;4;3.6986281233001477
1518089651.9877293;1518089651;987729266;1;0.8200582443833419
1518089651.9877293;1518089651;987729266;2;0.553475198242797
1518089651.9877293;1518089651;987729266;3;2.7629498424654932
1518089651.9877293;1518089651;987729266;4;3.2894965029702616
1518089652.491545;1518089652;491544935;1;0.8116758805571308
1518089652.491545;1518089652;491544935;2;0.2743965039312361
1518089652.491545;1518089652;491544935;3;2.7128259050363877
1518089652.491545;1518089652;491544935;4;3.3971989928734505
1518089652.9943466;1518089652;994346564;1;0.6551792222174544
1518089652.9943466;1518089652;994346564;2;0.2992883110419626
1518089652.9943466;1518089652;994346564;3;2.694481896899074
1518089652.9943466;1518089652;994346564;4;3.284045949074778
1518089653.4989858;1518089653;498985659;1;0.6825039048219157
1518089653.4989858;1518089653;498985659;2;0.22066901127646857
1518089653.4989858;1518089653;498985659;3;2.6513599598415407
1518089653.4989858;1518089653;498985659;4;3.3363096142899606
1518089654.0016572;1518089654;1657160;1;0.5040741474617864
1518089654.0016572;1518089654;1657160;2;0.46028599389864316
1518089654.0016572;1518089654;1657160;3;2.7004040652431027
1518089654.0016572;1518089654;1657160;4;3.2332821014005098
1518089654.4856586;1518089654;485658745;1;0.6868332650148707
1518089654.4856586;1518089654;485658745;2;0.4576259359984688
1518089654.4856586;1518089654;485658745;3;2.50215360052555
1518089654.4856586;1518089654;485658745;4;3.1233740748880563
1518089654.9954545;1518089654;995454516;1;0.7092180994502221
1518089654.9954545;1518089654;995454516;2;0.3108109580477119
1518089654.9954545;1518089654;995454516;3;2.420125091284904
1518089654.9954545;1518089654;995454516;4;3.064383528998696
1518089655.4991372;1518089655;499137190;1;0.6990145203732734
1518089655.4991372;1518089655;499137190;2;0.3479242088957774
1518089655.4991372;1518089655;499137190;3;2.326909690496011
1518089655.4991372;1518089655;499137190;4;2.8387693239487772
1518089656.0018551;1518089656;1855073;1;0.6384679710225621
1518089656.0018551;1518089656;1855073;2;0.5377138212378966
1518089656.0018551;1518089656;1855073;3;2.380124899518317
1518089656.0018551;1518089656;1855073;4;2.726372934137357
1518089656.5045645;1518089656;504564491;1;0.6249716442496073
1518089656.5045645;1518089656;504564491;2;0.38295099390628634
1518089656.5045645;1518089656;504564491;3;2.1675285886016207
1518089656.5045645;1518089656;504564491;4;2.8185006637274053
1518089656.9874508;1518089656;987450804;1;0.48799610429794504
1518089656.9874508;1518089656;987450804;2;0.43346271000374875
1518089656.9874508;1518089656;987450804;3;1.923712017101145
1518089656.9874508;1518089656;987450804;4;2.6956597181580575
1518089657.4910583;1518089657;491058253;1;0.4766880818559074
1518089657.4910583;1518089657;491058253;2;0.5462392639558812
1518089657.4910583;1518089657;491058253;3;1.9430039575986158
1518089657.4910583;1518089657;491058253;4;2.8162278932302005
1518089657.9864206;1518089657;986420629;1;0.4654720552812053
1518089657.9864206;1518089657;986420629;2;0.4524079980443176
1518089657.9864206;1518089657;986420629;3;1.9081639849812975
1518089657.9864206;1518089657;986420629;4;2.8268163553210384
1518089658.489261;1518089658;489260817;1;0.5127523155615057
1518089658.489261;1518089658;489260817;2;0.543659307040221
1518089658.489261;1518089658;489260817;3;1.810244769968109
1518089658.489261;1518089658;489260817;4;2.9991701100581647
1518089658.9926224;1518089658;992622474;1;0.4787693587852501
1518089658.9926224;1518089658;992622474;2;0.6221382399482636
1518089658.9926224;1518089658;992622474;3;1.81043848737007
1518089658.9926224;1518089658;992622474;4;2.8102307660778196
1518089659.4958947;1518089659;495894781;1;0.5635253972786893
1518089659.4958947;1518089659;495894781;2;0.5785476484581433
1518089659.4958947;1518089659;495894781;3;2.0466349860616426
1518089659.4958947;1518089659;495894781;4;2.8617694312507944
1518089659.9996073;1518089659;999607246;1;0.18526029339479833
1518089659.9996073;1518089659;999607246;2;0.6467813219202667
1518089659.9996073;1518089659;999607246;3;1.849637047687822
1518089659.9996073;1518089659;999607246;4;2.8410920462426374
1518089660.502697;1518089660;502696882;1;0.47935100217967763
1518089660.502697;1518089660;502696882;2;0.6542661815925009
1518089660.502697;1518089660;502696882;3;1.8504715063801531
1518089660.502697;1518089660;502696882;4;3.2340337250480644
1518089660.9864533;1518089660;986453357;1;0.3829923037299935
1518089660.9864533;1518089660;986453357;2;0.6263999240400363
1518089660.9864533;1518089660;986453357;3;1.7982725347619588
1518089660.9864533;1518089660;986453357;4;3.200023054840716
1518089661.4871278;1518089661;487127887;1;0.27289316041656875
1518089661.4871278;1518089661;487127887;2;0.7131090188666138
1518089661.4871278;1518089661;487127887;3;1.8775605498936945
1518089661.4871278;1518089661;487127887;4;2.9973330865966092
1518089661.9916222;1518089661;991622098;1;0.6456841834348453
1518089661.9916222;1518089661;991622098;2;0.8616102623697022
1518089661.9916222;1518089661;991622098;3;1.7917437902177986
1518089661.9916222;1518089661;991622098;4;3.180795283222102
1518089662.49441;1518089662;494409924;1;0.500934844340234
1518089662.49441;1518089662;494409924;2;0.9745785999032638
1518089662.49441;1518089662;494409924;3;1.9212047696720396
1518089662.49441;1518089662;494409924;4;3.362550053397589
1518089662.99736;1518089662;997360073;1;0.37376042098884615
1518089662.99736;1518089662;997360073;2;0.7847947640193603
1518089662.99736;1518089662;997360073;3;2.2161340483574543
1518089662.99736;1518089662;997360073;4;3.356808197123491
1518089663.500349;1518089663;500348983;1;0.3951810413555273
1518089663.500349;1518089663;500348983;2;1.0329129137550621
1518089663.500349;1518089663;500348983;3;2.312863799607577
1518089663.500349;1518089663;500348983;4;3.3639103526000445
1518089664.0032535;1518089664;3253399;1;0.6738997259738577
1518089664.0032535;1518089664;3253399;2;0.7534029051614174
1518089664.0032535;1518089664;3253399;3;2.4041469172023717
1518089664.0032535;1518089664;3253399;4;3.3960031504491672
1518089664.4862106;1518089664;486210536;1;0.7891161887535316
1518089664.4862106;1518089664;486210536;2;0.9633596945508878
1518089664.4862106;1518089664;486210536;3;2.453389808246114
1518089664.4862106;1518089664;486210536;4;3.6016587407050467
1518089664.9904213;1518089664;990421184;1;0.6790268677864415
1518089664.9904213;1518089664;990421184;2;0.6798746346540318
1518089664.9904213;1518089664;990421184;3;2.32544228305489
1518089664.9904213;1518089664;990421184;4;3.6199847005853623
1518089665.5009665;1518089665;500966431;1;0.7524938682587836
1518089665.5009665;1518089665;500966431;2;1.1196387936855712
1518089665.5009665;1518089665;500966431;3;2.5163208482715995
1518089665.5009665;1518089665;500966431;4;3.722045226682394
1518089665.9873626;1518089665;987362570;1;0.6104491053119387
1518089665.9873626;1518089665;987362570;2;0.9479908314000463
1518089665.9873626;1518089665;987362570;3;2.438767190043817
1518089665.9873626;1518089665;987362570;4;3.899683230210656
1518089666.4905636;1518089666;490563587;1;0.6734996679147174
1518089666.4905636;1518089666;490563587;2;0.5507054418367865
1518089666.4905636;1518089666;490563587;3;2.54606996898805
1518089666.4905636;1518089666;490563587;4;3.8506336782068424
1518089666.9861798;1518089666;986179880;1;0.567875429730868
1518089666.9861798;1518089666;986179880;2;0.7521581906677534
1518089666.9861798;1518089666;986179880;3;2.4372352506532535
1518089666.9861798;1518089666;986179880;4;3.570262028860221
1518089667.489691;1518089667;489691006;1;0.41283630177732783
1518089667.489691;1518089667;489691006;2;0.8839518313840522
1518089667.489691;1518089667;489691006;3;2.682514175927967
1518089667.489691;1518089667;489691006;4;3.658255299652965
1518089667.9930708;1518089667;993070939;1;0.3231495028835636
1518089667.9930708;1518089667;993070939;2;0.6903918698806533
1518089667.9930708;1518089667;993070939;3;2.6921531827642484
1518089667.9930708;1518089667;993070939;4;3.5280314447530436
1518089668.4962358;1518089668;496235903;1;0.40649445588616956
1518089668.4962358;1518089668;496235903;2;0.36994891788356804
1518089668.4962358;1518089668;496235903;3;2.842499325531401
1518089668.4962358;1518089668;496235903;4;3.613466331768853
1518089668.9996505;1518089668;999650534;1;0.6072647695170112
1518089668.9996505;1518089668;999650534;2;0.660237555185949
1518089668.9996505;1518089668;999650534;3;2.895782288953463
1518089668.9996505;1518089668;999650534;4;3.5567968645108907
1518089669.5027206;1518089669;502720514;1;0.6309293855308589
1518089669.5027206;1518089669;502720514;2;0.37464010981840906
1518089669.5027206;1518089669;502720514;3;2.789515277035381
1518089669.5027206;1518089669;502720514;4;3.5660618821326766
1518089669.9862728;1518089669;986272907;1;0.6831681129705034
1518089669.9862728;1518089669;986272907;2;0.6788689533962976
1518089669.9862728;1518089669;986272907;3;2.9211903650414954
1518089669.9862728;1518089669;986272907;4;3.5754722737174793
1518089670.489212;1518089670;489211938;1;0.7862617902909871
1518089670.489212;1518089670;489211938;2;0.7697427326314211
1518089670.489212;1518089670;489211938;3;2.802486116656302
1518089670.489212;1518089670;489211938;4;3.5874753820586025
1518089670.9933374;1518089670;993337461;1;1.0368262518901596
1518089670.9933374;1518089670;993337461;2;0.6654884301295059
1518089670.9933374;1518089670;993337461;3;3.13258224078759
1518089670.9933374;1518089670;993337461;4;3.727421920387092
1518089671.4967945;1518089671;496794425;1;0.8428332631829112
1518089671.4967945;1518089671;496794425;2;0.558904258385428
1518089671.4967945;1518089671;496794425;3;2.952246499867812
1518089671.4967945;1518089671;496794425;4;4.000959252287458
1518089672.00027;1518089672;269950;1;0.9943990890449382
1518089672.00027;1518089672;269950;2;0.7919087048464527
1518089672.00027;1518089672;269950;3;3.124355352448578
1518089672.00027;1518089672;269950;4;3.9972038628462645
1518089672.4858127;1518089672;485812698;1;1.1332003477597905
1518089672.4858127;1518089672;485812698;2;0.8144039058118324
1518089672.4858127;1518089672;485812698;3;3.3050981255281506
1518089672.4858127;1518089672;485812698;4;3.8861674681162848
1518089672.9895923;1518089672;989592245;1;0.9793900243015143
1518089672.9895923;1518089672;989592245;2;0.871321707773203
1518089672.9895923;1518089672;989592245;3;3.3915837510278113
1518089672.9895923;1518089672;989592245;4;4.038640496218235
1518089673.4952357;1518089673;495235618;1;1.1832668290071098
1518089673.4952357;1518089673;495235618;2;0.9807126168834515
1518089673.4952357;1518089673;495235618;3;3.711265954294812
1518089673.4952357;1518089673;495235618;4;4.203970119120916
1518089673.9979851;1518089673;997985081;1;1.0361941574740252
1518089673.9979851;1518089673;997985081;2;1.3876580466589443
1518089673.9979851;1518089673;997985081;3;3.4840444350978603
1518089673.9979851;1518089673;997985081;4;4.160729048556322
1518089674.501124;1518089674;501123920;1;1.1226819308099034
1518089674.501124;1518089674;501123920;2;1.1859314684137814
1518089674.501124;1518089674;501123920;3;3.5818822667223764
1518089674.501124;1518089674;501123920;4;4.51779152185039
1518089675.004242;1518089675;4241960;1;1.367869796781865
1518089675.004242;1518089675;4241960;2;1.22431719804069
1518089675.004242;1518089675;4241960;3;3.643196306143118
1518089675.004242;1518089675;4241960;4;4.445656536752192
1518089675.4874432;1518089675;487443140;1;1.3479228703825956
1518089675.4874432;1518089675;487443140;2;1.5095307286557482
1518089675.4874432;1518089675;487443140;3;3.4280511194097567
1518089675.4874432;1518089675;487443140;4;4.617574989994536
1518089675.9906201;1518089675;990620112;1;1.4015401204622377
1518089675.9906201;1518089675;990620112;2;1.5242780926034436
1518089675.9906201;1518089675;990620112;3;3.743430362719131
1518089675.9906201;1518089675;990620112;4;4.354891303198322
1518089676.495732;1518089676;495732065;1;1.5769720142598493
1518089676.495732;1518089676;495732065;2;1.5038081835515025
1518089676.495732;1518089676;495732065;3;3.8027208794837892
1518089676.495732;1518089676;495732065;4;4.47334872012931
1518089677.0005865;1518089677;586434;1;1.5307466363500872
1518089677.0005865;1518089677;586434;2;1.2693976468029828
1518089677.0005865;1518089677;586434;3;3.482459054453484
1518089677.0005865;1518089677;586434;4;4.401552324300569
1518089677.499466;1518089677;499465879;1;1.544161108241266
1518089677.499466;1518089677;499465879;2;1.3295061351806157
1518089677.499466;1518089677;499465879;3;3.4865944876442483
1518089677.499466;1518089677;499465879;4;4.463974016310466
1518089678.002287;1518089678;2286826;1;1.452766069763918
1518089678.002287;1518089678;2286826;2;1.3739486416809767
1518089678.002287;1518089678;2286826;3;3.6377253343326026
1518089678.002287;1518089678;2286826;4;4.574835005000761
1518089678.487221;1518089678;487221056;1;1.59004419417496
1518089678.487221;1518089678;487221056;2;1.3412974507556263
1518089678.487221;1518089678;487221056;3;3.374982564645085
1518089678.487221;1518089678;487221056;4;4.459497727055741
1518089678.991662;1518089678;991662049;1;1.5532582730728897
1518089678.991662;1518089678;991662049;2;1.408170768057059
1518089678.991662;1518089678;991662049;3;3.4216297765705432
1518089678.991662;1518089678;991662049;4;4.403448033943302
1518089679.4955041;1518089679;495504069;1;1.1487348353990652
1518089679.4955041;1518089679;495504069;2;1.463319939275036
1518089679.4955041;1518089679;495504069;3;3.2206088813578706
1518089679.4955041;1518089679;495504069;4;4.380120783351565
1518089679.998406;1518089679;998405825;1;1.2359070214553187
1518089679.998406;1518089679;998405825;2;1.3220786063336993
1518089679.998406;1518089679;998405825;3;3.396741983803762
1518089679.998406;1518089679;998405825;4;4.388473194660802
1518089680.4899921;1518089680;489992040;1;1.0897239801719356
1518089680.4899921;1518089680;489992040;2;1.6426264148149692
1518089680.4899921;1518089680;489992040;3;3.2951819156585587
1518089680.4899921;1518089680;489992040;4;4.70251469471981
1518089680.993197;1518089680;993197077;1;1.3920120259118263
1518089680.993197;1518089680;993197077;2;1.6378659646334603
1518089680.993197;1518089680;993197077;3;3.3491428281246893
1518089680.993197;1518089680;993197077;4;4.482816571202477
1518089681.4964588;1518089681;496458780;1;1.19058732147744
1518089681.4964588;1518089681;496458780;2;1.432195882613314
1518089681.4964588;1518089681;496458780;3;3.22146523767625
1518089681.4964588;1518089681;496458780;4;4.234853880381469
