time;sec;nsec;beacon_id;pdf_type;mean_x;mean_y;cov_00;cov_01;cov_10;cov_11
1518089637.0067077;1518089637;6707672;1;2;-0.004492572452187386;0.0006857016957654912;2.354618218324433;-2.590520390792032e-17;-2.590520390792032e-17;2.354618218324433
1518089637.0067077;1518089637;6707672;4;2;-0.004492572452187035;0.0006857016957650531;14.396809335066735;1.607909208077813e-16;1.607909208077813e-16;14.396809335066747
1518089637.2078068;1518089637;207806812;1;2;-0.0535072518234775;-1.1937955688317166;2.087207643800893;-0.034394854299265025;-0.034394854299265025;1.3130709745168472
1518089637.2078068;1518089637;207806812;3;2;0.15735329050656585;3.5614643870644667;3.1614767850094156;-0.12008128611870722;-0.12008128611870722;0.4587664879852479
1518089637.2078068;1518089637;207806812;4;2;-0.08792103958819196;-1.969884376531788;14.004426730628198;-0.1301837230503884;-0.1301837230503884;11.074337453893715
1518089637.389184;1518089637;389183926;1;2;0.6569089523285148;-1.7659029286847914;1.056633274183859;0.3252422507641588;0.3252422507641588;0.3384829300194796
1518089637.389184;1518089637;389183926;3;2;-1.3306960958399239;3.4498117541739948;1.8281045597643704;0.6751016326607369;0.6751016326607369;0.44182991486362927
1518089637.389184;1518089637;389183926;4;2;0.2449894802570253;3.7890275470588723;10.22839317433086;0.05749010768274927;0.05749010768274927;4.094546666718171
1518089637.5922139;1518089637;592213795;1;2;-0.7957497613846062;-1.5172297295630275;1.4381572683765351;0.03452463201885078;0.03452463201885078;0.5856508461959193
1518089637.5922139;1518089637;592213795;2;2;-0.02193831273129079;-2.297219660001307;0.42914425257726424;0.038958328318252265;0.038958328318252265;0.04046913542530993
1518089637.5922139;1518089637;592213795;3;2;-1.6105126748055423;3.359948588684759;1.5143760192523885;0.6762839402954464;0.6762839402954464;0.4589484286734562
1518089637.5922139;1518089637;592213795;4;2;0.8091786139152065;3.7666267500068407;9.755399035652859;-0.6721567904918673;-0.6721567904918673;4.169488518991045
1518089637.7934835;1518089637;793483505;1;2;0.713233709205495;-0.23279334237225843;2.8579759459273597;0.9544078461281793;0.9544078461281793;1.476482219657625
1518089637.7934835;1518089637;793483505;2;2;0.6017017904078343;-2.1397767339867246;0.4728554400813299;0.17956396200945338;0.17956396200945338;0.12121350792021887
1518089637.7934835;1518089637;793483505;3;2;-0.9413543706493797;3.71683900254887;0.8829724326257687;0.20903390893032733;0.20903390893032733;0.08219205969610573
1518089637.7934835;1518089637;793483505;4;2;0.4856761325495902;4.959354329709981;3.475892217230946;-0.2754839217458035;-0.2754839217458035;0.2761780744926143
1518089637.9946432;1518089637;994643156;1;2;2.0673042173024805;0.3082926623760986;0.21054846972842917;0.012584550122195913;0.012584550122195913;0.5827128887836427
1518089637.9946432;1518089637;994643156;2;2;0.40509744018837013;-2.1921769149081975;0.5050892759461855;0.20653691226458795;0.20653691226458795;0.15887367460144422
1518089637.9946432;1518089637;994643156;3;2;-0.20531954393512591;3.8100090439247256;0.9734856650746556;0.05585150762119061;0.05585150762119061;0.03794283937666952
1518089637.9946432;1518089637;994643156;4;2;3.4717213298583025;3.6615661633366194;1.7893824601796486;-1.4365289163142918;-1.4365289163142918;1.5130845589172166
1518089638.1968763;1518089638;196876266;1;2;0.8173165818345139;1.0425947873062786;2.4640221828611346;0.36787695347067456;0.36787695347067456;0.7771818213922059
1518089638.1968763;1518089638;196876266;2;2;0.15630603908709068;-2.2696121023533338;0.41120434332165084;0.04151749170549366;0.04151749170549366;0.03212113389071151
1518089638.1968763;1518089638;196876266;3;2;2.0634826424925596;-3.60923182700515;0.01095615017275613;0.012518431489993409;0.012518431489993423;0.014438308992149599
1518089638.1968763;1518089638;196876266;4;2;-4.916981915411306;-2.358073209889728;0.2828429779361752;-0.4806550898889504;-0.4806550898889504;0.9154041970444535
1518089638.406674;1518089638;406673895;1;2;0.7957131877244608;2.0308306273056163;0.18213305040605712;-0.0712143987704761;-0.0712143987704761;0.0332764978812786
1518089638.406674;1518089638;406673895;4;2;-4.868750487613326;-2.15531923620489;0.2955511621864858;-0.5229234549253119;-0.5229234549253119;1.0651618250432775
1518089638.6081529;1518089638;608152976;1;2;0.06455350821199123;2.2053651068814037;0.09239094724633055;-0.004360791258284188;-0.004360791258284188;0.0011692354909029015
1518089638.6081529;1518089638;608152976;4;2;4.212228784799147;3.352578953795444;0.19456588602885214;-0.2518545983861462;-0.2518545983861462;0.3397489165879934
1518089638.7891428;1518089638;789142843;1;2;-0.9644914790493085;1.9720107872674006;0.17379246833979906;0.09356270895277768;0.09356270895277768;0.05605853944848619
1518089638.7891428;1518089638;789142843;3;1;3.9366925288485968;0.16025088122630218;4.212127732732049e-05;-0.00010092610481928898;-0.00010092610481928906;0.007819214938369562
1518089638.7891428;1518089638;789142843;4;2;3.621471820981969;3.98784026510452;0.14143104469761447;-0.13189205191842232;-0.13189205191842232;0.12545493550541872
1518089638.9914072;1518089638;991407112;1;2;-0.9184408600321514;2.028531498577861;0.07846609368276514;0.03795018694869677;0.03795018694869677;0.02056105330453111
1518089638.9914072;1518089638;991407112;2;2;1.5892400668447348;1.7737967874635314;0.044371211997848124;-0.03977552855454145;-0.03977552855454145;0.03706449398425752
1518089638.9914072;1518089638;991407112;4;2;3.9695643976799486;3.0776396539790336;0.3462390319260106;0.5680863919978979;0.5680863919978979;3.809731008933816
1518089639.1929376;1518089639;192937727;1;2;-0.6888449724884255;2.1287652119283225;0.04310284063402594;0.015325929175515462;0.015325929175515462;0.005620060922904073
1518089639.1929376;1518089639;192937727;4;1;2.2393884391989864;-4.689514156120638;0.003135657257648899;0.0013961010669739508;0.0013961010669739505;0.0010585915987500836
1518089639.3942711;1518089639;394271024;1;2;1.055228127451975;1.9323011890054187;0.05144511061374973;-0.02974102250480704;-0.02974102250480704;0.017937581926757085
1518089639.3942711;1518089639;394271024;3;1;3.927933323023571;0.1918256116150045;3.183948411154994e-05;-6.732198756118016e-05;-6.732198756118023e-05;0.007708310684827134
1518089639.3942711;1518089639;394271024;4;2;3.549573407129228;4.061273544096218;0.325142972254727;-0.29798943274385564;-0.29798943274385564;0.2854722477135082
1518089639.5954413;1518089639;595441253;1;1;1.3639256616498283;1.7148578890679878;0.007676560714097086;-0.006900276289510023;-0.006900276289510021;0.006391376081830976
1518089639.5954413;1518089639;595441253;2;2;1.5830584418289304;1.782025764573546;0.044704593896623256;-0.04016013966247332;-0.04016013966247332;0.03737301289084828
