time;sec;nsec;tag_address;anchor_address;range;receive_power;first_path_power;receive_quality;temperature;voltage;tag_antenna_delay
1518089634.275052;1518089634;275052070;176;180;3.9600000381469727;-76.12000274658203;-280.8999938964844;-153.10000610351562;51.5;3.2884390354156494;16442
1518089634.289455;1518089634;289454936;176;179;5.489999771118164;-73.7300033569336;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.542773962020874;16442
1518089634.412895;1518089634;412894964;176;177;2.4600000381469727;-69.41999816894531;-280.8999938964844;-153.10000610351562;51.5;2.5485548973083496;16442
1518089634.426085;1518089634;426084995;176;178;2.5;-68.16999816894531;-280.8999938964844;-153.10000610351562;51.5;3.2884390354156494;16442
1518089634.441065;1518089634;441065073;176;180;3.990000009536743;-74.18000030517578;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089634.454433;1518089634;454432964;176;179;5.440000057220459;-73.95999908447266;-280.8999938964844;-153.10000610351562;52.63999938964844;2.5485548973083496;16442
1518089634.578088;1518089634;578088045;176;177;2.440000057220459;-69.62000274658203;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.5312139987945557;16442
1518089634.591127;1518089634;591126918;176;178;2.4700000286102295;-68.27999877929688;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089634.605163;1518089634;605163097;176;180;3.930000066757202;-75.56999969482422;-280.8999938964844;-153.10000610351562;51.5;3.2884390354156494;16442
1518089634.619717;1518089634;619716882;176;179;5.460000038146973;-73.37000274658203;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089634.744673;1518089634;744673013;176;177;2.4700000286102295;-70.44999694824219;-280.8999938964844;-153.10000610351562;51.5;3.2826590538024902;16442
1518089634.757375;1518089634;757375001;176;178;2.440000057220459;-68.80000305175781;-280.8999938964844;-153.10000610351562;51.5;3.2884390354156494;16442
1518089634.77161;1518089634;771610021;176;180;3.9600000381469727;-76.62999725341797;-280.8999938964844;-153.10000610351562;52.63999938964844;3.2884390354156494;16442
1518089634.785804;1518089634;785804033;176;179;5.480000019073486;-73.05000305175781;-280.8999938964844;-153.10000610351562;52.63999938964844;3.294219970703125;16442
1518089634.909117;1518089634;909116983;176;177;2.4600000381469727;-70.75;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089634.923138;1518089634;923137903;176;178;2.4600000381469727;-68.91999816894531;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089634.935989;1518089634;935988903;176;180;3.930000066757202;-76.30999755859375;-280.8999938964844;-153.10000610351562;52.63999938964844;2.5485548973083496;16442
1518089634.950538;1518089634;950537919;176;179;5.480000019073486;-73.91999816894531;-280.8999938964844;-153.10000610351562;52.63999938964844;2.5485548973083496;16442
1518089635.074038;1518089635;74038028;176;177;2.430000066757202;-70.3499984741211;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089635.087613;1518089635;87613105;176;178;2.4700000286102295;-68.25;-280.8999938964844;-153.10000610351562;51.5;2.5485548973083496;16442
1518089635.101498;1518089635;101497888;176;180;3.9600000381469727;-76.0199966430664;-280.8999938964844;-153.10000610351562;52.63999938964844;3.2884390354156494;16442
1518089635.115968;1518089635;115967988;176;179;5.460000038146973;-74.04000091552734;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089635.240163;1518089635;240163087;176;177;2.440000057220459;-69.97000122070312;-280.8999938964844;-153.10000610351562;51.5;3.2884390354156494;16442
1518089635.25382;1518089635;253819942;176;178;2.430000066757202;-68.66999816894531;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089635.268245;1518089635;268244981;176;180;3.9600000381469727;-76.58000183105469;-280.8999938964844;-153.10000610351562;52.63999938964844;2.5485548973083496;16442
1518089635.281767;1518089635;281766891;176;179;5.46999979019165;-73.77999877929688;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089635.406555;1518089635;406554937;176;177;2.430000066757202;-69.33000183105469;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
1518089635.420529;1518089635;420528888;176;178;2.490000009536743;-68.69999694824219;-280.8999938964844;-153.10000610351562;52.63999938964844;3.2884390354156494;16442
1518089635.433902;1518089635;433902025;176;180;3.930000066757202;-76.58999633789062;-280.8999938964844;-153.10000610351562;52.63999938964844;3.2826590538024902;16442
1518089635.448246;1518089635;448246002;176;179;5.46999979019165;-74.23999786376953;-280.8999938964844;-153.10000610351562;-95.55999755859375;2.542773962020874;16442
1518089635.571621;1518089635;571620941;176;177;2.440000057220459;-70.25;-280.8999938964844;-153.10000610351562;52.63999938964844;3.2884390354156494;16442
1518089635.585236;1518089635;585236072;176;178;2.4800000190734863;-68.9800033569336;-280.8999938964844;-153.10000610351562;-93.27999877929688;2.542773962020874;16442
