time;sec;nsec;beacon_id;x;y;log_w;cov_00;cov_01;cov_10;cov_11
1513594442.786502;1513594442;786501884;180;1.4252513167432876;0.18510090651871983;0.0;0.00039999998989515007;0.0;0.0;0.022112299012725982
1513594442.786502;1513594442;786501884;180;1.394220910723095;0.48033549855733626;0.0;0.0013385634276680712;-0.004415593809002093;-0.004415593809002093;0.02117373557495306
1513594442.786502;1513594442;786501884;180;1.3024858703060074;0.762666922231113;0.0;0.003991967596014745;-0.008067691334017307;-0.008067691334017307;0.01852033140660638
1513594442.786502;1513594442;786501884;180;1.1540554569518144;1.0197559395490252;0.0;0.00790141480880792;-0.010324811734706079;-0.01032481173470608;0.014610884193813215
1513594442.786502;1513594442;786501884;180;0.9554167919722404;1.2403665268043036;0.0;0.012390926126742701;-0.010796678388494211;-0.010796678388494213;0.010121372875878427
1513594442.786502;1513594442;786501884;180;0.71525133820096;1.4148569427268445;0.0;0.016684224257018276;-0.009401701264167775;-0.009401701264167775;0.00582807474560286
1513594442.786502;1513594442;786501884;180;0.4440554784094866;1.5356011188429202;0.0;0.020038958949520916;-0.00638108457949212;-0.006381084579492119;0.0024733400531002122
1513594442.786502;1513594442;786501884;180;0.1536817730128252;1.5973219552614184;0.0;0.021875066099109036;-0.002257120400688777;-0.002257120400688777;0.0006372329035121018
1513594442.786502;1513594442;786501884;180;-0.14317905369556078;1.5973219552614186;0.0;0.021875066099109036;0.002257120400688768;0.002257120400688768;0.0006372329035120999
1513594442.786502;1513594442;786501884;180;-0.4335527590922226;1.5356011188429204;0.0;0.020038958949520916;0.006381084579492116;0.006381084579492116;0.00247334005310021
1513594442.786502;1513594442;786501884;180;-0.7047486188836956;1.4148569427268445;0.0;0.016684224257018283;0.009401701264167771;0.009401701264167771;0.0058280747456028546
1513594442.786502;1513594442;786501884;180;-0.944914072654976;1.240366526804304;0.0;0.012390926126742712;0.010796678388494211;0.010796678388494211;0.010121372875878417
1513594442.786502;1513594442;786501884;180;-1.1435527376345505;1.0197559395490254;0.0;0.007901414808807922;0.010324811734706077;0.010324811734706077;0.014610884193813204
1513594442.786502;1513594442;786501884;180;-1.2919831509887434;0.7626669222311133;0.0;0.00399196759601475;0.00806769133401731;0.00806769133401731;0.018520331406606378
1513594442.786502;1513594442;786501884;180;-1.383718191405831;0.4803354985573368;0.0;0.0013385634276680755;0.004415593809002103;0.004415593809002103;0.02117373557495306
1513594442.786502;1513594442;786501884;180;-1.4147485974260239;0.18510090651872;0.0;0.00039999998989515007;2.5463551078744136e-18;2.5463551078744136e-18;0.022112299012725982
1513594442.786502;1513594442;786501884;180;-1.3837181914058312;-0.11013368551989625;0.0;0.0013385634276680694;-0.004415593809002089;-0.004415593809002089;0.021173735574953063
1513594442.786502;1513594442;786501884;180;-1.2919831509887438;-0.39246510919367295;0.0;0.00399196759601474;-0.008067691334017303;-0.008067691334017303;0.018520331406606395
1513594442.786502;1513594442;786501884;180;-1.143552737634551;-0.6495541265115855;0.0;0.007901414808807914;-0.010324811734706075;-0.010324811734706075;0.014610884193813215
1513594442.786502;1513594442;786501884;180;-0.9449140726549767;-0.8701647137668637;0.0;0.0123909261267427;-0.010796678388494215;-0.010796678388494215;0.010121372875878432
